gene_id,gene_name,log2 fold change (MLE): group rrf3 YA vs N2 YA,Benjamini-Hochberg adjusted p-values,N2_YA_rep1.robustRPKM,N2_YA_rep2.robustRPKM,N2_YA_rep3.robustRPKM,rrf3_YA_rep1.robustRPKM,rrf3_YA_rep2.robustRPKM,rrf3_YA_rep3.robustRPKM,Input,Suggested Match,History
WBGene00001835,hda-2,0.314763655524996,0.0253903059781577,19.1404162857021,19.9271759394752,19.9668568113316,24.8411833438905,23.9068983847703,24.6712074825223,WBGene00001835,WBGene00001835,History: N.A.
WBGene00012138,T28F4.3,0.439110958202875,0.0254183877318753,8.16755168221945,9.7654808472954,9.67634283287337,12.5303809497065,12.9744677628718,11.9193800308355,WBGene00012138,WBGene00012138,History: N.A.
WBGene00021186,Y9D1A.1,0.776402770397407,0.025481649636007,2.61541167962096,1.89382382086706,2.49494156852584,3.85442861470247,3.82046865815437,4.34915112509118,WBGene00021186,WBGene00021186,History: N.A.
WBGene00016246,daf-37,-1.15559264283601,0.0254822346623749,2.38030983397274,1.90644565450367,2.20388451655707,0.623409570533066,0.946393583785024,1.39137928205277,WBGene00016246,WBGene00016246,"History: Split into C30B5.17(WBGene00269379). History of WBGene00016246: Renamed on 2012-06-29; Split into ""WBGene00269379"" on 2016-02-18"
WBGene00015150,B0336.13,0.343651624816813,0.0254854368654624,46.3092089588965,45.0615033948669,52.2647190262915,65.7361964065234,56.5239689133948,59.8678272119993,WBGene00015150,WBGene00015150,History: N.A.
WBTransposon00000712,WBTransposon00000712,1.57272925054706,0.0255081900217473,1.342976365471,0.541794326369972,0.640558346104609,2.39175811885449,2.72318309419854,2.38811176794681,,,
WBGene00008091,C44F1.1,0.799071638439067,0.0255227748844931,1.98472408464815,1.40547237416713,1.32934143555788,2.32454201867312,3.50662973362714,2.38524722547494,WBGene00008091,WBGene00008091,History: N.A.
WBGene00020735,T23F2.2,-0.486118936532344,0.0255227748844931,2.67122186546329,3.02361054187429,2.85982908819889,2.00683227663451,2.20816387129796,1.88955862996394,WBGene00020735,WBGene00020735,History: N.A.
WBGene00013547,Y75B8A.10,-2.63003475599953,0.0255332126943426,1.03889777034596,0.931378875431991,1.3213926015964,0.186890190497295,0.334380341714775,0.0,WBGene00013547,WBGene00013547,History: N.A.
WBGene00001761,gst-13,-0.365804649862284,0.0255704732137967,51.3714419387352,51.2733972827015,61.0973795686582,37.5894937531402,49.2168219973946,40.4758876739863,WBGene00001761,WBGene00001761,History: N.A.
WBGene00016093,srsx-34,0.65016980106086,0.0256499595676664,1.85613967193973,2.09228780852207,1.80536135058179,3.21139096581582,3.12766090452439,2.66486906060352,WBGene00016093,WBGene00016093,History: N.A.
WBGene00194700,B0025.5,0.363854172514127,0.0257390828938216,58.6656257905632,65.1670357218461,65.5055368934987,74.8473254564193,83.0118842060686,86.2504105039981,WBGene00194700,WBGene00194700,History: N.A.
WBGene00013210,Y54G9A.7,-0.285827991917925,0.0257753466659113,85.4108639157575,77.0619000787115,73.3648184011333,61.8528659633339,64.3589274372689,67.3654162503409,WBGene00013210,WBGene00013210,History: N.A.
WBGene00019134,F59H6.3,-1.0022727826235,0.0258390657000516,5.77775646924662,4.9071768062408,6.5269227072245,3.20018577296469,2.20219652362815,3.18084853258528,WBGene00019134,WBGene00019134,History: N.A.
WBGene00004998,spp-13,-1.64429144609827,0.0258462473534365,2.17007288755898,2.65767149540839,2.80944287787019,0.878355917763859,0.748351213867649,0.810687818372221,WBGene00004998,WBGene00004998,History: N.A.
WBGene00008485,ugt-43,1.09866682919766,0.0259546280119494,0.997742291220909,0.838577540747955,0.793153883586703,2.46794099255462,1.49862538588656,1.6234587746075,WBGene00008485,WBGene00008485,History: N.A.
WBGene00045024,C43F9.11,-2.60526471682227,0.0259697570121491,1.00854036796572,0.791142851574334,1.38967885346461,0.0907145567511221,0.324609487573759,0.117216333911828,WBGene00045024,WBGene00045024,History: N.A.
WBGene00007479,C09F9.2,-1.23388163809766,0.0260158096091684,0.484130813689372,0.488279866313557,0.711989399545147,0.228615528176995,0.155822672390755,0.337604964066328,WBGene00007479,WBGene00007479,History: N.A.
WBGene00007118,npp-22,0.228530401666496,0.0260521872399911,62.0206989030471,62.6585138446872,61.6269938343,77.7630109661787,70.5200483111384,69.8351653136122,WBGene00007118,WBGene00007118,History: Renamed on 2008-01-28
WBGene00044235,C06A1.7,-2.24463247153873,0.0260988638609176,1.1133707287937,2.91957232968077,3.82351343107087,0.540775809277657,0.430020310420292,0.698760596996959,WBGene00044235,WBGene00044235,History: N.A.
WBGene00014013,ZK632.4,0.225245953311066,0.0261352264005448,77.228560773508,83.2273537946237,76.8091389416204,92.3296266910696,91.0726889128556,93.9466250161382,WBGene00014013,WBGene00014013,History: N.A.
WBGene00011262,pho-8,-0.956136414770404,0.0261431915626806,3.47298716415446,3.25837305484593,2.92778134542478,1.43841303403807,1.94968256967078,1.60518717484871,WBGene00011262,WBGene00011262,History: N.A.
WBGene00011115,R07E5.7,0.266381646003762,0.0262034828659322,81.2244198120645,77.3614666158826,85.0292703787827,95.4841870610651,101.752895962957,95.8960740176114,WBGene00011115,WBGene00011115,History: N.A.
WBGene00013586,Y80D3A.8,-1.01196507610128,0.0262502866680248,1.00081208928399,1.00938915545691,0.903106947211749,0.394139108642806,0.522360094946279,0.537578358974934,WBGene00013586,WBGene00013586,History: N.A.
WBGene00017347,F10E7.5,-0.217249252081735,0.0262519367993546,176.303759459522,183.074732302147,185.049751693157,154.048027832068,160.901027083858,153.41400502741,WBGene00017347,WBGene00017347,History: N.A.
WBGene00020462,T12E12.1,0.347689509427003,0.0262786438899329,24.7735323489625,25.4290520377643,25.9380254640948,39.1309391965371,28.5353265405423,29.0161728010276,WBGene00020462,WBGene00020462,History: N.A.
WBGene00022357,kbp-4,0.388173583398212,0.0263188497117523,53.6676053834305,60.8934852856819,65.9421436105109,85.0008173456148,78.0123465967404,72.9171445514151,WBGene00022357,WBGene00022357,History: N.A.
WBGene00013716,Y106G6H.1,0.382332343327412,0.0263890933142568,14.0363457105485,17.5761166318322,17.5943381634957,19.1573460398657,21.9994673543112,23.1227065921784,WBGene00013716,WBGene00013716,History: N.A.
WBGene00003821,nst-1,-0.204053621426651,0.0264513363260264,114.005377798802,118.631086174313,112.111864548759,98.5817959589942,96.5337732970765,104.216942863725,WBGene00003821,WBGene00003821,History: N.A.
WBGene00013524,Y73F8A.15,0.55525996251732,0.0264513363260264,17.7574563338764,18.4141365163533,19.8025363489238,28.7499409715005,27.7721450479772,25.6381001651783,WBGene00013524,WBGene00013524,History: N.A.
WBGene00014915,Y53C10A.1,-0.376791319040191,0.0264513363260264,23.5457675468655,23.6502312274914,24.3022941285213,18.3576503755253,18.6355493332186,18.0681386427592,WBGene00014915,WBGene00014915,History: N.A.
WBGene00019622,K10C2.7,1.07067907178,0.0264513363260264,3.5895072296309,4.45571654006665,5.00455424644609,8.94082671339059,10.3978911059627,8.08698930924481,WBGene00019622,WBGene00019622,History: N.A.
WBGene00012784,Y43C5A.4,-0.562562207016687,0.0264787337361765,13.7675538319532,16.7783647414213,18.3320346175766,11.4933584395646,11.2165616287952,10.3507542726904,WBGene00012784,WBGene00012784,History: N.A.
WBGene00019754,M03E7.2,-1.39004040005806,0.0264787337361765,3.70459670045847,3.73634548865159,4.94753974086093,0.899680684486978,1.78854601382322,2.13128232178858,WBGene00019754,WBGene00019754,History: N.A.
WBGene00020347,ech-1.2,-0.188396576275415,0.0264794279861036,122.111236762783,118.760654373546,116.48659480932,105.216472260378,104.414912855568,103.951146481448,WBGene00020347,WBGene00020347,History: N.A.
WBGene00011820,T18D3.1,0.544089101206234,0.0264991578295245,4.43992678666118,4.25684274399234,4.70601838392788,7.32151472857389,5.9278607111405,6.2496348789114,WBGene00011820,WBGene00011820,History: N.A.
WBGene00008194,C49C3.4,0.308287574383519,0.0265261092321976,25.0053232833387,22.9469872520863,24.9178685361041,24.4040365737618,31.7704420341787,34.165156043535,WBGene00008194,WBGene00008194,History: N.A.
WBGene00022865,ufbp-1,0.246586273237463,0.0265414659783835,59.610860485851,60.8827664887649,58.7845840262818,68.5493546092447,70.5929698255951,73.6669066631612,WBGene00022865,WBGene00022865,History: N.A.
WBGene00009443,F35G12.7,0.6252934177665,0.0266297122363203,11.1395981383539,10.498340062161,10.2780806370203,17.1484110243603,13.930155293906,18.1468250278311,WBGene00009443,WBGene00009443,History: N.A.
WBGene00012554,Y37D8A.16,-0.462774349776279,0.0266415735943731,29.255627596986,34.9132744795348,42.2273876096695,21.6990293293734,28.5445064783055,27.2371919095708,WBGene00012554,WBGene00012554,History: N.A.
WBGene00012749,Y41C4A.1,-1.45998764042832,0.026651798666517,0.936439721504781,1.41669766444706,1.97803424163388,0.379032140223681,0.452104686827536,0.769629727312543,WBGene00012749,WBGene00012749,History: N.A.
WBGene00022832,pdp-1,0.24135332178005,0.0267170036475624,52.9982514062254,53.9081976968007,50.6186457037343,63.544529010382,63.3288015757365,59.2182180503627,WBGene00022832,WBGene00022832,History: N.A.
WBGene00015102,cpg-2,0.192025789972574,0.0267995988989859,990.040933847789,901.282382485466,868.972116252452,1038.46939539224,1058.83672221205,1055.95497076608,WBGene00015102,WBGene00015102,History: N.A.
WBGene00021887,fbxc-45,-0.400577801436329,0.0267995988989859,22.7757372561181,19.5928501393584,22.6395342406599,16.655595050072,16.0780699242633,16.5164531129365,WBGene00021887,WBGene00021887,History: N.A.
WBGene00016112,C25H3.3,0.383087514871009,0.0268429831134139,23.3682911194319,25.6519684692506,23.2771874404034,32.0858065891238,30.5424338308178,31.6010559265333,WBGene00016112,WBGene00016112,History: N.A.
WBGene00015616,C08G5.3,-0.932023826739075,0.0268827345764031,2.27415078938275,2.15321353418169,1.63811814785533,1.23983337716504,0.806649484136675,1.11657621169617,WBGene00015616,WBGene00015616,History: N.A.
WBGene00000117,alh-11,0.301560943638685,0.0268907303887066,20.1659461917027,20.3859602205941,19.9958406878717,22.3470166102312,26.8811272899987,25.4986046138678,WBGene00000117,WBGene00000117,History: N.A.
WBGene00008560,pho-13,0.329210982145342,0.0268907303887066,29.3955385670943,28.2515047570465,29.1103799470402,30.3588303623443,38.8208978519146,40.0553058959651,WBGene00008560,WBGene00008560,History: N.A.
WBGene00000198,art-1,0.260787196166692,0.0269249530813328,185.393867781756,173.101498781611,162.855531358764,180.479165995984,220.465848629101,224.052418535337,WBGene00000198,WBGene00000198,History: N.A.
WBGene00000819,csp-1,-1.53205489942632,0.0269835537675583,1.09195975323998,1.10131796459851,1.28675932776423,0.311986043814033,0.43415512109741,0.470319632594107,WBGene00000819,WBGene00000819,History: N.A.
WBGene00011260,cnnm-5,0.62031991313159,0.0270093139206726,2.57784591977961,3.41843743889103,2.86895717338305,4.17362242844997,4.19463103629199,5.29305514461044,WBGene00011260,WBGene00011260,History: N.A.
WBGene00013093,cup-14,0.288129182847991,0.0271114639517916,12.6537655211649,12.9027626086637,12.7356103494776,14.3724090253108,16.6049767377031,15.8307363785327,WBGene00013093,WBGene00013093,History: N.A.
WBGene00019097,F59B1.2,0.304474704821459,0.0272519632941172,141.579857369665,132.628827054819,147.618430635483,143.428685992873,186.147489006034,192.131740288881,WBGene00019097,WBGene00019097,History: N.A.
WBGene00022554,duxl-1,0.529137405269276,0.0272902230563526,5.87679198198406,5.57434976771429,5.93979366910165,8.8917427829539,7.83624849461843,8.34263496549748,WBGene00022554,WBGene00022554,History: Renamed on 2011-09-30; Renamed on 2011-10-14
WBGene00003415,mars-1,-0.205653979958513,0.0272942105425997,77.3473045356039,73.9251866811136,70.85561404046,63.2485927595533,63.0786890679608,66.3172300976404,WBGene00003415,WBGene00003415,History: Renamed on 2010-01-29; Renamed on 2015-03-25
WBGene00002031,hst-6,0.721369704231975,0.0273941581948773,3.62205321504142,2.70011339761643,3.45521555938343,5.48178063701229,5.93035614408517,4.69471473343585,WBGene00002031,WBGene00002031,History: N.A.
WBGene00007556,C14A4.3,0.288867414086706,0.0273941581948773,28.0943860835637,27.1955355228677,28.4171509137955,37.8355297116138,33.4257602898868,30.8376638466367,WBGene00007556,WBGene00007556,History: N.A.
WBGene00004035,pkd-2,2.44069156059186,0.0273963185240465,0.0937045047763026,0.0,0.178776646098336,0.455132581564001,0.36191754632658,0.68611334637258,WBGene00004035,WBGene00004035,History: N.A.
WBGene00015103,B0280.7,-1.6750797776829,0.0273963185240465,0.970995955290672,1.42446180948422,2.02095339067684,0.571664112109373,0.3409368190033,0.461670471161674,WBGene00015103,WBGene00015103,History: N.A.
WBGene00017698,F22B7.9,0.427269984158915,0.0273963185240465,18.1785777207456,16.8333105298013,20.1807446580049,28.7432891645835,22.0694458594808,23.2406052769163,WBGene00017698,WBGene00017698,History: N.A.
WBGene00013859,ZC247.1,-0.263922505533059,0.027407410741956,6.6769647482278,7.08696750939585,6.20628475064408,5.15971814121989,5.69661505360655,5.78899628290552,WBGene00013859,WBGene00013859,History: N.A.
WBGene00002124,inx-2,0.649045487283017,0.0274089824467602,4.25903718438751,3.59135109696454,3.59662928951036,6.33032235270406,6.67430377282473,4.89320890075079,WBGene00002124,WBGene00002124,History: N.A.
WBGene00011562,sas-7,-0.276323085569628,0.0274753642951397,20.5163547299694,20.5628559366466,18.3787096837671,16.5045446682945,15.9100858194356,16.6653320711024,WBGene00011562,WBGene00011562,"History: Split into ""WBGene00044098"" on 2005-02-03"
WBGene00019837,R02F2.8,0.636847376876189,0.0274753642951397,3.62963115218597,3.32794316149815,3.46244444443161,5.44911761929876,5.09775511396904,5.66045072519525,WBGene00019837,WBGene00019837,History: N.A.
WBGene00015038,nstp-6,-0.672403818581136,0.0275029636621204,5.44583508649094,4.90663911593507,5.74912345613917,3.46801877688932,3.43548834955342,3.18999402976873,WBGene00015038,WBGene00015038,History: N.A.
WBGene00022360,Y92H12A.4,-0.319593229223839,0.0275314064370414,11.5285521649525,11.6004379154039,10.1828965947764,9.39737343828505,8.7095737356646,8.54180801947572,WBGene00022360,WBGene00022360,History: N.A.
WBGene00189951,linc-29,-0.925728482943885,0.0276130316358737,8.39541711712008,7.30517914458462,5.96727453868771,3.0649694118837,4.76850821173535,3.61600277142306,WBGene00189951,WBGene00189951,History: N.A.
WBGene00004384,rnp-1,0.252639032713016,0.027615667213018,44.8500484506443,42.2651197439965,40.39400456822,50.3022918539217,49.6572001837879,51.9589587295108,WBGene00004384,WBGene00004384,History: N.A.
WBGene00008651,F10D11.5,-0.518115868267411,0.027615667213018,7.49089337482438,7.73787559147732,8.18315155755249,5.18374944365922,6.24144123248589,4.92883058208474,WBGene00008651,WBGene00008651,History: N.A.
WBGene00011183,R09H10.6,-2.42785083350206,0.0276315275229331,2.08476800894928,1.6353825388248,3.31456701239365,0.187517338787554,0.671004846796764,0.484599071742858,WBGene00011183,WBGene00011183,History: N.A.
WBGene00002274,lec-11,-0.486119940247397,0.0276437039503949,11.7771345532951,13.4572306745109,17.0143414897861,8.21118824146449,10.9116593561283,11.1797101432748,WBGene00002274,WBGene00002274,History: N.A.
WBGene00219436,C49H3.16,-1.86308494063596,0.0278114832378049,2.1571557870378,2.03059998570746,1.64623494948885,0.582085072486367,0.416582175719658,0.601710514080715,WBGene00219436,WBGene00219436,History: N.A.
WBGene00022497,Y119D3B.21,-0.272743289993429,0.0278409760948094,783.670170003517,839.100408921079,877.160056468167,578.677414102831,725.217343340297,766.996708356765,WBGene00022497,WBGene00022497,History: N.A.
WBGene00012594,nspe-5,-3.07873049396131,0.0278418450883773,1.54542504145992,2.07822599816541,2.45706708878932,0.208508085666758,0.248705776549049,0.269422618245096,WBGene00012594,WBGene00012594,History: N.A.
WBGene00011174,acs-23,-0.973077784256139,0.0279318437904098,2.36051058396743,2.38074041102221,3.04294815062633,0.981259863415095,1.23203600952209,1.80179488504761,WBGene00011174,WBGene00011174,History: N.A.
WBGene00016837,syf-1,-0.242506497948694,0.0279538856502376,50.9855317683467,51.343188704676,45.4120848253073,43.2148443792156,39.1340522247806,42.4761021215521,WBGene00016837,WBGene00016837,History: N.A.
WBGene00003509,mxl-1,0.322702651002683,0.0281490792713125,66.3219661583386,69.6205709385413,71.874833088794,87.6551638567705,80.8114965709768,91.5543841032618,WBGene00003509,WBGene00003509,History: N.A.
WBGene00003975,pen-2,0.468492135847125,0.0282547994431722,21.3691980404495,22.5319859041245,22.423387867334,33.1821254079283,27.5741447643331,30.8870537809538,WBGene00003975,WBGene00003975,History: N.A.
WBGene00000739,col-166,-0.323645109004888,0.0282898265654805,47.5713902620713,54.6784201003167,51.6234431330276,35.4259171662646,42.2555806918657,45.5710566701885,WBGene00000739,WBGene00000739,History: N.A.
WBGene00003675,nhr-85,-0.908499788397192,0.0282898265654805,2.12219711365396,2.04083179824609,2.16568563421793,0.99881137318919,1.00075031726743,1.39385753023464,WBGene00003675,WBGene00003675,History: N.A.
WBGene00016531,C39D10.3,-0.448388884098966,0.0282898265654805,15.7726055336371,12.7756769875382,14.7342575589609,10.1880967383249,11.0474831130075,10.5144994331074,WBGene00016531,WBGene00016531,History: N.A.
WBGene00021909,Y55B1BL.1,-0.425031337818949,0.0282898265654805,15.58645189361,15.5815269839242,16.3095160115142,10.2829882831809,10.939425834548,14.2926197708032,WBGene00021909,WBGene00021909,"History: Split into Y55B1BL.2(WBGene00303093). History of WBGene00021909: Split into ""WBGene00303093"" on 2018-03-02"
WBGene00022615,ZC449.5,0.314791306663172,0.028317483888372,19.7007501966638,19.2021338724295,17.0936490330405,21.9646968945298,25.1178161407369,22.5774564575419,WBGene00022615,WBGene00022615,History: N.A.
