Gene,log2 fold change lotr-1 vs. N2 (22G-RNA),BH-adjusted p-value (22G-RNA),N2_r1 normalized counts (22G-RNA),N2_r2 normalized counts (22G-RNA),N2_r3 normalized counts (22G-RNA),lotr-1_r1 normalized counts (22G-RNA),lotr-1_r2 normalized counts (22G-RNA),lotr-1_r3 normalized counts (22G-RNA),Input,Suggested Match,History
WBGene00011717,2.3632324291733,0.0044196771594047,16.1660495818464,4.50421131695183,12.3004131370752,55.6348927293863,47.6637794080104,65.198274972644,WBGene00011717,WBGene00011717,History: N.A.
WBGene00011689,2.02217488601372,0.0044413552497859,21.2711178708505,21.0196528124419,15.7171945640405,81.4169161893458,81.0284249936177,71.8511601739342,WBGene00011689,WBGene00011689,History: N.A.
WBGene00010448,-2.01279864103897,0.0045888046648327,93.5929186317424,83.3279093636088,104.553511665139,27.1389720631153,19.0655117632042,23.9503867246447,WBGene00010448,WBGene00010448,History: N.A.
WBGene00018419,1.74854950293051,0.0045922895955522,41.6913910268671,39.0364980802492,40.3180208381909,118.054528474551,142.991338224031,145.032897388126,WBGene00018419,WBGene00018419,History: N.A.
WBGene00020104,-3.22386135441075,0.0046085881087923,35.7354780230289,30.0280754463455,30.0676765572949,2.71389720631153,5.9579724260013,1.33057704025804,WBGene00020104,WBGene00020104,History: N.A.
WBGene00009082,-1.43955441350534,0.0046220726930838,413.510531409334,427.900075110424,412.747196377412,158.762986569224,135.84177131283,168.983284112771,WBGene00009082,WBGene00009082,History: N.A.
WBGene00044745,-2.2101460427449,0.0046222216637989,84.2336267685681,64.5603622096429,72.435766251665,23.068126253648,15.4907283076034,9.31403928180628,WBGene00044745,WBGene00044745,History: N.A.
WBGene00018672,1.81298258397557,0.0047694812278521,47.6473040307052,41.2886037387251,32.8011016988672,119.411477077707,182.31395623564,122.41308770374,WBGene00018672,WBGene00018672,History: Renamed on 2016-01-19
WBGene00021651,-1.76013254077725,0.0048862100157649,140.389377947614,151.641781004045,144.87153250333,47.4932011104517,40.5142124968088,41.2478882479992,WBGene00021651,WBGene00021651,History: N.A.
WBGene00009479,-1.43602788700417,0.0049615887493527,393.941102968152,400.124105322554,402.496852096516,150.62129495029,142.991338224031,149.0246285089,WBGene00009479,WBGene00009479,History: N.A.
WBGene00077687,5.00741700494881,0.0050070233365182,0.850844714834021,0.750701886158638,0.0,17.6403318410249,16.6823227928036,14.6363474428384,WBGene00077687,WBGene00077687,History: N.A.
WBGene00018604,2.31369744990736,0.0050890555402533,8.50844714834022,7.50701886158638,17.7672634202197,50.2070983167633,52.4301573488114,67.85942905316,WBGene00018604,WBGene00018604,History: N.A.
WBGene00012164,-4.81792127706024,0.0051272845216484,23.8236520153526,26.2745660155523,22.5507574179712,1.35694860315576,1.19159448520026,0.0,WBGene00012164,WBGene00012164,"History: Split into W01A8.8(WBGene00044988). History of WBGene00012164: Split into ""WBGene00044988"" on 2006-09-07"
WBGene00012462,-3.09511349799237,0.0052284847721124,53.6032170345434,23.2717584709178,32.8011016988672,2.71389720631153,7.14956691120156,2.66115408051608,WBGene00012462,WBGene00012462,History: N.A.
WBGene00000200,-1.89123206702059,0.005354266477673,151.450359240456,123.865811216175,114.803855946035,51.564046919919,26.2150786744057,27.9421178454188,WBGene00000200,WBGene00000200,History: N.A.
WBGene00012764,-2.42319993825007,0.005379921916231,58.7082853235475,48.0449207141528,58.0852842584106,8.14169161893458,15.4907283076034,6.6528852012902,WBGene00012764,WBGene00012764,History: N.A.
WBGene00014714,3.70168268406947,0.0053841156652105,2.55253414450206,0.0,2.0500688561792,21.7111776504922,21.4487007336047,15.9669244830965,WBGene00014714,WBGene00014714,History: N.A.
WBGene00013833,5.59983496212066,0.0054760609602833,0.0,0.750701886158638,0.0,12.2125374284019,17.8739172780039,9.31403928180628,WBGene00013833,WBGene00013833,History: N.A.
WBGene00017890,1.22535558540415,0.0056285814429611,901.044553009229,797.245403100474,764.675683354841,1910.58363324332,1894.63523146841,1943.973055817,WBGene00017890,WBGene00017890,History: N.A.
WBGene00012352,2.44741382811537,0.0056946610561407,8.50844714834022,11.2605282923796,4.78349399775146,39.3515094915172,42.8974014672093,50.5619275298055,WBGene00012352,WBGene00012352,History: N.A.
WBGene00011813,-1.89064323215452,0.0061296174686579,114.864036502593,126.117916874651,99.7700176673876,31.2098178725826,23.8318897040052,37.2561571272251,WBGene00011813,WBGene00011813,History: N.A.
WBGene00019778,1.54595949258507,0.0061583574295784,79.979403194398,110.35317726532,83.369466817954,294.457846884801,259.767597773657,246.156752447737,WBGene00019778,WBGene00019778,History: N.A.
WBGene00004332,-1.45764562394276,0.0062237306536867,347.144643652281,350.577780836084,352.611843262822,124.83927149033,133.458582342429,123.743664743998,WBGene00004332,WBGene00004332,History: N.A.
WBGene00023314,4.97522822501272,0.0064272186728946,1.70168942966804,0.0,0.0,21.7111776504922,9.53275588160208,17.2975015233545,WBGene00023314,WBGene00023314,History: N.A.
WBGene00022279,1.40533786270043,0.006526666966794,192.290905552489,220.70635453064,164.688864779729,548.207235674929,508.810845180511,471.024272251346,WBGene00022279,WBGene00022279,History: N.A.
WBGene00018083,3.05868091116653,0.0065584624429685,2.55253414450206,3.00280754463455,3.41678142696533,28.495920666271,19.0655117632042,27.9421178454188,WBGene00018083,WBGene00018083,History: N.A.
WBGene00018739,3.40565158877673,0.0065917409516483,0.850844714834021,3.00280754463455,2.0500688561792,23.068126253648,15.4907283076034,25.2809637649028,WBGene00018739,WBGene00018739,History: N.A.
WBGene00013100,-3.46207249438062,0.0067547961984553,37.4371674526969,25.5238641293937,21.8674011325781,0.0,4.76637794080104,2.66115408051608,WBGene00013100,WBGene00013100,History: N.A.
WBGene00011917,-1.79141337608489,0.0068388611578236,163.362185248132,120.112301785382,132.571119366255,43.4223553009844,38.1310235264083,38.5867341674832,WBGene00011917,WBGene00011917,History: N.A.
WBGene00020304,2.63026287726081,0.0068388611578236,6.80675771867217,8.25772074774502,2.73342514157226,43.4223553009844,32.173051100407,33.264426006451,WBGene00020304,WBGene00020304,History: N.A.
WBGene00011089,1.99248693106074,0.0069757371574842,16.1660495818464,21.0196528124419,21.184044847185,69.204378760944,90.5611808752197,73.1817372141922,WBGene00011089,WBGene00011089,History: N.A.
WBGene00001478,-5.32594768191159,0.0070559093945279,25.5253414450206,18.7675471539659,11.6170568516821,0.0,0.0,1.33057704025804,WBGene00001478,WBGene00001478,History: N.A.
WBGene00016209,-1.78400058944999,0.0070759971628026,125.925017795435,129.120724419286,147.604957644902,40.7084580946729,44.0889959524096,31.933848966193,WBGene00016209,WBGene00016209,History: N.A.
WBGene00011434,2.34765340012328,0.0070958634819341,11.9118260076763,8.25772074774502,8.88363171010986,46.136252507296,64.346102200814,35.9255800869671,WBGene00011434,WBGene00011434,History: N.A.
WBGene00004803,-2.71734509607008,0.0071390644993378,43.3930804565351,33.0308829909801,42.3680896943701,8.14169161893458,5.9579724260013,3.99173112077412,WBGene00004803,WBGene00004803,History: N.A.
WBGene00009300,1.88454933910605,0.0071390644993378,22.1219625856846,26.2745660155523,25.9675388449365,82.7738647925016,95.3275588160208,97.1321239388369,WBGene00009300,WBGene00009300,History: N.A.
WBGene00012904,-1.60864487003915,0.0071572853779328,221.219625856846,207.193720579784,198.173322763989,66.4904815546324,60.7713187452132,78.5040453752244,WBGene00012904,WBGene00012904,History: N.A.
WBGene00015906,4.06390707526902,0.0073033018881886,0.0,2.25210565847591,0.683356285393066,17.6403318410249,16.6823227928036,15.9669244830965,WBGene00015906,WBGene00015906,History: N.A.
WBGene00017765,-1.75090827709322,0.007329572561095,143.79275680695,157.647396093314,133.937831937041,46.136252507296,34.5562400708075,49.2313504895475,WBGene00017765,WBGene00017765,History: N.A.
WBGene00013180,1.3572029543318,0.0078882141186887,291.839737188069,238.723199798447,235.074562175215,678.474301577882,587.456081203728,691.900060934181,WBGene00013180,WBGene00013180,History: N.A.
WBGene00016011,-1.93178851480757,0.00790508670155,93.5929186317424,100.594052745257,94.9865236696362,18.9972804441807,29.7898621300065,26.6115408051608,WBGene00016011,WBGene00016011,History: N.A.
WBGene00011127,2.05769543380467,0.0079398524474239,16.1660495818464,11.2605282923796,26.6508951303296,77.3460703798785,71.4956691120156,78.5040453752244,WBGene00011127,WBGene00011127,History: N.A.
WBGene00007133,1.14427380438695,0.0080259231696477,2555.9375233614,2532.86816389924,2568.05292050714,5468.50287071773,5545.68073412201,5911.75378986647,WBGene00007133,WBGene00007133,History: N.A.
WBGene00011067,-1.38293535590461,0.0080354738410181,496.042468748235,488.706927889273,494.066594339187,200.828393267053,168.014822413237,199.586556038706,WBGene00011067,WBGene00011067,History: N.A.
WBGene00007255,-2.55902791729464,0.0080562848852351,47.6473040307052,44.2914112833596,50.5683651190869,5.42779441262306,15.4907283076034,2.66115408051608,WBGene00007255,WBGene00007255,History: N.A.
WBGene00009280,-2.05245844572494,0.008071645317545,79.128558479564,83.3279093636088,77.9026165348095,24.4250748568038,21.4487007336047,11.9751933623224,WBGene00009280,WBGene00009280,History: N.A.
WBGene00018496,1.44287861953872,0.008071645317545,114.013191787759,153.893886662521,161.272083352764,384.016454693081,396.800963571686,391.189649835864,WBGene00018496,WBGene00018496,History: N.A.
WBGene00019365,-1.38262404503788,0.0080780326972126,621.116641828836,523.989916538729,578.119417442534,234.752108345947,190.655117632042,236.842713165931,WBGene00019365,WBGene00019365,History: N.A.
WBGene00014956,-1.54025096952166,0.0081316793175441,231.429762434854,263.496362041682,258.308675878579,89.5586078082804,83.4116139640182,86.4875076167726,WBGene00014956,WBGene00014956,History: N.A.
WBGene00021019,-1.1673822378803,0.0082175047440102,3367.64338131306,3354.88672924295,3296.51072073615,1564.5617394386,1448.97889400352,1448.99839684101,WBGene00021019,WBGene00021019,"History: Split into W04B5.8(WBGene00306003). History of WBGene00021019: Split into ""WBGene00306003"" on 2020-01-20"
WBGene00019125,-1.41718520970262,0.0082310695560897,477.323885021886,416.639546818044,431.881172368418,180.474164219717,170.398011383637,145.032897388126,WBGene00019125,WBGene00019125,History: N.A.
WBGene00009427,1.90431240724447,0.0082310695560897,21.2711178708505,21.7703546986005,26.6508951303296,81.4169161893458,82.2200194788179,98.462700979095,WBGene00009427,WBGene00009427,History: N.A.
WBGene00017390,5.80234313501617,0.008330802041099,0.0,0.0,0.0,8.14169161893458,5.9579724260013,9.31403928180628,WBGene00017390,WBGene00017390,"History: Split into F12A10.9(WBGene00077704). History of WBGene00017390: Split into ""WBGene00077704"" on 2008-04-08"
WBGene00164973,5.53740263670469,0.0084685488631215,0.850844714834021,0.0,0.0,4.07084580946729,20.2571062484044,13.3057704025804,WBGene00164973,WBGene00164973,History: N.A.
WBGene00003509,-1.95271620656974,0.00853744664654,112.311502358091,90.8349282251952,92.936454813457,23.068126253648,17.8739172780039,35.9255800869671,WBGene00003509,WBGene00003509,History: N.A.
WBGene00005147,1.30662614191708,0.0086924661365967,319.917612777592,276.258294106379,280.85943329655,743.607834529359,710.190313179355,711.858716538051,WBGene00005147,WBGene00005147,History: N.A.
WBGene00007971,-1.50679652607795,0.0087892216113489,267.165240457883,284.516014854124,265.14223873251,96.3433508240592,95.3275588160208,95.8015468985789,WBGene00007971,WBGene00007971,"History: Split into C36B1.14(WBGene00044614), B0252.8(WBGene00044615). History of WBGene00007971: Split into ""WBGene00044615"" on 2005-08-22"
WBGene00004963,3.07892260153414,0.0088017885768965,2.55253414450206,2.25210565847591,3.41678142696533,25.7820234599595,19.0655117632042,25.2809637649028,WBGene00004963,WBGene00004963,History: N.A.
WBGene00017035,3.07288775284184,0.0088614179424942,0.0,4.50421131695183,4.1001377123584,25.7820234599595,22.6402952188049,26.6115408051608,WBGene00017035,WBGene00017035,History: N.A.
WBGene00021608,1.89749671724603,0.0089720774277733,22.1219625856846,24.7731622432351,23.9174699887573,94.9864022209035,72.6872635972158,97.1321239388369,WBGene00021608,WBGene00021608,History: N.A.
WBGene00016112,-2.00755351706348,0.0091233348293992,83.3827820537341,73.5687848435465,91.5697422426708,23.068126253648,21.4487007336047,17.2975015233545,WBGene00016112,WBGene00016112,History: N.A.
WBGene00022794,-1.64851342263637,0.0093322424504728,179.528234829979,168.907924385694,175.622565346018,52.9209955230748,64.346102200814,49.2313504895475,WBGene00022794,WBGene00022794,"History: Split into ZK686.6(WBGene00044799). History of WBGene00022794: Split into ""WBGene00044799"" on 2006-04-21"
WBGene00014227,-2.092695134697,0.0093965354224706,83.3827820537341,76.5715923881811,75.1691913932373,20.3542290473365,26.2150786744057,7.98346224154824,WBGene00014227,WBGene00014227,History: N.A.
WBGene00007976,-1.80754636438205,0.0093965354224706,116.565725932261,119.361599899223,119.587349943787,35.2806636820499,39.3226180116086,26.6115408051608,WBGene00007976,WBGene00007976,History: N.A.
WBGene00008951,-2.1125675880523,0.0094247353133125,75.7251796202279,66.8124678681188,69.0189848246997,18.9972804441807,19.0655117632042,10.6446163220643,WBGene00008951,WBGene00008951,History: N.A.
WBGene00019995,-3.56693784579908,0.0098272157863422,28.0778755895227,28.5266716740282,19.1339759910058,0.0,4.76637794080104,1.33057704025804,WBGene00019995,WBGene00019995,History: N.A.
WBGene00008351,-2.1552668958513,0.0099263982409192,72.3218007608918,64.5603622096429,65.6022033977343,20.3542290473365,8.34116139640182,17.2975015233545,WBGene00008351,WBGene00008351,History: N.A.
WBGene00019815,2.99294853562922,0.010064587797336,2.55253414450206,4.50421131695183,2.0500688561792,25.7820234599595,22.6402952188049,23.9503867246447,WBGene00019815,WBGene00019815,History: N.A.
WBGene00018572,1.5928421016127,0.0102865821387725,65.5150430422197,54.0505358034219,66.9689159685205,166.904678188159,190.655117632042,204.908864199738,WBGene00018572,WBGene00018572,History: N.A.
WBGene00015895,-1.54493607866482,0.0104597765551611,235.683986009024,219.204950758322,248.741687883076,82.7738647925016,76.2620470528166,82.4957764959985,WBGene00015895,WBGene00015895,History: N.A.
WBGene00005423,-2.5139748376377,0.0104891229587715,51.9015276048753,36.0336905356146,44.4181585505493,8.14169161893458,9.53275588160208,5.32230816103216,WBGene00005423,WBGene00005423,History: N.A.
WBGene00010177,2.24652876782211,0.0104891229587715,11.9118260076763,9.75912452006229,8.88363171010986,40.7084580946729,50.0469683784109,53.2230816103216,WBGene00010177,WBGene00010177,"History: Split into T06E8.8(WBGene00303063). History of WBGene00010177: Split into ""WBGene00303063"" on 2018-03-02"
WBGene00010072,3.43413112949506,0.0105540281451094,1.70168942966804,2.25210565847591,1.36671257078613,24.4250748568038,13.1075393372029,19.9586556038706,WBGene00010072,WBGene00010072,History: N.A.
WBGene00045108,2.19041075688872,0.0107266441910427,7.65760243350619,24.0224603570764,11.6170568516821,73.2752245704113,48.8553738932106,77.1734683349663,WBGene00045108,WBGene00045108,History: N.A.
WBGene00013273,-5.16368328037386,0.0108438156689027,14.4643601521784,19.5182490401246,15.7171945640405,0.0,0.0,1.33057704025804,WBGene00013273,WBGene00013273,History: N.A.
WBGene00022040,1.73893627112316,0.0109766539930045,36.5863227378629,36.0336905356146,31.434389128081,116.697579871396,119.159448520026,110.437894341417,WBGene00022040,WBGene00022040,History: N.A.
WBGene00015553,-1.54507060890735,0.0112353553049643,232.280607149688,234.218988481495,219.357367611174,82.7738647925016,71.4956691120156,81.1651994557404,WBGene00015553,WBGene00015553,History: N.A.
WBGene00014992,5.71966369645069,0.0112714585282509,0.0,0.0,0.0,9.49864022209035,5.9579724260013,6.6528852012902,WBGene00014992,WBGene00014992,History: N.A.
WBGene00011511,-1.52430108308673,0.0113483042048172,259.507638024377,258.241448838572,232.341137033642,84.1308133956574,82.2200194788179,94.4709698583209,WBGene00011511,WBGene00011511,History: N.A.
WBGene00015539,-5.14075787188448,0.0114789250907875,15.3152048670124,16.51544149549,17.0839071348266,1.35694860315576,0.0,0.0,WBGene00015539,WBGene00015539,History: N.A.
WBGene00004928,2.54842125643292,0.0115504164004353,5.95591300383815,3.00280754463455,8.88363171010986,33.9237150788941,39.3226180116086,31.933848966193,WBGene00004928,WBGene00004928,History: N.A.
WBGene00008415,-1.95807290271303,0.0116006870350917,87.6370056279042,89.3335244528779,82.686110532561,14.9264346347134,26.2150786744057,25.2809637649028,WBGene00008415,WBGene00008415,History: N.A.
