# NeuroSTGs displaying >5 RPM levels across replicates of neuronal samples from N2 wild-type animals.
genes,A1_N2_small_amp_count,A2_N2_small_amp_count,Input,Suggested Match,History
W08E12.7,6.12437327931828,5.55285642365974,W08E12.7,WBGene00021088,Public name for WBGene00021088. History: N.A.
crh-2,6.12437327931828,5.67763971407906,crh-2,WBGene00016162,Public name for WBGene00016162. History: N.A.
Y105C5A.25,6.12437327931828,5.74003135928872,Y105C5A.25,WBGene00013644,Public name for WBGene00013644. History: N.A.
glh-3,6.12437327931828,5.86481464970804,glh-3,WBGene00001600,Public name for WBGene00001600. History: N.A.
cpsf-1,6.12437327931828,5.9272062949177,cpsf-1,WBGene00022301,Public name for WBGene00022301. History: N.A.
dli-1,6.12437327931828,6.42633945659498,dli-1,WBGene00001007,Public name for WBGene00001007. History: N.A.
lem-2,6.12437327931828,6.42633945659498,lem-2,WBGene00002275,Public name for WBGene00002275. History: N.A.
fbxa-178,6.12437327931828,6.73829768264327,fbxa-178,WBGene00017533,Public name for WBGene00017533. History: N.A.
hpo-24,6.12437327931828,6.80068932785293,hpo-24,WBGene00011945,Other name for WBGene00011945(alg-5). History: N.A.
F45F2.11,6.08327010294702,5.3032898428211,F45F2.11,WBGene00018483,Public name for WBGene00018483. History: N.A.
C44C10.10,6.08327010294702,5.98959794012735,C44C10.10,WBGene00008090,Public name for WBGene00008090. History: N.A.
F19F10.12,6.08327010294702,6.11438123054668,F19F10.12,WBGene00017608,Sequence name for WBGene00017608(ints-9). History: N.A.
Y53F4B.3,6.08327010294702,6.11438123054668,Y53F4B.3,WBGene00013150,Sequence name for WBGene00013150(pole-4). History: N.A.
nex-1,6.08327010294702,6.36394781138532,nex-1,WBGene00003588,Public name for WBGene00003588. History: N.A.
B0273.3,6.08327010294702,6.42633945659498,B0273.3,WBGene00015098,Sequence name for WBGene00015098(snpc-3.1). History: N.A.
Y102A5C.36,6.08327010294702,6.73829768264327,Y102A5C.36,WBGene00044213,Public name for WBGene00044213. History: N.A.
C36B1.14,6.08327010294702,7.11264755390123,C36B1.14,WBGene00044614,Public name for WBGene00044614. History: N.A.
F44E2.7,6.08327010294702,7.23743084432055,F44E2.7,WBGene00018420,Public name for WBGene00018420. History: N.A.
M28.5,6.08327010294702,7.23743084432055,M28.5,WBGene00010896,Sequence name for WBGene00010896(snu-13). History: Renamed on 2005-03-17
drh-1,6.08327010294702,7.54938907036885,drh-1,WBGene00001090,Public name for WBGene00001090. History: N.A.
rbm-28,6.08327010294702,8.54765539372341,rbm-28,WBGene00011043,Public name for WBGene00011043. History: N.A.
cey-2,6.08327010294702,8.85961361977171,cey-2,WBGene00000473,Public name for WBGene00000473. History: N.A.
gsy-1,6.04216692657575,5.49046477845008,gsy-1,WBGene00001793,Public name for WBGene00001793. History: N.A.
B0024.11,6.04216692657575,5.55285642365974,B0024.11,WBGene00007101,Public name for WBGene00007101. History: N.A.
R151.10,6.04216692657575,6.17677287575634,R151.10,WBGene00020113,Public name for WBGene00020113. History: N.A.
ZK809.5,6.04216692657575,6.5511227470143,ZK809.5,WBGene00014087,Public name for WBGene00014087. History: N.A.
F13B12.6,6.04216692657575,6.61351439222396,F13B12.6,WBGene00008733,Public name for WBGene00008733. History: N.A.
ddx-19,6.04216692657575,6.86308097306259,ddx-19,WBGene00011580,Public name for WBGene00011580. History: N.A.
patr-1,6.04216692657575,7.17503919911089,patr-1,WBGene00009661,Public name for WBGene00009661. History: N.A.
agef-1,6.04216692657575,7.42460577994953,agef-1,WBGene00012386,Public name for WBGene00012386. History: N.A.
cps-6,6.04216692657575,7.48699742515919,cps-6,WBGene00000787,Public name for WBGene00000787. History: N.A.
rab-11.1,6.04216692657575,7.67417236078817,rab-11.1,WBGene00004274,Public name for WBGene00004274. History: N.A.
C50B8.4,6.04216692657575,8.98439691019103,C50B8.4,WBGene00008226,Public name for WBGene00008226. History: N.A.
rpn-5,6.00106375020449,5.11611490719212,rpn-5,WBGene00004461,Public name for WBGene00004461. History: N.A.
B0495.8,6.00106375020449,5.98959794012735,B0495.8,WBGene00015207,Sequence name for WBGene00015207(luc-7L). History: N.A.
sec-5,6.00106375020449,6.17677287575634,sec-5,WBGene00004752,Public name for WBGene00004752. History: N.A.
Y57G11C.9,6.00106375020449,6.23916452096599,Y57G11C.9,WBGene00013307,Public name for WBGene00013307. History: N.A.
ZK418.9,6.00106375020449,6.36394781138532,ZK418.9,WBGene00022738,Sequence name for WBGene00022738(fubl-2). History: Renamed on 2017-12-07
nol-9,6.00106375020449,6.86308097306259,nol-9,WBGene00010709,Public name for WBGene00010709. History: N.A.
gip-1,5.95996057383322,5.24089819761144,gip-1,WBGene00001589,Public name for WBGene00001589. History: N.A.
atg-18,5.95996057383322,5.55285642365974,atg-18,WBGene00018294,Public name for WBGene00018294. History: Renamed on 2006-04-27; Renamed on 2007-10-19; Renamed on 2008-02-29
rpl-1,5.95996057383322,6.11438123054668,rpl-1,WBGene00004412,Public name for WBGene00004412. History: Renamed on 2004-07-05
pabp-2,5.95996057383322,6.36394781138532,pabp-2,WBGene00003904,Public name for WBGene00003904. History: Renamed on 2007-02-23
orc-4,5.95996057383322,6.42633945659498,orc-4,WBGene00012651,Public name for WBGene00012651. History: N.A.
brf-1,5.95996057383322,6.61351439222396,brf-1,WBGene00000271,Public name for WBGene00000271. History: N.A.
fkb-6,5.95996057383322,6.86308097306259,fkb-6,WBGene00001431,Public name for WBGene00001431. History: N.A.
gon-14,5.95996057383322,7.05025590869157,gon-14,WBGene00002148,Public name for WBGene00002148. History: Renamed on 2006-03-22
T28B11.1,5.95996057383322,7.11264755390123,T28B11.1,WBGene00012117,Public name for WBGene00012117. History: N.A.
D2030.7,5.95996057383322,7.23743084432055,D2030.7,WBGene00008417,Public name for WBGene00008417. History: N.A.
Y54F10BM.1,5.95996057383322,7.42460577994953,Y54F10BM.1,WBGene00021856,Sequence name for WBGene00021856(ppm-1.D). History: N.A.
Y73C8C.3,5.95996057383322,8.42287210330409,Y73C8C.3,WBGene00022262,Public name for WBGene00022262. History: N.A.
ZK632.11,5.91885739746196,5.42807313324042,ZK632.11,WBGene00014018,Public name for WBGene00014018. History: N.A.
prdx-3,5.91885739746196,5.55285642365974,prdx-3,WBGene00011110,Public name for WBGene00011110. History: N.A.
math-33,5.91885739746196,5.6152480688694,math-33,WBGene00010406,Public name for WBGene00010406. History: N.A.
ZK355.2,5.91885739746196,5.80242300449838,ZK355.2,WBGene00022712,Public name for WBGene00022712. History: N.A.
Y50D4A.1,5.91885739746196,5.9272062949177,Y50D4A.1,WBGene00021735,Public name for WBGene00021735. History: N.A.
T05F1.2,5.91885739746196,6.05198958533702,T05F1.2,WBGene00011489,Public name for WBGene00011489. History: N.A.
F49D11.10,5.91885739746196,6.11438123054668,F49D11.10,WBGene00045433,Public name for WBGene00045433. History: N.A.
pme-3,5.91885739746196,6.36394781138532,pme-3,WBGene00004051,Other name for WBGene00004051(parg-1). History: Renamed on 2014-11-18
rde-1,5.91885739746196,6.42633945659498,rde-1,WBGene00004323,Public name for WBGene00004323. History: N.A.
pqn-59,5.91885739746196,6.48873110180464,pqn-59,WBGene00004143,Public name for WBGene00004143. History: N.A.
Y20F4.5,5.91885739746196,11.1681044925291,Y20F4.5,,Sequence name for Suppressed gene WBGene00021240. Molecular name for Suppressed gene WBGene00021240. Public name for Suppressed gene WBGene00021240. History of WBGene00021240: Suppressed on 2013-10-17. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
C41G7.3,5.8777542210907,5.11611490719212,C41G7.3,WBGene00008061,"Sequence name for WBGene00008061(mina-1). History: Split into tspo-1(WBGene00077771). History of WBGene00008061: Split into ""WBGene00077771"" on 2008-06-10"
cash-1,5.8777542210907,5.17850655240178,cash-1,WBGene00010631,Public name for WBGene00010631. History: N.A.
F28B3.4,5.8777542210907,5.42807313324042,F28B3.4,WBGene00017885,Sequence name for WBGene00017885(dip-2). History: N.A.
F08A8.5,5.8777542210907,5.67763971407906,F08A8.5,WBGene00008568,Public name for WBGene00008568. History: Renamed on 2016-09-16
Y110A7A.19,5.8777542210907,5.98959794012735,Y110A7A.19,WBGene00002804,Sequence name for WBGene00002804(let-630). History: Renamed on 2014-09-04
Y97E10AR.4,5.8777542210907,5.98959794012735,Y97E10AR.4,WBGene00022399,Public name for WBGene00022399. History: N.A.
rabn-5,5.8777542210907,6.98786426348192,rabn-5,WBGene00017161,Public name for WBGene00017161. History: N.A.
C56E6.9,5.8777542210907,7.29982248953021,C56E6.9,WBGene00007050,"Public name for Dead gene WBGene00195085. History of WBGene00195085: Merged into ""WBGene00007050"" on 2016-02-18"
F25B5.6,5.8777542210907,7.42460577994953,F25B5.6,WBGene00017777,Public name for WBGene00017777. History: N.A.
F11A6.15,5.8777542210907,7.67417236078817,F11A6.15,WBGene00206532,Public name for WBGene00206532. History: N.A.
Y57G11C.3,5.83665104471943,5.6152480688694,Y57G11C.3,WBGene00013301,Public name for WBGene00013301. History: N.A.
C47G2.4,5.83665104471943,5.86481464970804,C47G2.4,WBGene00008165,Public name for WBGene00008165. History: N.A.
Y105E8A.14,5.83665104471943,6.11438123054668,Y105E8A.14,WBGene00013674,Public name for WBGene00013674. History: N.A.
fem-1,5.83665104471943,6.61351439222396,fem-1,WBGene00001411,Public name for WBGene00001411. History: N.A.
rad-50,5.83665104471943,6.67590603743362,rad-50,WBGene00004296,Public name for WBGene00004296. History: N.A.
F55G1.15,5.83665104471943,6.80068932785293,F55G1.15,WBGene00018907,Public name for WBGene00018907. History: N.A.
hmg-3,5.83665104471943,6.98786426348192,hmg-3,WBGene00001973,Public name for WBGene00001973. History: N.A.
alh-3,5.83665104471943,7.05025590869157,alh-3,WBGene00000109,Public name for WBGene00000109. History: N.A.
dab-1,5.83665104471943,7.42460577994953,dab-1,WBGene00000894,Public name for WBGene00000894. History: N.A.
F57A10.2,5.83665104471943,11.4176710733678,F57A10.2,WBGene00010184,Public name for WBGene00010184. History: N.A.
cyn-13,5.79554786834817,5.3032898428211,cyn-13,WBGene00000889,Public name for WBGene00000889. History: N.A.
Y54E2A.8,5.79554786834817,5.86481464970804,Y54E2A.8,WBGene00013193,Public name for WBGene00013193. History: N.A.
uaf-2,5.79554786834817,5.98959794012735,uaf-2,WBGene00006698,Public name for WBGene00006698. History: N.A.
emb-27,5.79554786834817,6.17677287575634,emb-27,WBGene00001281,Public name for WBGene00001281. History: N.A.
B0491.6,5.79554786834817,6.36394781138532,B0491.6,WBGene00007193,Public name for WBGene00007193. History: N.A.
F28C6.2,5.79554786834817,6.5511227470143,F28C6.2,WBGene00009203,Sequence name for WBGene00009203(aptf-3). History: N.A.
C08F8.3,5.79554786834817,7.29982248953021,C08F8.3,WBGene00007445,Public name for WBGene00007445. History: N.A.
dnj-13,5.79554786834817,7.79895565120749,dnj-13,WBGene00001031,Public name for WBGene00001031. History: N.A.
eif-6,5.75444469197691,5.42807313324042,eif-6,WBGene00001234,Public name for WBGene00001234. History: N.A.
cul-1,5.75444469197691,5.49046477845008,cul-1,WBGene00000836,Public name for WBGene00000836. History: N.A.
hrpf-2,5.75444469197691,5.55285642365974,hrpf-2,WBGene00022253,Public name for WBGene00022253. History: N.A.
sin-3,5.75444469197691,5.6152480688694,sin-3,WBGene00004117,Public name for WBGene00004117. History: Renamed on 2007-06-21
T06D4.1,5.75444469197691,5.74003135928872,T06D4.1,WBGene00020290,Public name for WBGene00020290. History: N.A.
fbxa-107,5.75444469197691,6.05198958533702,fbxa-107,WBGene00012564,Public name for WBGene00012564. History: N.A.
ZK380.5,5.75444469197691,6.17677287575634,ZK380.5,WBGene00044559,Public name for WBGene00044559. History: N.A.
rad-51,5.75444469197691,6.42633945659498,rad-51,WBGene00004297,Public name for WBGene00004297. History: N.A.
rsd-2,5.75444469197691,6.98786426348192,rsd-2,WBGene00004681,Public name for WBGene00004681. History: N.A.
F55F8.9,5.75444469197691,7.05025590869157,F55F8.9,WBGene00018897,Sequence name for WBGene00018897(zipt-2.4). History: N.A.
brc-1,5.75444469197691,7.29982248953021,brc-1,WBGene00000264,Public name for WBGene00000264. History: N.A.
hrp-2,5.71334151560564,5.11611490719212,hrp-2,WBGene00002000,Other name for WBGene00002000(hrpr-1). History: Renamed on 2019-11-21
sup-35,5.71334151560564,5.36568148803076,sup-35,WBGene00012976,Public name for WBGene00012976. History: N.A.
mrpl-35,5.71334151560564,5.86481464970804,mrpl-35,WBGene00010812,Public name for WBGene00010812. History: N.A.
panl-3,5.71334151560564,6.36394781138532,panl-3,WBGene00014015,Public name for WBGene00014015. History: N.A.
Y54G2A.28,5.71334151560564,6.5511227470143,Y54G2A.28,WBGene00021892,"Public name for WBGene00021892. History: Split into Y54G2A.73(WBGene00219425). History of WBGene00021892: Split into ""WBGene00219425"" on 2012-04-10"
ksr-2,5.71334151560564,6.5511227470143,ksr-2,WBGene00002240,Public name for WBGene00002240. History: N.A.
sas-4,5.71334151560564,6.86308097306259,sas-4,WBGene00004726,Public name for WBGene00004726. History: N.A.
gld-3,5.71334151560564,6.92547261827226,gld-3,WBGene00001597,Public name for WBGene00001597. History: N.A.
C44E4.4,5.71334151560564,7.17503919911089,C44E4.4,WBGene00016653,Sequence name for WBGene00016653(ssb-1). History: N.A.
mig-5,5.71334151560564,7.36221413473987,mig-5,WBGene00003241,Public name for WBGene00003241. History: N.A.
unc-76,5.67223833923438,5.80242300449838,unc-76,WBGene00006808,Public name for WBGene00006808. History: N.A.
ztf-17,5.67223833923438,5.80242300449838,ztf-17,WBGene00011639,Public name for WBGene00011639. History: N.A.
C16A11.10,5.67223833923438,5.9272062949177,C16A11.10,WBGene00185089,Public name for WBGene00185089. History: N.A.
F25B4.6,5.67223833923438,6.5511227470143,F25B4.6,WBGene00017769,Sequence name for WBGene00017769(hmgs-1). History: Renamed on 2005-03-17
rsks-1,5.67223833923438,6.61351439222396,rsks-1,WBGene00012929,Public name for WBGene00012929. History: N.A.
src-1,5.63113516286312,5.17850655240178,src-1,WBGene00005077,Public name for WBGene00005077. History: N.A.
Y54E5A.7,5.63113516286312,5.24089819761144,Y54E5A.7,WBGene00013202,Sequence name for WBGene00013202(gid-1). History: N.A.
K07C5.2,5.63113516286312,5.98959794012735,K07C5.2,WBGene00010625,Public name for WBGene00010625. History: N.A.
set-3,5.63113516286312,6.11438123054668,set-3,WBGene00007403,Public name for WBGene00007403. History: N.A.
M04D5.1,5.63113516286312,6.23916452096599,M04D5.1,WBGene00014807,Public name for WBGene00014807. History: N.A.
C32D5.11,5.63113516286312,6.36394781138532,C32D5.11,WBGene00016318,Public name for WBGene00016318. History: N.A.
rsp-7,5.63113516286312,6.42633945659498,rsp-7,WBGene00004704,Public name for WBGene00004704. History: N.A.
F59E12.1,5.63113516286312,6.86308097306259,F59E12.1,WBGene00019118,Public name for WBGene00019118. History: N.A.
F23H11.4,5.63113516286312,6.98786426348192,F23H11.4,WBGene00017760,Public name for WBGene00017760. History: N.A.
ercc-1,5.63113516286312,7.54938907036885,ercc-1,WBGene00008665,Public name for WBGene00008665. History: N.A.
F09D1.1,5.59003198649185,5.11611490719212,F09D1.1,WBGene00017280,Sequence name for WBGene00017280(usp-39). History: N.A.
ppm-1,5.59003198649185,5.42807313324042,ppm-1,WBGene00006460,Other name for WBGene00006460(ppm-1.A). History: Renamed on 2011-06-10; Renamed on 2018-05-24
F13H8.2,5.59003198649185,5.74003135928872,F13H8.2,WBGene00017435,Public name for WBGene00017435. History: N.A.
puf-10,5.59003198649185,5.80242300449838,puf-10,WBGene00004246,Public name for WBGene00004246. History: N.A.
pas-5,5.59003198649185,6.11438123054668,pas-5,WBGene00003926,Public name for WBGene00003926. History: Renamed on 2009-01-09
AH9.7,5.59003198649185,6.23916452096599,AH9.7,WBGene00175029,Public name for WBGene00175029. History: N.A.
ZK265.9,5.59003198649185,6.36394781138532,ZK265.9,WBGene00044094,Sequence name for WBGene00044094(fitm-2). History: N.A.
W07E11.1,5.59003198649185,7.23743084432055,W07E11.1,WBGene00012326,Public name for WBGene00012326. History: N.A.
skp-1,5.59003198649185,7.67417236078817,skp-1,WBGene00004806,Public name for WBGene00004806. History: N.A.
cir-1,5.54892881012059,5.55285642365974,cir-1,WBGene00018892,Public name for WBGene00018892. History: N.A.
F20D12.2,5.54892881012059,5.9272062949177,F20D12.2,WBGene00017642,Public name for WBGene00017642. History: N.A.
Y45G12B.2,5.54892881012059,5.98959794012735,Y45G12B.2,WBGene00021563,Public name for WBGene00021563. History: N.A.
Y65B4A.7,5.54892881012059,6.73829768264327,Y65B4A.7,WBGene00022030,Public name for WBGene00022030. History: N.A.
Y94H6A.5,5.54892881012059,6.92547261827226,Y94H6A.5,WBGene00022378,Public name for WBGene00022378. History: N.A.
K11H3.4,5.54892881012059,7.05025590869157,K11H3.4,WBGene00010781,"Public name for WBGene00010781. History: Split into K11H3.8(WBGene00185002). History of WBGene00010781: Split into ""WBGene00185002"" on 2009-02-11"
rrbs-1,5.54892881012059,9.85787994312627,rrbs-1,WBGene00007617,Public name for WBGene00007617. History: N.A.
D1081.9,5.50782563374933,5.24089819761144,D1081.9,WBGene00008387,Sequence name for WBGene00008387(zhp-2). History: N.A.
T06D10.3,5.50782563374933,5.24089819761144,T06D10.3,WBGene00077558,Public name for WBGene00077558. History: N.A.
Y49E10.30,5.50782563374933,5.36568148803076,Y49E10.30,WBGene00194981,Public name for WBGene00194981. History: N.A.
ubc-18,5.50782563374933,6.30155616617565,ubc-18,WBGene00006713,Public name for WBGene00006713. History: N.A.
ced-5,5.50782563374933,7.23743084432055,ced-5,WBGene00000419,Public name for WBGene00000419. History: N.A.
F59E12.6,5.50782563374933,7.29982248953021,F59E12.6,WBGene00019122,Public name for WBGene00019122. History: N.A.
EEED8.14,5.50782563374933,7.79895565120749,EEED8.14,WBGene00017142,Public name for WBGene00017142. History: N.A.
