# Table S2. Genes with More Than 25 Reads per Million of Antisense 22G-RNAs in the fem-1 Oocyte Library
# Reads = number of reads antisense to and overlaping exon-exon juntions of the indicated gene, normalized to the number of times each sequence perfectly matches the genome.
# Normalized reads = reads per million, excluding reads considered to be degradation products
gene name,cosmid ID,fem-1 oocyte - Reads,fem-1 oocyte - Normalized reads,Input,Suggested Match,History
Y17G9B.1,Y17G9B.1,68.5,30.0447820766427,Y17G9B.1,WBGene00021198,Sequence name for WBGene00021198(npp-26). History: N.A.
fbxb-46,K05F6.9,68.0,29.8254770979811,fbxb-46,WBGene00019420,Public name for WBGene00019420. History: N.A.
D2030.7,D2030.7,68.0,29.8254770979811,D2030.7,WBGene00008417,Public name for WBGene00008417. History: N.A.
F31C3.3,F31C3.3,68.0,29.8254770979811,F31C3.3,WBGene00009285,Public name for WBGene00009285. History: N.A.
R01H10.7,R01H10.7,68.0,29.8254770979811,R01H10.7,WBGene00010975,Public name for WBGene00010975. History: N.A.
gosr-1,F08F8.8,68.0,29.8254770979811,gosr-1,WBGene00017273,Other name for WBGene00017273(gos-28). History: Renamed on 2010-03-26
cul-5,ZK856.1,68.0,29.8254770979811,cul-5,WBGene00000840,Public name for WBGene00000840. History: N.A.
C09G9.2,C09G9.2,68.0,29.8254770979811,C09G9.2,WBGene00007493,Sequence name for WBGene00007493(npp-23). History: N.A.
B0238.11,B0238.11,68.0,29.8254770979811,B0238.11,WBGene00015075,Public name for WBGene00015075. History: N.A.
F26F4.5,F26F4.5,68.0,29.8254770979811,F26F4.5,WBGene00017827,Public name for WBGene00017827. History: N.A.
R05H5.3,R05H5.3,68.0,29.8254770979811,R05H5.3,WBGene00011038,Public name for WBGene00011038. History: N.A.
F25H2.2,F25H2.2,68.0,29.8254770979811,F25H2.2,WBGene00009116,Sequence name for WBGene00009116(snx-27). History: N.A.
baf-1,B0464.7,68.0,29.8254770979811,baf-1,WBGene00000235,Public name for WBGene00000235. History: Renamed on 2006-12-04
mml-1,T20B12.6,68.0,29.8254770979811,mml-1,WBGene00003378,Public name for WBGene00003378. History: N.A.
Y48B6A.10,Y48B6A.10,67.75,29.7158246086503,Y48B6A.10,WBGene00012981,Public name for WBGene00012981. History: N.A.
aqp-9,K07A1.16,67.5,29.6061721193195,aqp-9,WBGene00000177,Public name for WBGene00000177. History: N.A.
unc-108,F53F10.4,67.5,29.6061721193195,unc-108,WBGene00006833,Public name for WBGene00006833. History: Renamed on 2008-11-18
Y32B12B.2,Y32B12B.2,67.5,29.6061721193195,Y32B12B.2,WBGene00012522,Public name for WBGene00012522. History: N.A.
rpt-2,F29G9.5,67.5,29.6061721193195,rpt-2,WBGene00004502,Public name for WBGene00004502. History: N.A.
W09G3.8,W09G3.8,67.5,29.6061721193195,W09G3.8,WBGene00012371,Public name for WBGene00012371. History: N.A.
F56A8.1,F56A8.1,67.5,29.6061721193195,F56A8.1,WBGene00010138,Sequence name for WBGene00010138(anoh-1). History: Split into F56A8.9(WBGene00185001). History of WBGene00010138: N.A.
nph-1,M28.7,67.5,29.6061721193195,nph-1,WBGene00010898,Other name for WBGene00010898(nphp-1). History: Renamed on 2011-01-18
eif-6,C47B2.5,67.5,29.6061721193195,eif-6,WBGene00001234,Public name for WBGene00001234. History: N.A.
Y23H5B.7,Y23H5B.7,67.4734,29.5945050944547,Y23H5B.7,WBGene00021278,Public name for WBGene00021278. History: N.A.
nduf-5,Y54E10BL.5,67.3334,29.5330997004294,nduf-5,WBGene00021839,Public name for WBGene00021839. History: N.A.
Y105E8A.21,Y105E8A.21,67.3333,29.5330558394337,Y105E8A.21,WBGene00013679,Public name for WBGene00013679. History: N.A.
F22D6.2,F22D6.2,67.2601,29.5009495905576,F22D6.2,WBGene00009050,Public name for WBGene00009050. History: N.A.
npp-9,F59A2.1,67.25,29.4965196299886,npp-9,WBGene00003795,Public name for WBGene00003795. History: N.A.
T25D3.4,T25D3.4,67.0333,29.4014728522367,T25D3.4,WBGene00020798,Public name for WBGene00020798. History: N.A.
tag-30,F38H4.7,67.0,29.3868671406578,tag-30,WBGene00006415,Public name for WBGene00006415. History: N.A.
Y110A7A.15,Y110A7A.15,67.0,29.3868671406578,Y110A7A.15,WBGene00022462,Public name for WBGene00022462. History: N.A.
K05C4.4,K05C4.4,67.0,29.3868671406578,K05C4.4,WBGene00010581,Public name for WBGene00010581. History: N.A.
pqn-20,C37A2.2,67.0,29.3868671406578,pqn-20,WBGene00004110,Public name for WBGene00004110. History: N.A.
K09D9.12,K09D9.12,67.0,29.3868671406578,K09D9.12,WBGene00019569,Public name for WBGene00019569. History: N.A.
ran-1,K01G5.4,67.0,29.3868671406578,ran-1,WBGene00004302,Public name for WBGene00004302. History: N.A.
mex-5,W02A2.7,67.0,29.3868671406578,mex-5,WBGene00003230,Public name for WBGene00003230. History: N.A.
R04F11.3,R04F11.3,67.0,29.3868671406578,R04F11.3,WBGene00011016,Public name for WBGene00011016. History: N.A.
cuc-1,ZK652.11,67.0,29.3868671406578,cuc-1,WBGene00000835,Public name for WBGene00000835. History: N.A.
F26E4.4,F26E4.4,67.0,29.3868671406578,F26E4.4,WBGene00009159,Public name for WBGene00009159. History: N.A.
ubc-25,F25H2.8,67.0,29.3868671406578,ubc-25,WBGene00006720,Public name for WBGene00006720. History: N.A.
flh-1,Y11D7A.12,67.0,29.3868671406578,flh-1,WBGene00012435,Public name for WBGene00012435. History: N.A.
F28D1.2,F28D1.2,67.0,29.3868671406578,F28D1.2,WBGene00009212,Sequence name for WBGene00009212(atz-1). History: N.A.
W08E3.2,W08E3.2,66.8455,29.3191019022514,W08E3.2,WBGene00012343,Sequence name for WBGene00012343(casc-3). History: N.A.
snr-5,ZK652.1,66.8333,29.313750860772,snr-5,WBGene00004918,Public name for WBGene00004918. History: N.A.
ddx-23,F01F1.7,66.7,29.2552841534609,ddx-23,WBGene00017162,Public name for WBGene00017162. History: N.A.
mtm-6,F53A2.8,66.6667,29.240678441882,mtm-6,WBGene00003478,Public name for WBGene00003478. History: N.A.
R05D7.4,R05D7.4,66.6111,29.2162917282548,R05D7.4,WBGene00011029,Sequence name for WBGene00011029(abhd-11.2). History: N.A.
Y67H2A.2,Y67H2A.2,66.5,29.1675621619962,Y67H2A.2,WBGene00013461,Public name for WBGene00013461. History: N.A.
hsp-1,F26D10.3,66.5,29.1675621619962,hsp-1,WBGene00002005,Public name for WBGene00002005. History: N.A.
polk-1,F22B7.6,66.5,29.1675621619962,polk-1,WBGene00017696,Public name for WBGene00017696. History: N.A.
F07C6.4,F07C6.4,66.3333,29.0944458821104,F07C6.4,WBGene00008555,Public name for WBGene00008555. History: N.A.
T28A8.6,T28A8.6,66.2499,29.0578658116697,T28A8.6,WBGene00012112,Public name for WBGene00012112. History: N.A.
Y55B1AR.2,Y55B1AR.2,66.1459,29.012250376108,Y55B1AR.2,WBGene00021906,Public name for WBGene00021906. History: N.A.
Y48C3A.9,Y48C3A.9,66.0518,28.9709771791239,Y48C3A.9,WBGene00012990,"Public name for Dead gene WBGene00012991. History of WBGene00012991: Merged into ""WBGene00012990"" on 2008-12-09"
mdt-17,Y113G7B.18,66.0149,28.9547924716987,mdt-17,WBGene00007017,Public name for WBGene00007017. History: N.A.
Y102A5C.36,Y102A5C.36,66.0,28.9482571833346,Y102A5C.36,WBGene00044213,Public name for WBGene00044213. History: N.A.
38230,Y47G6A.12,66.0,28.9482571833346,,,
toc-1,ZC395.3,66.0,28.9482571833346,toc-1,WBGene00006590,Public name for WBGene00006590. History: N.A.
gsto-3,K10F12.4,66.0,28.9482571833346,gsto-3,WBGene00019636,Public name for WBGene00019636. History: N.A.
Y54F10AM.11,Y54F10AM.11,66.0,28.9482571833346,Y54F10AM.11,WBGene00021853,Public name for WBGene00021853. History: N.A.
nsf-1,H15N14.2,66.0,28.9482571833346,nsf-1,WBGene00003818,Public name for WBGene00003818. History: N.A.
T07A9.9,T07A9.9,66.0,28.9482571833346,T07A9.9,WBGene00020297,Sequence name for WBGene00020297(nog-1). History: Renamed on 2005-03-17
Y59A8A.2,Y59A8A.2,66.0,28.9482571833346,Y59A8A.2,WBGene00013339,Sequence name for WBGene00013339(phf-14). History: N.A.
hoe-1,E04A4.4,66.0,28.9482571833346,hoe-1,WBGene00001983,Public name for WBGene00001983. History: N.A.
F53G12.3,F53G12.3,66.0,28.9482571833346,F53G12.3,WBGene00018771,Sequence name for WBGene00018771(duox-2). History: N.A.
T24G10.2,T24G10.2,66.0,28.9482571833346,T24G10.2,WBGene00020779,Public name for WBGene00020779. History: N.A.
inf-1,F57B9.6,66.0,28.9482571833346,inf-1,WBGene00002083,Public name for WBGene00002083. History: N.A.
F47G9.1,F47G9.1,66.0,28.9482571833346,F47G9.1,WBGene00009829,Sequence name for WBGene00009829(tmed-10). History: N.A.
egl-21,F01D4.4,66.0,28.9482571833346,egl-21,WBGene00001189,Public name for WBGene00001189. History: N.A.
M04B2.6,M04B2.6,66.0,28.9482571833346,M04B2.6,WBGene00010848,Public name for WBGene00010848. History: N.A.
C24H12.2,C24H12.2,65.9999,28.9482133223388,C24H12.2,WBGene00016072,Public name for WBGene00016072. History: N.A.
cin-4,ZK1127.7,65.9498,28.926238963477,cin-4,WBGene00022854,Public name for WBGene00022854. History: N.A.
Y48E1B.14,Y48E1B.14,65.8333,28.8751409034488,Y48E1B.14,WBGene00013011,Sequence name for WBGene00013011(snx-14). History: N.A.
map-2,Y116A8A.9,65.8333,28.8751409034488,map-2,WBGene00003130,Public name for WBGene00003130. History: N.A.
sas-6,Y45F10D.9,65.754,28.8403591338331,sas-6,WBGene00012888,Public name for WBGene00012888. History: N.A.
hsp-6,C37H5.8,65.7536,28.8401836898501,hsp-6,WBGene00002010,Public name for WBGene00002010. History: N.A.
ZK380.5,ZK380.5,65.6664,28.8019369015715,ZK380.5,WBGene00044559,Public name for WBGene00044559. History: N.A.
rab-7,W03C9.3,65.5333,28.7435579162518,rab-7,WBGene00004271,Public name for WBGene00004271. History: N.A.
E02H9.9,E02H9.9,65.5,28.728952204673,E02H9.9,WBGene00017106,Public name for WBGene00017106. History: N.A.
Y39A1A.12,Y39A1A.12,65.5,28.728952204673,Y39A1A.12,WBGene00012650,Sequence name for WBGene00012650(orc-1). History: N.A.
mnk-1,R166.5,65.5,28.728952204673,mnk-1,WBGene00011304,Public name for WBGene00011304. History: N.A.
ZK856.5,ZK856.5,65.5,28.728952204673,ZK856.5,WBGene00014106,"Public name for WBGene00014106. History: Split into ZK856.18(WBGene00194912). History of WBGene00014106: Split into ""WBGene00194912"" on 2010-01-20"
F21C3.6,F21C3.6,65.5,28.728952204673,F21C3.6,WBGene00009005,Public name for WBGene00009005. History: N.A.
atx-2,D2045.1,65.5,28.728952204673,atx-2,WBGene00000231,Public name for WBGene00000231. History: N.A.
Y38F2AR.10,Y38F2AR.10,65.5,28.728952204673,Y38F2AR.10,WBGene00021428,Public name for WBGene00021428. History: N.A.
K11H3.3,K11H3.3,65.3333,28.6558359247872,K11H3.3,WBGene00010780,Public name for WBGene00010780. History: N.A.
T28B11.1,T28B11.1,65.3333,28.6558359247872,T28B11.1,WBGene00012117,Public name for WBGene00012117. History: N.A.
pct-1,C07G1.3,65.3333,28.6558359247872,pct-1,WBGene00003961,Public name for WBGene00003961. History: N.A.
Y17G7B.3,Y17G7B.3,65.1806,28.5888601843039,Y17G7B.3,WBGene00012459,Public name for WBGene00012459. History: N.A.
B0564.7,B0564.7,65.0,28.5096472260113,B0564.7,WBGene00007207,"Sequence name for WBGene00007207(fask-1). History: Split into rde-11(WBGene00023421). History of WBGene00007207: Split into ""WBGene00023421"" on 2004-07-07"
C01A2.6,C01A2.6,65.0,28.5096472260113,C01A2.6,WBGene00007218,Public name for WBGene00007218. History: N.A.
Y57G11C.3,Y57G11C.3,65.0,28.5096472260113,Y57G11C.3,WBGene00013301,Public name for WBGene00013301. History: N.A.
irs-1,R11A8.6,65.0,28.5096472260113,irs-1,WBGene00002152,Other name for WBGene00002152(iars-1). History: Renamed on 2010-01-29
C52E2.3,C52E2.3,65.0,28.5096472260113,C52E2.3,WBGene00016882,Public name for WBGene00016882. History: N.A.
ZC302.2,ZC302.2,65.0,28.5096472260113,ZC302.2,WBGene00013862,Sequence name for WBGene00013862(wdr-5.3). History: Renamed on 2010-07-27
W03F9.2,W03F9.2,65.0,28.5096472260113,W03F9.2,WBGene00021000,Public name for WBGene00021000. History: N.A.
C35B1.5,C35B1.5,65.0,28.5096472260113,C35B1.5,WBGene00016435,Public name for WBGene00016435. History: N.A.
him-17,T09E8.2,65.0,28.5096472260113,him-17,WBGene00001874,Public name for WBGene00001874. History: N.A.
T22F3.2,T22F3.2,65.0,28.5096472260113,T22F3.2,WBGene00020695,Public name for WBGene00020695. History: N.A.
rab-11.1,F53G12.1,65.0,28.5096472260113,rab-11.1,WBGene00004274,Public name for WBGene00004274. History: N.A.
unc-16,ZK1098.10,65.0,28.5096472260113,unc-16,WBGene00006755,Public name for WBGene00006755. History: N.A.
F23F12.3,F23F12.3,65.0,28.5096472260113,F23F12.3,WBGene00017751,Public name for WBGene00017751. History: N.A.
Y48G8AL.7,Y48G8AL.7,65.0,28.5096472260113,Y48G8AL.7,WBGene00021687,Public name for WBGene00021687. History: N.A.
R08D7.1,R08D7.1,65.0,28.5096472260113,R08D7.1,WBGene00011142,Sequence name for WBGene00011142(bud-13). History: N.A.
kal-1,K03D10.1,65.0,28.5096472260113,kal-1,WBGene00002181,Public name for WBGene00002181. History: N.A.
nhr-10,B0280.8,65.0,28.5096472260113,nhr-10,WBGene00003609,Public name for WBGene00003609. History: N.A.
K08E3.4,K08E3.4,65.0,28.5096472260113,K08E3.4,WBGene00010664,Sequence name for WBGene00010664(dbn-1). History: N.A.
H43I07.2,H43I07.2,65.0,28.5096472260113,H43I07.2,WBGene00019275,Sequence name for WBGene00019275(rpac-40). History: N.A.
W08A12.2,W08A12.2,64.9999,28.5096033650156,W08A12.2,WBGene00021079,Public name for WBGene00021079. History: N.A.
Y51H7C.15,Y51H7C.15,64.594,28.3315715833381,Y51H7C.15,WBGene00044439,Public name for WBGene00044439. History: N.A.
ZK328.4,ZK328.4,64.3333,28.2172259674639,ZK328.4,WBGene00022694,Sequence name for WBGene00022694(gcna-1). History: N.A.
F57A8.2,F57A8.2,64.25,28.1806897580189,F57A8.2,WBGene00010178,Sequence name for WBGene00010178(yif-1). History: N.A.
zyg-11,C08B11.1,64.2,28.1587592601527,zyg-11,WBGene00006996,Public name for WBGene00006996. History: N.A.
tra-4,F53B3.1,64.1667,28.1441535485739,tra-4,WBGene00018740,Public name for WBGene00018740. History: N.A.
B0361.6,B0361.6,64.0,28.0710372686881,B0361.6,WBGene00015160,Public name for WBGene00015160. History: N.A.
F23B12.5,F23B12.5,64.0,28.0710372686881,F23B12.5,WBGene00009082,Sequence name for WBGene00009082(dlat-1). History: N.A.
lpd-3,Y47G6A.23,64.0,28.0710372686881,lpd-3,WBGene00003060,Public name for WBGene00003060. History: N.A.
C36B1.9,C36B1.9,64.0,28.0710372686881,C36B1.9,WBGene00007976,Public name for WBGene00007976. History: N.A.
W04A4.5,W04A4.5,64.0,28.0710372686881,W04A4.5,WBGene00012234,Sequence name for WBGene00012234(ints-4). History: N.A.
E04A4.5,E04A4.5,64.0,28.0710372686881,E04A4.5,WBGene00017119,Sequence name for WBGene00017119(timm-17B.1). History: Renamed on 2017-01-05
C33A12.3,C33A12.3,64.0,28.0710372686881,C33A12.3,WBGene00007882,Public name for WBGene00007882. History: N.A.
C18E9.2,C18E9.2,64.0,28.0710372686881,C18E9.2,WBGene00007683,Public name for WBGene00007683. History: N.A.
Y110A7A.8,Y110A7A.8,64.0,28.0710372686881,Y110A7A.8,WBGene00022458,Sequence name for WBGene00022458(prp-31). History: Renamed on 2005-03-17
F23B12.7,F23B12.7,64.0,28.0710372686881,F23B12.7,WBGene00009084,Public name for WBGene00009084. History: N.A.
hmit-1.3,M01F1.5,64.0,28.0710372686881,hmit-1.3,WBGene00010811,Public name for WBGene00010811. History: N.A.
F23C8.6,F23C8.6,64.0,28.0710372686881,F23C8.6,WBGene00017735,Sequence name for WBGene00017735(did-2). History: N.A.
F39B1.1,F39B1.1,64.0,28.0710372686881,F39B1.1,WBGene00009552,Sequence name for WBGene00009552(piki-1). History: N.A.
F54D10.5,F54D10.5,64.0,28.0710372686881,F54D10.5,WBGene00018806,Public name for WBGene00018806. History: N.A.
mdf-2,Y69A2AR.30,64.0,28.0710372686881,mdf-2,WBGene00003161,Public name for WBGene00003161. History: Renamed on 2013-11-19
pdi-2,C07A12.4,64.0,28.0710372686881,pdi-2,WBGene00003963,Public name for WBGene00003963. History: N.A.
F14D12.1,F14D12.1,64.0,28.0710372686881,F14D12.1,WBGene00017463,Public name for WBGene00017463. History: N.A.
M01F1.9,M01F1.9,63.9134,28.0330536463839,M01F1.9,WBGene00010815,Public name for WBGene00010815. History: N.A.
B0212.3,B0212.3,63.8333,27.9979209888023,B0212.3,WBGene00015037,Public name for WBGene00015037. History: N.A.
exos-3,F59C6.4,63.8333,27.9979209888023,exos-3,WBGene00010325,Public name for WBGene00010325. History: N.A.
Y73E7A.3,Y73E7A.3,63.75,27.9613847793573,Y73E7A.3,WBGene00022270,Public name for WBGene00022270. History: N.A.
R03D7.2,R03D7.2,63.6665,27.9247608479208,R03D7.2,WBGene00010989,Public name for WBGene00010989. History: N.A.
tag-235,M03C11.4,63.6204,27.9045409288882,tag-235,WBGene00044069,Other name for WBGene00044069(hat-1). History: N.A.
max-2,Y38F1A.10,63.5826,27.8879614725014,max-2,WBGene00003144,Public name for WBGene00003144. History: Renamed on 2006-12-04
egg-5,R12E2.10,63.5,27.8517322900265,egg-5,WBGene00020035,Public name for WBGene00020035. History: N.A.
H43I07.3,H43I07.3,63.5,27.8517322900265,H43I07.3,WBGene00019276,Sequence name for WBGene00019276(algn-5). History: N.A.
nfya-1,T08D10.1,63.5,27.8517322900265,nfya-1,WBGene00011614,Public name for WBGene00011614. History: Renamed on 2007-07-16
bath-21,F59H6.8,63.3333,27.7786160101407,bath-21,WBGene00019138,Public name for WBGene00019138. History: N.A.
ceh-44,Y54F10AM.4,63.25,27.7420798006956,ceh-44,WBGene00000464,"Public name for WBGene00000464. History: Split into Y54F10AM.16(WBGene00306126). History of WBGene00000464: Split into ""WBGene00306126"" on 2022-01-04"
fbxa-24,F54D10.2,63.2499,27.7420359396999,fbxa-24,WBGene00018803,Public name for WBGene00018803. History: N.A.
Y17G9B.9,Y17G9B.9,63.2,27.7201493028295,Y17G9B.9,WBGene00003216,Sequence name for WBGene00003216(memi-1). History: Renamed on 2016-10-14
F28C6.4,F28C6.4,63.0,27.6324273113648,F28C6.4,WBGene00009204,Sequence name for WBGene00009204(pigg-1). History: N.A.
C27D9.1,C27D9.1,63.0,27.6324273113648,C27D9.1,WBGene00016163,Public name for WBGene00016163. History: N.A.
Y76A2B.6,Y76A2B.6,63.0,27.6324273113648,Y76A2B.6,WBGene00013578,Sequence name for WBGene00013578(scav-2). History: N.A.
T02G5.12,T02G5.12,63.0,27.6324273113648,T02G5.12,WBGene00020168,Sequence name for WBGene00020168(mct-5). History: N.A.
F30A10.10,F30A10.10,63.0,27.6324273113648,F30A10.10,WBGene00009267,Sequence name for WBGene00009267(usp-48). History: N.A.
K09E3.7,K09E3.7,63.0,27.6324273113648,K09E3.7,WBGene00019578,Public name for WBGene00019578. History: N.A.
T25G3.4,T25G3.4,63.0,27.6324273113648,T25G3.4,WBGene00012031,Sequence name for WBGene00012031(gpdh-3). History: N.A.
erm-1,C01G8.5,63.0,27.6324273113648,erm-1,WBGene00001333,Public name for WBGene00001333. History: N.A.
C49H3.6,C49H3.6,63.0,27.6324273113648,C49H3.6,WBGene00016792,Public name for WBGene00016792. History: N.A.
W02D9.3,W02D9.3,63.0,27.6324273113648,W02D9.3,WBGene00012209,Sequence name for WBGene00012209(hmg-20). History: N.A.
F52C12.1,F52C12.1,63.0,27.6324273113648,F52C12.1,WBGene00018678,Sequence name for WBGene00018678(tdpo-1). History: N.A.
C03H5.3,C03H5.3,63.0,27.6324273113648,C03H5.3,WBGene00015405,Public name for WBGene00015405. History: N.A.
ubc-7,F58A4.10,63.0,27.6324273113648,ubc-7,WBGene00006704,Public name for WBGene00006704. History: N.A.
Y37E11B.6,Y37E11B.6,63.0,27.6324273113648,Y37E11B.6,WBGene00021378,Public name for WBGene00021378. History: N.A.
T11B7.1,T11B7.1,63.0,27.6324273113648,T11B7.1,WBGene00011706,Public name for WBGene00011706. History: N.A.
rcq-5,E03A3.2,62.8873,27.5829959691745,rcq-5,WBGene00004322,Public name for WBGene00004322. History: N.A.
T28A8.5,T28A8.5,62.75,27.522774822034,T28A8.5,WBGene00012111,"Public name for WBGene00012111. History: Split into T28A8.8(WBGene00194852). History of WBGene00012111: Split into ""WBGene00194852"" on 2009-11-04"
H05L14.2,H05L14.2,62.7,27.5008443241679,H05L14.2,WBGene00010367,"Public name for WBGene00010367. History: Split into H05L14.3(WBGene00271605). History of WBGene00010367: Split into ""WBGene00271605"" on 2017-03-02"
msh-5,F09E8.3,62.6,27.4569833284355,msh-5,WBGene00003421,Public name for WBGene00003421. History: N.A.
BE0003N10.2,BE0003N10.2,62.5417,27.4314123679236,BE0003N10.2,WBGene00015267,Sequence name for WBGene00015267(chin-1). History: N.A.
B0495.7,B0495.7,62.5,27.4131223327032,B0495.7,WBGene00015206,Public name for WBGene00015206. History: N.A.
ZK1251.9,ZK1251.9,62.5,27.4131223327032,ZK1251.9,WBGene00014243,Sequence name for WBGene00014243(dcaf-1). History: N.A.
dnj-5,C04A2.7,62.5,27.4131223327032,dnj-5,WBGene00001023,Public name for WBGene00001023. History: N.A.
ndc-80,W01B6.9,62.5,27.4131223327032,ndc-80,WBGene00003576,Public name for WBGene00003576. History: Renamed on 2006-01-16
nhr-8,F33D4.1,62.5,27.4131223327032,nhr-8,WBGene00003607,Public name for WBGene00003607. History: N.A.
C11G6.2,C11G6.2,62.5,27.4131223327032,C11G6.2,WBGene00007523,Public name for WBGene00007523. History: N.A.
eif-3.I,Y74C10AR.1,62.5,27.4131223327032,eif-3.I,WBGene00001232,Public name for WBGene00001232. History: N.A.
rpn-3,C30C11.2,62.5,27.4131223327032,rpn-3,WBGene00004460,Public name for WBGene00004460. History: N.A.
Y48E1C.1,Y48E1C.1,62.5,27.4131223327032,Y48E1C.1,WBGene00013014,Public name for WBGene00013014. History: N.A.
W02D9.10,W02D9.10,62.5,27.4131223327032,W02D9.10,WBGene00012216,Public name for WBGene00012216. History: N.A.
