gene_id,gene_name,mean of normalized counts for all samples,log2 fold change (MLE): group him5gtsf1 vs him5,Benjamini-Hochberg adjusted p-values,him5_adultmale_smRNA_rep1,him5_adultmale_smRNA_rep2,him5_adultmale_smRNA_rep3,him5gtsf1_adultmale_smRNA_rep1,him5gtsf1_adultmale_smRNA_rep2,him5gtsf1_adultmale_smRNA_rep3,Input,Suggested Match,History
WBGene00014852,W02A11.6,186.492917334579,0.400693361830006,0.0265823023995051,63.6855046435984,62.6151538881075,51.1309300749163,72.5697377530588,83.3667247928525,77.050207357146,WBGene00014852,WBGene00014852,History: N.A.
WBGene00021726,bath-10,482.870179370609,0.269084087570889,0.0265823023995051,161.052777136971,144.275196940903,152.413425143956,172.529262219304,204.213242128018,171.838518514367,WBGene00021726,WBGene00021726,History: N.A.
WBGene00007375,C06C3.4,122.518730206417,-0.473241659420223,0.0266150475749616,52.8201072137441,56.0054962254628,50.3588721332496,35.6203874998431,41.1629261374202,37.3548950498612,WBGene00007375,WBGene00007375,"History: Split into C06C3.12(WBGene00175031). History of WBGene00007375: Split into ""WBGene00175031"" on 2008-12-09"
WBGene00010709,nol-9,114.413849774689,0.505082621990594,0.0266370057739183,18.4330127661457,24.7923562998869,18.5850924691455,29.6376110526139,30.2483356076442,27.450026227104,WBGene00010709,WBGene00010709,History: N.A.
WBGene00007571,C14A6.7,308.413119467447,0.302159170746008,0.0270830609137908,313.106691412154,295.648848876152,286.439511102151,351.854720719331,377.551844087657,373.024772821862,WBGene00007571,WBGene00007571,History: N.A.
WBGene00013668,Y105E8A.3,52.9946180872671,-0.711386694298442,0.0271417214560853,9.40808591325885,10.3130841698059,9.18032608163271,5.9583574155143,5.5372732334736,6.2533501623191,WBGene00013668,WBGene00013668,History: N.A.
WBGene00017885,dip-2,261.18715600642,0.328751219649886,0.0272817845502366,13.998820281297,12.121543685976,13.4509033819674,16.9719658836235,16.1071059000625,16.6555937136753,WBGene00017885,WBGene00017885,History: N.A.
WBGene00006433,sdhb-1,59.0623421949534,-0.677471097862105,0.027305702968021,21.4395043157553,23.3402623615151,24.553910013612,13.9774885091899,13.4020537096501,16.5406108162267,WBGene00006433,WBGene00006433,History: Renamed on 2006-07-19
WBGene00010598,K06B4.3,82.8593530465569,0.59068253555684,0.0273661713318683,63.9323476848527,54.6784847809537,74.660526508264,97.1346877418203,85.6457030243151,112.099784886534,WBGene00010598,WBGene00010598,History: N.A.
WBGene00012003,T24H10.5,12478.8875830402,0.107041635785242,0.0274659246095256,3437.86756713657,3295.6256803486,3261.33353512658,3593.01243517291,3699.57974054294,3464.70263807382,WBGene00012003,WBGene00012003,History: N.A.
WBGene00020950,dlst-1,194.838716778543,-0.373375367271145,0.0275053804883283,48.0024195893198,52.4572396575051,52.3036253253873,38.6044920730007,39.6432748731451,39.8555747388051,WBGene00020950,WBGene00020950,History: N.A.
WBGene00014082,ZK795.2,153.112134723241,-0.439509023440233,0.0275881105329582,63.6796506584303,72.6058568402828,66.9510156188237,58.4141783490855,45.1143753388951,46.204606988015,WBGene00014082,WBGene00014082,History: N.A.
WBGene00016902,C53D5.1,36.2424227033215,-0.864698086223178,0.0276678515974812,9.96559605134876,11.1838207086182,9.02244802985367,5.59524948739052,5.40781963600928,5.56187394244728,WBGene00016902,WBGene00016902,History: N.A.
WBGene00000857,cwn-1,242.6902717947,0.346956671583397,0.0278572928081973,48.8685450214065,44.015022136278,48.4768938593454,55.0214661063626,65.5497086972743,58.647801710626,WBGene00000857,WBGene00000857,History: N.A.
WBGene00044209,Y32F6A.6,3114.06271403819,0.138178444728646,0.0279447468298519,1148.75380175139,1116.58861884199,1082.31890977302,1160.44720948746,1279.85207499603,1241.63053618958,WBGene00044209,WBGene00044209,History: N.A.
WBGene00008594,clec-57,203.635035160592,0.363731060125324,0.0280026592128755,51.814437372848,53.4490245219,48.4197339234226,65.750097903789,67.8803897996718,63.3482319124659,WBGene00008594,WBGene00008594,History: N.A.
WBGene00003927,pas-6,87.5447230453588,-0.656960206075655,0.028028542932436,42.832145978587,41.7395988598727,39.5619637747595,38.8094198620637,21.9126965931776,16.9611848437017,WBGene00003927,WBGene00003927,History: N.A.
WBGene00003749,nlp-11,55.0664615665695,0.692473806697324,0.0282597376926087,22.8797582303666,23.3434584068306,28.7315963954191,38.3930433683755,42.3936950912611,40.734851409473,WBGene00003749,WBGene00003749,History: N.A.
WBGene00021898,Y54G2A.36,60.9081909387355,0.685791861784588,0.0282654849587393,21.1008069686043,19.1103639161782,23.4292108821779,42.1759855013113,28.6258237019892,31.8658741804404,WBGene00021898,WBGene00021898,History: N.A.
WBGene00011005,R04B5.7,23.720284846802,1.11747148598391,0.0283892636411061,7.73737953968101,5.01189379862977,4.96966352918785,8.57545605646378,15.787038375999,13.7296207124189,WBGene00011005,WBGene00011005,History: N.A.
WBGene00011452,ugt-55,482.180705005213,0.302745270515284,0.0284240532534302,86.256284429186,77.7843888865365,77.3390230473215,87.9539325380836,117.858590020576,89.8594504272674,WBGene00011452,WBGene00011452,"History: Split into T04H1.12(WBGene00303013). History of WBGene00011452: Split into ""WBGene00303013"" on 2018-03-06"
WBGene00043534,W02B12.13,734.597483153258,-0.206149920387116,0.0284670370379176,352.900546773896,343.306084009935,335.570103519363,311.553781571904,291.226627110697,290.547180386602,WBGene00043534,WBGene00043534,History: Killed on 2004-10-04; Resurrected on 2007-01-29
WBGene00002632,let-413,55.0014490262828,0.724279034476558,0.0287156654444231,6.01838654284419,4.3910715107344,4.18150235779246,6.47480405021847,8.36356009981964,9.28638909563287,WBGene00002632,WBGene00002632,History: N.A.
WBGene00018496,F46F5.5,3873.67092542597,-0.124897357094223,0.0289213414113614,1648.44871092904,1588.41234175145,1519.78522801976,1437.81813213376,1482.99491744541,1436.83465455618,WBGene00018496,WBGene00018496,History: N.A.
WBGene00007164,fbxa-139,374.08168324411,0.284925737639194,0.0289799462015628,477.706618756941,415.55088203148,441.012341803046,500.115833070714,556.61986499787,570.401072097648,WBGene00007164,WBGene00007164,History: N.A.
WBGene00009753,scrm-6,119.032155943309,0.476096687587812,0.0290029308267111,34.6910781797539,34.7222217477714,37.2311212660279,45.2117292667981,48.1512124216023,56.2594841090607,WBGene00009753,WBGene00009753,History: N.A.
WBGene00000896,dad-1,114.544554839609,-0.502641793513142,0.0290320460203277,93.7190096743863,123.162175923981,104.329655116098,83.1294209555162,68.9625761201565,75.3423596237396,WBGene00000896,WBGene00000896,History: N.A.
WBGene00012584,ceh-100,185.472655988614,0.414543043789962,0.0291961973353458,11.595929414257,14.5802237506369,16.5589687519104,20.6490733573471,18.437238516598,18.0291394290239,WBGene00012584,WBGene00012584,History: N.A.
WBGene00018000,F33D11.1,14.6540675763593,-1.42964611640763,0.0291961973353458,19.3634317509063,16.4846630888521,14.3025427524548,3.2702152375889,7.24320084580637,8.36579386384632,WBGene00018000,WBGene00018000,History: N.A.
WBGene00021466,eif-2gamma,125.351438883331,-0.47447511593,0.0295811264619604,30.9997905597497,32.5790013268369,33.9552700944536,21.2689545074373,21.6483144003427,28.3580011052598,WBGene00021466,WBGene00021466,History: N.A.
WBGene00019400,K04G7.1,1004.91705076741,0.201160559225157,0.0296384149559412,169.640523301298,169.510817536896,155.157688954334,174.84670020187,203.708733375342,188.34633056054,WBGene00019400,WBGene00019400,History: N.A.
WBGene00004502,rpt-2,146.234010526132,-0.444386270245711,0.0296713323369595,37.3865591153886,46.5175439489593,45.0245990175132,29.5972108194451,30.2808746950018,35.8598449335145,WBGene00004502,WBGene00004502,History: N.A.
WBGene00003178,mec-17,14.4170415353369,1.49319240976067,0.0297056575399488,3.43223229733256,1.41157537883222,3.98034406645342,5.2330097342089,12.3200730561427,7.06126010190661,WBGene00003178,WBGene00003178,History: Renamed on 2010-11-30
WBGene00189952,K10D2.8,698.310117977964,-0.217900240213014,0.0298170080686563,251.205592941654,279.59643715023,271.075176039801,243.277042829294,219.834879278907,227.145472273742,WBGene00189952,WBGene00189952,History: N.A.
WBGene00015287,osta-1,86.672012074272,-0.565183086602299,0.0300530412199884,26.6247186574961,26.8547704395838,30.5677985728415,16.8620473188178,22.182302590282,17.254449844183,WBGene00015287,WBGene00015287,History: N.A.
WBGene00044321,mrps-30,133.083263508127,-0.449277324350769,0.0300539399764662,33.0772975321363,36.5259660195854,33.6384100131903,27.698723062378,24.7461826543785,22.7971397829251,WBGene00044321,WBGene00044321,History: Renamed on 2011-06-10
WBGene00000237,bam-2,81.3365883642908,0.664009688276864,0.0302041494707428,8.38624490985211,6.95401824666276,5.68372779971486,8.04727572991808,14.7220898074554,10.0831183616708,WBGene00000237,WBGene00000237,History: N.A.
WBGene00015006,B0041.1,162.833768265721,0.412815889710109,0.0302954144338631,92.5619848635914,80.8350185980721,73.3859399735454,111.747493836313,112.627302040656,101.761693613665,WBGene00015006,WBGene00015006,History: N.A.
WBGene00002189,kin-1,79.9597809311515,-0.599383455183668,0.0308041197312911,9.91735552109908,10.0465172743508,10.7281625391992,5.2891701754153,8.34248919472435,6.44316223909236,WBGene00002189,WBGene00002189,History: N.A.
WBGene00004751,sea-2,452.187041325946,0.250816926678362,0.0308466894834739,23.0684311880058,24.7744793740088,22.6215862012566,27.0748752796756,28.152941152438,28.6662597087596,WBGene00004751,WBGene00004751,History: N.A.
WBGene00021720,Y49F6B.8,31.5931694715798,-0.931775349925157,0.0308565676618968,13.093096939804,12.7534797554418,17.7044263227317,8.36489798364882,7.90893621766357,6.37979658104246,WBGene00021720,WBGene00021720,History: N.A.
WBGene00045297,fbxc-43,4803.62532992537,0.109801435317165,0.0309064993147057,2143.10853664009,2084.26904608265,2069.06998092828,2259.7695210474,2304.01286259363,2224.5900967225,WBGene00045297,WBGene00045297,History: N.A.
WBGene00009061,pals-14,4.90926423520695,-3.03796787125553,0.0311028345840204,2.45705268809252,3.24807724108631,3.6635563832619,1.11150574086589,0.0,0.0,WBGene00009061,WBGene00009061,"History: Split into pals-15(WBGene00044707). History of WBGene00009061: Split into ""WBGene00044707"" on 2006-01-13"
WBGene00020713,T23B3.5,25.5307633229616,-1.10433482971962,0.0318430014037978,13.3543627016937,17.2123299294818,19.5289282720209,11.0754617843024,4.0547180307313,8.83106702312239,WBGene00020713,WBGene00020713,History: N.A.
WBGene00018563,F47D12.7,58.1374633946018,-0.675996696853598,0.031937385467548,12.3957006783757,15.1201575617623,13.2694497889813,9.7139810339001,7.50447863182744,8.40411413347745,WBGene00018563,WBGene00018563,History: N.A.
WBGene00020388,T10B5.2,48.0495653469676,0.758590052710489,0.031937385467548,7.05649014018908,9.18250542391812,7.61290331877464,16.2933665072812,10.6858516007543,13.6102327062239,WBGene00020388,WBGene00020388,History: N.A.
WBGene00002198,kin-14,35.0682196324736,-0.958853384087175,0.0319804165334211,13.0276070185672,10.8250812562502,13.6612878291717,10.3835132047415,4.29455028871924,4.51261261713453,WBGene00002198,WBGene00002198,History: N.A.
WBGene00019512,K08A2.2,15.1435268783421,-1.37940945706651,0.0320008039188042,7.54553783288746,8.25183978320994,6.8841547915471,3.98230236160186,1.74950139368059,3.17530589211995,WBGene00019512,WBGene00019512,History: N.A.
WBGene00008053,cdc-48.2,218.34435822225,-0.365047934747837,0.0320907950316333,30.8388590324773,35.736694064909,38.8428432605141,26.7281478607313,26.4581827122285,29.2491604762057,WBGene00008053,WBGene00008053,History: N.A.
WBGene00013348,fbxa-106,316.79926255974,0.299679783690176,0.0320907950316333,95.4458255980349,89.1931803600012,87.2172827724523,104.392172345646,120.647218108373,108.03264696251,WBGene00013348,WBGene00013348,History: N.A.
WBGene00044168,M05D6.10,36.4966971146334,0.844721739003444,0.0321622861259425,8.43682007571369,5.72519301249542,8.12836377307713,14.2486197298697,12.4324407615941,13.4519741863841,WBGene00044168,WBGene00044168,History: N.A.
WBGene00000814,csn-2,47.2711250349365,-0.746552339516386,0.0321810982510568,13.1172094571885,13.8417140623825,14.4113378170302,6.5584979626783,8.99953254261025,9.23223274424643,WBGene00000814,WBGene00000814,History: N.A.
WBGene00013364,Y60A3A.16,9.43185921431116,-1.8286732177533,0.0323115105665209,9.47160204156031,5.07425683886728,8.0046608374053,3.15714928522546,2.1190215240391,0.769195332466113,WBGene00013364,WBGene00013364,History: N.A.
WBGene00008306,C54E10.1,10.7458162278552,-1.71066399251743,0.0323118209104302,3.14901597989538,2.64906185069124,1.37903893464577,0.906520146044118,0.608439933591982,0.662582920978828,WBGene00008306,WBGene00008306,History: N.A.
WBGene00014157,ZK930.7,16.9616624058563,-1.27512431172041,0.0323449437224013,15.064570334059,13.4039663581151,13.9555756176092,7.9506160258537,4.92582437736446,4.4701305256145,WBGene00014157,WBGene00014157,History: N.A.
WBGene00011218,R10E11.6,48.9014103659897,-0.742405672715698,0.0323859936237405,16.2989582042411,12.2407689751033,15.3616855994969,9.97343525515456,7.6311479610512,8.7475975805598,WBGene00011218,WBGene00011218,History: N.A.
WBGene00012647,swt-4,26.2299370483138,-1.03563731384978,0.0324909408453623,12.9140367661556,15.7058601082764,10.960712752951,8.56822141974573,5.01891082229103,5.69325679148146,WBGene00012647,WBGene00012647,History: N.A.
WBGene00017344,F10E7.2,1085.30559034224,0.182794662367337,0.0326648247346066,548.055287556439,534.975842355518,521.190884997264,565.905545277591,642.69131488267,609.636772048495,WBGene00017344,WBGene00017344,History: N.A.
WBGene00018929,F56B3.3,36.6548661553484,0.847047137896087,0.0330771055305919,8.09084975606212,12.8347455051682,9.89846651548413,18.707109981932,20.3077614669679,16.0511223333936,WBGene00018929,WBGene00018929,History: N.A.
WBGene00004495,rps-26,59.7085964106756,-0.656552781118359,0.0332721019107973,51.5454553209125,62.8746551943282,58.9409859660944,39.5696043748257,34.525924031677,36.1521806259073,WBGene00004495,WBGene00004495,History: N.A.
WBGene00003587,ned-8,75.618542297577,-0.608450270693489,0.033343150501879,85.1591938024868,94.2383590734662,65.5519859865079,54.6746289956608,56.7242707924508,47.4126959028292,WBGene00003587,WBGene00003587,History: N.A.
WBGene00004094,ppw-2,473.747416372887,-0.273803535722705,0.0334285100971124,53.6030175001706,59.7139914956238,68.1557939996908,48.9308087237029,53.1005077042055,47.9218841067565,WBGene00004094,WBGene00004094,History: Renamed on 2011-10-14
WBGene00020971,W03B1.1,191.563357602796,0.372148411512473,0.0334380348779353,88.2702300421545,101.849882512063,86.6178764568532,113.877640497318,122.292181722219,121.908516064106,WBGene00020971,WBGene00020971,History: N.A.
WBGene00012238,W04A8.3,29.0401946250793,0.928433837178788,0.0334691251437315,7.56561127542977,7.35094615167343,8.20013287803619,14.7737170723366,16.0797596980565,12.8411378207057,WBGene00012238,WBGene00012238,History: N.A.
WBGene00022016,Y61A9LA.4,104.009821716879,0.500294824875483,0.033485676052468,56.2314058046318,53.7686706489428,54.6771699600365,83.096169187134,82.8622176760249,64.591896051621,WBGene00022016,WBGene00022016,History: N.A.
WBGene00015627,C09B9.2,52.3102779615554,-0.70450747409908,0.0336596210631796,22.6248305620617,21.2581679266195,24.5922207788363,16.1658550834943,12.13252955045,13.9640734822446,WBGene00015627,WBGene00015627,History: N.A.
WBGene00016212,C29F5.3,83.1733832593149,-0.634646703506177,0.0338129271477441,32.9561352701139,35.5789383946685,36.6572416810407,30.8005162258259,14.8843797600636,22.7771980500222,WBGene00016212,WBGene00016212,History: N.A.
WBGene00000010,aat-9,155.566274890403,0.416175557042713,0.0338259226134392,20.9065483119785,27.3513088909014,24.7436381347025,31.5795881068321,33.402299285084,32.5369625633166,WBGene00000010,WBGene00000010,History: N.A.
WBGene00017058,msrp-6,13.561607080287,-1.4833806597514,0.0338259226134392,21.2193984168422,22.4406242165834,18.6588428360865,11.7322277122125,7.73128715617068,1.5591236927615,WBGene00017058,WBGene00017058,History: N.A.
WBGene00001155,ech-6,32.3865105559105,-0.901098238425031,0.0338388708822057,11.8855299329984,13.3764003604634,15.9901159761433,8.47677900060534,7.10044710163024,6.44357632406917,WBGene00001155,WBGene00001155,History: N.A.
WBGene00008409,mpst-1,76.9507990711232,0.586559637700541,0.0339951970877827,19.4380168213542,23.1263099565345,22.0157819920636,35.9057521178974,27.1485898368742,34.8132109730959,WBGene00008409,WBGene00008409,History: N.A.
WBGene00009112,tag-353,262.014983294357,-0.316099551697005,0.0340474282466722,74.3357603387456,82.1008658371641,79.1477196659435,62.9963850743494,64.3290957847878,61.6668326241489,WBGene00009112,WBGene00009112,History: N.A.
WBGene00021209,hgap-1,115.589469058872,-0.487669171567706,0.0343026979504903,12.8877244430283,12.9732958292755,9.92763882533667,8.7319684450835,8.36543428695686,8.33053732425088,WBGene00021209,WBGene00021209,History: N.A.
WBGene00022141,chaf-2,430.788512906908,0.277851974685114,0.0343540380785687,89.6389748152674,96.0215208721609,103.062998976838,105.15898758482,130.048164893646,114.258743706571,WBGene00022141,WBGene00022141,History: N.A.
WBGene00000184,arf-6,213.023594497041,0.382320762465791,0.0352968703740778,82.4819961534772,86.6164637432628,90.4041843500677,128.148780546407,92.576881020566,120.119977159999,WBGene00000184,WBGene00000184,History: N.A.
