# Table S3. Genes with antisense small RNAs enriched by FLAG::CSR-1 IP. Related to Figure 5.
# 5574 genes with at least 10 small RNA reads per million and enriched at least two-fold in the FLAG::CSR-1 IP over the Input sample.
# FLAG::CSR-1 IP RPM = FLAG::CSR-1 IP RPM normalized to the total number of genome-matching reads
# Input RPM = Input RPM normalized to the total number of genome-matching reads
# IP Enrichment = Enrichment of small RNA reads in the FLAG::CSR-1 IP relative to the Input (FLAG::CSR-1 IP RPM)/(FLAG::CSR-1 RPM +Input RPM)
Cosmid ID,FLAG::CSR-1 IP RPM,Input RPM,Enrichment IP,ALG-3/4 Targets,Input,Suggested Match,History
Y37D8A.21,24.187488085999,2.16087076110398,0.91798841158786,No,Y37D8A.21,WBGene00012558,Sequence name for WBGene00012558(rbm-7). History: N.A.
Y37D8A.22,8.58909946496724,1.50014297068949,0.851312625278209,No,Y37D8A.22,WBGene00012559,Sequence name for WBGene00012559(epg-3). History: N.A.
Y37D8A.9,87.7187263671213,9.30836635552483,0.904064255721513,No,Y37D8A.9,WBGene00003406,Sequence name for WBGene00003406(mrg-1). History: N.A.
Y37E11AL.3,46.1427652676431,6.63428878865865,0.874295962378247,No,Y37E11AL.3,WBGene00021359,Public name for WBGene00021359. History: N.A.
Y37E11AL.7,44.6391678361823,5.11586152691367,0.897179006978776,No,Y37E11AL.7,WBGene00003129,Sequence name for WBGene00003129(map-1). History: N.A.
Y37E11AL.8,15.587369891763,1.4066437550648,0.917227102184458,No,Y37E11AL.8,WBGene00021363,Sequence name for WBGene00021363(taf-6.2). History: N.A.
Y37E11AM.2,37.0656279188155,5.03773773785837,0.880348336545398,No,Y37E11AM.2,WBGene00021366,Public name for WBGene00021366. History: N.A.
Y37E11AM.3,58.2890778315288,9.77004470467608,0.856447683417035,No,Y37E11AM.3,WBGene00021367,"Public name for WBGene00021367. History: Split into Y37E11AM.4(WBGene00302986). History of WBGene00021367: Split into ""WBGene00302986"" on 2018-03-06"
Y37E11AR.3,16.5065155582621,3.05430771040658,0.843855871071705,No,Y37E11AR.3,WBGene00021370,Sequence name for WBGene00021370(nape-2). History: N.A.
Y37E11AR.7,6.473503445373,0.581772897220302,0.917540735618237,No,Y37E11AR.7,WBGene00021373,Public name for WBGene00021373. History: N.A.
Y37E11B.3,13.168758817279,2.53486762360274,0.838580748647736,No,Y37E11B.3,WBGene00021376,Sequence name for WBGene00021376(blos-7). History: N.A.
Y37E11B.4,154.256700397446,20.0096632478228,0.885177708254968,No,Y37E11B.4,WBGene00006383,Sequence name for WBGene00006383(taf-2). History: N.A.
Y37E11B.5,72.8590517208133,8.86164788087352,0.89156177169229,No,Y37E11B.5,WBGene00021377,Public name for WBGene00021377. History: N.A.
Y37E11B.6,6.1291681557255,1.95309472638244,0.758348032615211,No,Y37E11B.6,WBGene00021378,Public name for WBGene00021378. History: N.A.
Y37E3.1,18.394850286689,6.50338988678409,0.738801222838516,No,Y37E3.1,WBGene00021346,Public name for WBGene00021346. History: N.A.
Y37E3.10,97.348636634263,7.86640067455736,0.925235015110355,No,Y37E3.10,WBGene00021351,Sequence name for WBGene00021351(eif-2alpha). History: N.A.
Y37E3.11,42.222852330296,9.39147676941344,0.818045164332741,No,Y37E3.11,WBGene00021352,Sequence name for WBGene00021352(pcyt-2.1). History: N.A.
Y37E3.15,140.565470167341,20.5448943132655,0.872479375367942,No,Y37E3.15,WBGene00003799,Sequence name for WBGene00003799(npp-13). History: N.A.
Y37E3.19,16.3967873792944,5.7346185583144,0.740883223845742,No,Y37E3.19,WBGene00044810,Public name for WBGene00044810. History: N.A.
Y37E3.3,108.771385976169,10.9302660825611,0.908687424988936,No,Y37E3.3,WBGene00021347,Sequence name for WBGene00021347(rpb-10). History: N.A.
Y37E3.4,23.7375566408596,3.4075269694332,0.874469829662225,No,Y37E3.4,WBGene00021348,Sequence name for WBGene00021348(moag-4). History: N.A.
Y37E3.7,29.589420109989,3.32441655554458,0.898996382909507,No,Y37E3.7,WBGene00004409,Sequence name for WBGene00004409(rla-1). History: N.A.
Y37E3.8,20.5375340157355,1.95309472638244,0.913159620890238,No,Y37E3.8,WBGene00021350,Public name for WBGene00021350. History: N.A.
Y37E3.9,74.3052599373328,7.52772573796126,0.90801110730787,No,Y37E3.9,WBGene00004014,Sequence name for WBGene00004014(phb-1). History: N.A.
Y37F4.5,29.4792328173018,5.17362326456625,0.85070138945132,No,Y37F4.5,WBGene00021386,Public name for WBGene00021386. History: N.A.
Y37H2A.1,88.0635207704883,21.1291605229025,0.80649655020257,No,Y37H2A.1,WBGene00012562,Public name for WBGene00012562. History: N.A.
Y37H2A.12,13.168758817279,2.24398117499259,0.854407381418372,No,Y37H2A.12,WBGene00044758,Public name for WBGene00044758. History: N.A.
Y37H2A.5,52.7751220599735,6.0047274034524,0.897843777106155,No,Y37H2A.5,WBGene00012565,Sequence name for WBGene00012565(fbxa-210). History: N.A.
Y37H9A.1,59.2789270108355,23.329924282673,0.717585659195502,No,Y37H9A.1,WBGene00012576,Public name for WBGene00012576. History: N.A.
Y37H9A.3,88.1571799692724,5.94945897821647,0.936779604024151,No,Y37H9A.3,WBGene00012578,Sequence name for WBGene00012578(ccct-1). History: N.A.
Y37H9A.6,15.632363036277,1.66220827777229,0.903888437152415,No,Y37H9A.6,WBGene00003581,Sequence name for WBGene00003581(ndx-4). History: N.A.
Y38A10A.6,24.7613802354115,5.30327551023249,0.823604316141193,No,Y38A10A.6,WBGene00021391,Sequence name for WBGene00021391(smut-1). History: N.A.
Y38A10A.7,36.407717958729,5.44373210970425,0.869927276096696,No,Y38A10A.7,WBGene00021392,Public name for WBGene00021392. History: N.A.
Y38A8.3,234.311441444453,28.5758536073223,0.891299982368131,No,Y38A8.3,WBGene00006737,Sequence name for WBGene00006737(ulp-2). History: N.A.
Y38C1AA.1,44.2493802883014,4.9878714895252,0.898697199591237,No,Y38C1AA.1,WBGene00021394,Public name for WBGene00021394. History: N.A.
Y38C1AA.11,25.25125457415,1.95309472638244,0.928206526654757,No,Y38C1AA.11,WBGene00021401,Sequence name for WBGene00021401(prdx-6). History: N.A.
Y38C1AA.14,25.2742102601265,4.13474309095857,0.859405296013161,No,Y38C1AA.14,WBGene00195063,Sequence name for WBGene00195063(coa-1). History: N.A.
Y38C1AA.2,69.731569063375,11.566060748809,0.857731882521923,No,Y38C1AA.2,WBGene00000815,Sequence name for WBGene00000815(csn-3). History: N.A.
Y38C1AA.3,22.0526092901845,4.75807119512318,0.822530756064524,No,Y38C1AA.3,WBGene00021395,Sequence name for WBGene00021395(pnc-1). History: Renamed on 2010-02-26
Y38C9A.1,72.2695497049368,9.37527023870516,0.885170054325838,No,Y38C9A.1,WBGene00018975,"Public name for Dead gene WBGene00021411. History of WBGene00021411: Merged into ""WBGene00018975"" on 2015-03-09; Merged into ""WBGene00018975"" on 2015-03-09"
Y38C9A.2,33.6328346378897,5.21517847151056,0.865754306228634,No,Y38C9A.2,WBGene00000480,Sequence name for WBGene00000480(cgp-1). History: N.A.
Y38E10A.22,6.99367928960049,1.36425744398161,0.83677102525794,No,Y38E10A.22,WBGene00012600,Public name for WBGene00012600. History: N.A.
Y38E10A.24,14.8651840109423,1.7453186916609,0.894926798850743,No,Y38E10A.24,WBGene00012602,Public name for WBGene00012602. History: N.A.
Y38F1A.10,44.5859106447169,8.42324044761108,0.841098371242731,No,Y38F1A.10,WBGene00003144,"Sequence name for WBGene00003144(max-2). History: Renamed on 2006-12-04. Public name for Dead gene WBGene00012611. History of WBGene00012611: Merged into ""WBGene00003144"" on 2006-12-04"
Y38F1A.7,24.9528306564555,4.65418317776241,0.842801330663635,No,Y38F1A.7,WBGene00012609,Public name for WBGene00012609. History: N.A.
Y38F2AL.3,23.8757498704381,3.93112257693147,0.858627661763402,No,Y38F2AL.3,WBGene00006920,Sequence name for WBGene00006920(vha-11). History: N.A.
Y38F2AL.4,20.3065998148119,7.03238767118512,0.742770734476282,No,Y38F2AL.4,WBGene00006912,Sequence name for WBGene00006912(vha-3). History: N.A.
Y38F2AR.1,28.7207769526382,4.08155242606986,0.875571262670169,No,Y38F2AR.1,WBGene00021419,Sequence name for WBGene00021419(eri-5). History: N.A.
Y38F2AR.13,5.08147064775804,0.931252187621926,0.84511972144429,No,Y38F2AR.13,WBGene00021423,"Public name for Dead gene WBGene00021431. History of WBGene00021431: Merged into ""WBGene00021423"" on 2013-09-12"
Y38F2AR.3,44.2406571276303,4.1600917671946,0.914049020682831,No,Y38F2AR.3,WBGene00021421,Public name for WBGene00021421. History: N.A.
Y38F2AR.5,5.90282509199721,1.17559680445445,0.833918234650047,No,Y38F2AR.5,WBGene00021423,Sequence name for WBGene00021423(tftc-1). History: N.A.
Y38F2AR.7,24.5065721210723,3.17523336261452,0.885295293889493,No,Y38F2AR.7,WBGene00021425,Sequence name for WBGene00021425(ppgn-1). History: N.A.
Y39A1A.12,83.1863557279211,8.20008898632015,0.910270182717347,No,Y39A1A.12,WBGene00012650,Sequence name for WBGene00012650(orc-1). History: N.A.
Y39A1A.13,40.6081493787089,4.66789639605403,0.896901411857483,No,Y39A1A.13,WBGene00012651,Sequence name for WBGene00012651(orc-4). History: N.A.
Y39A1A.14,33.5171379805681,2.97119729651797,0.918571311243574,No,Y39A1A.14,WBGene00012652,Public name for WBGene00012652. History: N.A.
Y39A1A.15,47.9769245771654,14.1287703610645,0.772504431757556,No,Y39A1A.15,WBGene00000566,Sequence name for WBGene00000566(cnt-2). History: N.A.
Y39A1A.21,13.1398346529486,2.12970435589575,0.860525955979274,No,Y39A1A.21,WBGene00012658,Public name for WBGene00012658. History: N.A.
Y39A1A.23,31.0379238951061,4.69573838470672,0.868590620576847,No,Y39A1A.23,WBGene00001997,Sequence name for WBGene00001997(hpr-9). History: N.A.
Y39A1A.3,27.0188423943405,2.32709158888121,0.920701396308882,No,Y39A1A.3,WBGene00012643,Public name for WBGene00012643. History: N.A.
Y39A1A.6,40.6063129238308,3.61530300415473,0.918245796127346,No,Y39A1A.6,WBGene00012645,Sequence name for WBGene00012645(mrpl-22). History: N.A.
Y39A1A.7,5.5782316922895,1.1635457944406,0.827412607916707,No,Y39A1A.7,WBGene00012646,Sequence name for WBGene00012646(lron-10). History: N.A.
Y39A1A.8,30.5939609283206,4.19707590137503,0.879363299176165,No,Y39A1A.8,WBGene00012647,Sequence name for WBGene00012647(swt-4). History: N.A.
Y39A1B.3,95.2766564180241,11.6508333709754,0.891039868288631,No,Y39A1B.3,WBGene00001087,Sequence name for WBGene00001087(dpy-28). History: N.A.
Y39A1C.2,30.209682745074,2.42391522106144,0.92572332282892,No,Y39A1C.2,WBGene00003898,Sequence name for WBGene00003898(oxi-1). History: N.A.
Y39A3CL.1,51.4358873401045,6.06706021386886,0.894491317889849,No,Y39A3CL.1,WBGene00021440,Public name for WBGene00021440. History: N.A.
Y39A3CL.3,10.4393277546731,1.42659025439807,0.879774135190596,No,Y39A3CL.3,WBGene00021441,Public name for WBGene00021441. History: N.A.
Y39A3CL.4,36.399913025497,4.89645003424772,0.881431446465058,No,Y39A3CL.4,WBGene00021442,Public name for WBGene00021442. History: N.A.
Y39A3CL.7,31.1779535795628,4.78840649619253,0.866864300804786,No,Y39A3CL.7,WBGene00021443,Public name for WBGene00021443. History: N.A.
Y39A3CR.1,32.4859685665037,4.64379437602634,0.87493067533951,No,Y39A3CR.1,WBGene00004886,Sequence name for WBGene00004886(smi-1). History: N.A.
Y39A3CR.3,14.2692544029924,2.3665690354783,0.85774259721911,No,Y39A3CR.3,WBGene00021444,Sequence name for WBGene00021444(ttc-7). History: N.A.
Y39A3CR.4,50.0048298763295,5.17362326456625,0.906238341778889,No,Y39A3CR.4,WBGene00000941,Sequence name for WBGene00000941(ddp-1). History: N.A.
Y39A3CR.7,24.4606607491193,3.44700441603029,0.876485388668959,No,Y39A3CR.7,WBGene00004163,Sequence name for WBGene00004163(pqn-82). History: N.A.
Y39A3CR.9,5.8674733355934,1.26618715559304,0.822505268205937,No,Y39A3CR.9,WBGene00021444,"Public name for Dead gene WBGene00194728. History of WBGene00194728: Merged into ""WBGene00021444"" on 2011-06-13"
Y39B6A.12,16.1846768408715,2.97784612962906,0.844600518720147,No,Y39B6A.12,WBGene00012674,Sequence name for WBGene00012674(bed-1). History: N.A.
Y39B6A.13,8.906806158882,4.32174152220795,0.673301890245606,No,Y39B6A.13,WBGene00012675,Public name for WBGene00012675. History: N.A.
Y39B6A.14,10.8520709885306,1.66220827777229,0.867175069182921,No,Y39B6A.14,WBGene00012676,Sequence name for WBGene00012676(pro-3). History: N.A.
Y39B6A.16,25.473006500683,3.36597176248889,0.883283945368227,No,Y39B6A.16,WBGene00012678,Sequence name for WBGene00012678(zhp-4). History: N.A.
Y39B6A.2,27.0569488330615,3.88541184929273,0.874430658695395,No,Y39B6A.2,WBGene00012665,Sequence name for WBGene00012665(pph-5). History: N.A.
Y39B6A.25,64.9375036040427,11.5107923235731,0.849430360953082,No,Y39B6A.25,WBGene00012684,Public name for WBGene00012684. History: N.A.
Y39B6A.3,9.365919878412,4.13848305958356,0.693545647402178,No,Y39B6A.3,WBGene00012666,Public name for WBGene00012666. History: N.A.
Y39B6A.30,35.2457011345986,12.2039331754042,0.742802376606905,No,Y39B6A.30,WBGene00012689,Public name for WBGene00012689. History: N.A.
Y39B6A.33,79.0658100951394,24.7012461118351,0.761954834079847,No,Y39B6A.33,WBGene00012692,Public name for WBGene00012692. History: N.A.
Y39B6A.34,16.3214927292915,1.82842910554952,0.899259670527086,No,Y39B6A.34,WBGene00012693,Public name for WBGene00012693. History: N.A.
Y39B6A.35,42.41430275134,6.88777555101893,0.860294417838175,No,Y39B6A.35,WBGene00006567,Sequence name for WBGene00006567(tgt-2). History: N.A.
Y39B6A.36,29.7161354965792,4.07573469709766,0.879387122590797,No,Y39B6A.36,WBGene00012694,Sequence name for WBGene00012694(gtf-2F2). History: N.A.
Y39B6A.39,48.9943205796439,4.10191447747257,0.922745662228968,No,Y39B6A.39,WBGene00012697,Sequence name for WBGene00012697(mrps-35). History: N.A.
Y39B6A.42,51.191179727595,10.9082418228807,0.824342295781061,No,Y39B6A.42,WBGene00012700,Public name for WBGene00012700. History: N.A.
Y39B6A.43,14.3757687859234,1.14359929510734,0.926311478074603,No,Y39B6A.43,WBGene00012701,Public name for WBGene00012701. History: N.A.
Y39C12A.8,15.1447842661361,3.1702467377812,0.82690464804001,No,Y39C12A.8,WBGene00001044,Sequence name for WBGene00001044(dnj-26). History: N.A.
Y39E4B.1,221.358006961633,29.1447443903899,0.883654992876969,No,Y39E4B.1,WBGene00012714,Sequence name for WBGene00012714(abce-1). History: N.A.
Y39E4B.10,5.34224724045108,2.29924960022852,0.699110050273339,No,Y39E4B.10,WBGene00012719,Public name for WBGene00012719. History: N.A.
Y39E4B.12,19.0550558153731,5.31033989541302,0.782054026191652,No,Y39E4B.12,WBGene00001630,Sequence name for WBGene00001630(gly-5). History: N.A.
Y39E4B.2,98.5712564693714,14.6552748330488,0.870566777375652,No,Y39E4B.2,WBGene00012715,Sequence name for WBGene00012715(snpc-1.2). History: N.A.
Y39E4B.5,20.889674238615,3.78152383193196,0.846723137598801,No,Y39E4B.5,WBGene00012716,Public name for WBGene00012716. History: N.A.
Y39E4B.7,22.8427440014956,3.62361404554359,0.863086034009543,No,Y39E4B.7,WBGene00012718,Sequence name for WBGene00012718(dhhc-8). History: N.A.
Y39G10AL.3,46.2685624267943,15.8936199999892,0.744320109437773,No,Y39G10AL.3,WBGene00000408,Sequence name for WBGene00000408(cdk-7). History: N.A.
Y39G10AR.13,464.794333581744,42.7603079456922,0.915752306358564,No,Y39G10AR.13,WBGene00002047,Sequence name for WBGene00002047(icp-1). History: N.A.
Y39G10AR.14,55.736405550942,6.02550500692455,0.902439789305431,No,Y39G10AR.14,WBGene00003156,Sequence name for WBGene00003156(mcm-4). History: Renamed on 2015-03-03; Renamed on 2015-03-03
Y39G10AR.16,6.05203705084446,2.00836315161837,0.750835802048052,No,Y39G10AR.16,WBGene00021472,Public name for WBGene00021472. History: N.A.
Y39G10AR.17,5.4864089483835,1.57909786388368,0.776506072976671,No,Y39G10AR.17,WBGene00021473,Sequence name for WBGene00021473(sydn-1). History: N.A.
Y39G10AR.18,34.2485061357794,8.99794895965085,0.791937883930708,No,Y39G10AR.18,WBGene00021474,Sequence name for WBGene00021474(dot-1.1). History: N.A.
Y39G10AR.2,107.82285703162,14.8559864825898,0.87890343553109,No,Y39G10AR.2,WBGene00021460,Sequence name for WBGene00021460(zwl-1). History: N.A.
Y39G10AR.20,17.3567941668316,1.29028917562074,0.930804772418042,No,Y39G10AR.20,WBGene00021475,Sequence name for WBGene00021475(tbca-1). History: N.A.
Y39G10AR.21,57.2923419464291,6.15017062775747,0.903059157366036,No,Y39G10AR.21,WBGene00021476,Sequence name for WBGene00021476(nsun-4). History: N.A.
Y39G10AR.7,369.045249146324,46.6236955353044,0.887834546862733,No,Y39G10AR.7,WBGene00021465,Sequence name for WBGene00021465(ekl-7). History: N.A.
Y39G10AR.8,78.9404720497077,7.99937733677915,0.907989519268451,No,Y39G10AR.8,WBGene00021466,Sequence name for WBGene00021466(eif-2gamma). History: N.A.
Y39G10AR.9,21.2027897953344,2.88102249744882,0.880375147321999,No,Y39G10AR.9,WBGene00021467,Public name for WBGene00021467. History: N.A.
Y39G8B.1,6.78707811581199,1.7453186916609,0.795448016419922,No,Y39G8B.1,WBGene00012722,Public name for WBGene00012722. History: N.A.
Y39G8C.1,66.242304794947,7.36898484743401,0.899893278826739,No,Y39G8C.1,WBGene00012730,Sequence name for WBGene00012730(xrn-1). History: N.A.
Y39H10A.3,17.3315429122575,1.14276819096845,0.938142852278324,No,Y39H10A.3,WBGene00003479,Sequence name for WBGene00003479(mtm-9). History: N.A.
Y39H10A.7,76.2468518572252,7.78453691687708,0.907361558217205,No,Y39H10A.7,WBGene00000498,Sequence name for WBGene00000498(chk-1). History: N.A.
Y40B10A.8,114.908359065127,11.6874019530864,0.907679357830908,No,Y40B10A.8,WBGene00003676,Sequence name for WBGene00003676(nhr-86). History: N.A.
Y40B1A.3,7.15436909143599,1.87206207284104,0.792602188088476,No,Y40B1A.3,WBGene00012734,Sequence name for WBGene00012734(wac-1.1). History: N.A.
Y40B1A.4,11.3396497586715,1.55998246868929,0.879067678737345,No,Y40B1A.4,WBGene00012735,Sequence name for WBGene00012735(sptf-3). History: N.A.
Y40B1B.5,46.4223655228369,4.18253157894453,0.91734927213601,No,Y40B1B.5,WBGene00012738,Sequence name for WBGene00012738(eif-3.J). History: N.A.
Y40B1B.6,48.52923838176,12.0061303903493,0.801667510516911,No,Y40B1B.6,WBGene00005010,Sequence name for WBGene00005010(spr-5). History: N.A.
Y40B1B.7,15.4491766621845,1.64143067430014,0.903957147807378,No,Y40B1B.7,WBGene00012739,Public name for WBGene00012739. History: N.A.
Y40B1B.8,92.1078535258281,8.37337419927791,0.916667278168758,No,Y40B1B.8,WBGene00012740,Sequence name for WBGene00012740(slc-25A46). History: N.A.
Y40D12A.1,15.15075274449,3.51141498679396,0.811843134337086,No,Y40D12A.1,WBGene00021502,Public name for WBGene00021502. History: N.A.
Y40G12A.1,48.6931419796322,4.17629829790288,0.921007329073664,No,Y40G12A.1,WBGene00006723,Sequence name for WBGene00006723(ubh-3). History: N.A.
Y40G12A.2,19.190953476354,7.47993724997531,0.719546777543835,No,Y40G12A.2,WBGene00006722,Sequence name for WBGene00006722(ubh-2). History: N.A.
Y41C4A.10,43.9954904014013,5.88006178261948,0.882105329662829,No,Y41C4A.10,WBGene00001235,Sequence name for WBGene00001235(elb-1). History: N.A.
Y41C4A.14,17.0101633085865,1.34347984050945,0.926800372569321,No,Y41C4A.14,WBGene00003417,Sequence name for WBGene00003417(mrt-2). History: N.A.
Y41C4A.7,31.173821556087,3.49063738332181,0.899302124131716,No,Y41C4A.7,WBGene00012754,Public name for WBGene00012754. History: N.A.
Y41C4A.9,30.9502331746759,4.41066966506877,0.875267051719299,No,Y41C4A.9,WBGene00012756,Public name for WBGene00012756. History: N.A.
Y41D4A.5,20.430560519085,2.53486762360274,0.889622453025773,No,Y41D4A.5,WBGene00021507,Sequence name for WBGene00021507(ptpn-22). History: N.A.
Y41D4A.6,8.4706481253285,1.37132182916214,0.86066591998318,No,Y41D4A.6,WBGene00021508,Public name for WBGene00021508. History: N.A.
Y41D4B.11,40.6444193625518,5.3149109681769,0.884356213854071,No,Y41D4B.11,WBGene00021514,Public name for WBGene00021514. History: N.A.
Y41D4B.13,30.2280472938552,3.10625171908697,0.906815148028733,No,Y41D4B.13,WBGene00000416,Sequence name for WBGene00000416(ced-2). History: N.A.
Y41D4B.19,107.49137692612,16.0049879545999,0.870401141199107,No,Y41D4B.19,WBGene00003794,Sequence name for WBGene00003794(npp-8). History: N.A.
Y41D4B.21,15.196664116443,5.29828888539917,0.741483238096572,No,Y41D4B.21,WBGene00021522,Sequence name for WBGene00021522(nhr-274). History: N.A.
Y41D4B.4,32.2169279268591,4.80045750620637,0.870318839376527,No,Y41D4B.4,WBGene00021512,Public name for WBGene00021512. History: N.A.
Y41D4B.5,23.782090671654,2.35036250477002,0.910059630111939,No,Y41D4B.5,WBGene00004497,Sequence name for WBGene00004497(rps-28). History: N.A.
