# Supplemental Table S1 - Genes targeted by 26G-RNAs in wild type
# Reads = number of reads antisense to and overlaping exon-exon juntions of the indicated gene, normalized to the number of times each sequence perfectly matches the genome.
# Reads - norm = reads per million, excluding reads considered to be degradation products
Gene ID,Cosmid Name,Antisense reads,Reads - norm,Input,Suggested Match,History
Y47D3A.22,Y47D3A.22,1.0,0.40188694,Y47D3A.22,WBGene00012933,Sequence name for WBGene00012933(mib-1). History: N.A.
fbxa-223,ZC513.10,1.0,0.40188694,fbxa-223,WBGene00022630,Public name for WBGene00022630. History: N.A.
polq-1,W03A3.2,1.0,0.40188694,polq-1,WBGene00020964,Public name for WBGene00020964. History: N.A.
Y119C1B.4,Y119C1B.4,1.0,0.40188694,Y119C1B.4,WBGene00022470,Sequence name for WBGene00022470(mrpl-19). History: N.A.
age-1,B0334.8,1.0,0.40188694,age-1,WBGene00000090,Public name for WBGene00000090. History: N.A.
psf-1,F25B5.7,1.0,0.40188694,psf-1,WBGene00011275,Public name for WBGene00011275. History: N.A.. Other name for WBGene00017778(nono-1). History: Renamed on 2013-07-10
par-2,F58B6.3,1.0,0.40188694,par-2,WBGene00003917,"Public name for WBGene00003917. History: Split into F58B6.11(WBGene00306125). History of WBGene00003917: Split into ""WBGene00306125"" on 2022-01-02"
Y116F11B.9,Y116F11B.9,1.0,0.40188694,Y116F11B.9,WBGene00013825,Public name for WBGene00013825. History: N.A.
Y71H2AM.9,Y71H2AM.9,1.0,0.40188694,Y71H2AM.9,WBGene00022174,Sequence name for WBGene00022174(slc-30A9). History: N.A.
cdh-5,F08B4.2,1.0,0.40188694,cdh-5,WBGene00000397,"Public name for WBGene00000397. History: Split into F08B4.8(WBGene00255375). History of WBGene00000397: Split into ""WBGene00255375"" on 2014-02-26"
C01F1.1,C01F1.1,1.0,0.40188694,C01F1.1,WBGene00015296,Sequence name for WBGene00015296(gtf-2F1). History: N.A.
F22B3.8,F22B3.8,1.0,0.40188694,F22B3.8,WBGene00009039,Public name for WBGene00009039. History: N.A.
ncs-2,F10G8.5,1.0,0.40188694,ncs-2,WBGene00003564,Public name for WBGene00003564. History: N.A.
spr-4,C09H6.1,1.0,0.40188694,spr-4,WBGene00005009,Public name for WBGene00005009. History: N.A.
F27B3.5,F27B3.5,1.0,0.40188694,F27B3.5,WBGene00017849,"Public name for Dead gene WBGene00017847. History of WBGene00017847: Merged into ""WBGene00017849"" on 2014-06-30"
rbx-2,R10A10.2,1.0,0.40188694,rbx-2,WBGene00019993,Public name for WBGene00019993. History: N.A.
Y74C9A.4,Y74C9A.4,1.0,0.40188694,Y74C9A.4,WBGene00022278,Sequence name for WBGene00022278(rcor-1). History: N.A.
K01A6.5,K01A6.5,1.0,0.40188694,K01A6.5,WBGene00010447,Public name for WBGene00010447. History: N.A.
F40F9.7,F40F9.7,1.0,0.40188694,F40F9.7,WBGene00009584,Sequence name for WBGene00009584(drap-1). History: N.A.
B0334.5,B0334.5,1.0,0.40188694,B0334.5,WBGene00007145,Public name for WBGene00007145. History: N.A.
F28A10.4,F28A10.4,1.0,0.40188694,F28A10.4,WBGene00017872,Public name for WBGene00017872. History: N.A.
T24B8.7,T24B8.7,1.0,0.40188694,T24B8.7,WBGene00011980,Public name for WBGene00011980. History: N.A.
F40F9.5,F40F9.5,1.0,0.40188694,F40F9.5,WBGene00009582,Sequence name for WBGene00009582(slcr-46.3). History: N.A.
F55F8.6,F55F8.6,1.0,0.40188694,F55F8.6,WBGene00018894,Sequence name for WBGene00018894(mff-2). History: N.A.
Y38C9A.1,Y38C9A.1,1.0,0.40188694,Y38C9A.1,WBGene00018975,"Public name for Dead gene WBGene00021411. History of WBGene00021411: Merged into ""WBGene00018975"" on 2015-03-09; Merged into ""WBGene00018975"" on 2015-03-09"
R05H10.3,R05H10.3,1.0,0.40188694,R05H10.3,WBGene00011044,Public name for WBGene00011044. History: N.A.
F35G12.7,F35G12.7,1.0,0.40188694,F35G12.7,WBGene00009443,Public name for WBGene00009443. History: N.A.
F49D11.7,F49D11.7,1.0,0.40188694,F49D11.7,WBGene00018631,Public name for WBGene00018631. History: N.A.
mig-5,T05C12.6,1.0,0.40188694,mig-5,WBGene00003241,Public name for WBGene00003241. History: N.A.
F45G2.10,F45G2.10,1.0,0.40188694,F45G2.10,WBGene00009736,Sequence name for WBGene00009736(ciao-2B). History: N.A.
C04E6.7,C04E6.7,1.0,0.40188694,C04E6.7,WBGene00015423,Public name for WBGene00015423. History: N.A.
rga-3,K09H11.3,1.0,0.40188694,rga-3,WBGene00019600,Public name for WBGene00019600. History: N.A.
unc-37,W02D3.9,1.0,0.40188694,unc-37,WBGene00006773,Public name for WBGene00006773. History: N.A.
F26F4.5,F26F4.5,1.0,0.40188694,F26F4.5,WBGene00017827,Public name for WBGene00017827. History: N.A.
C43F9.10,C43F9.10,1.0,0.40188694,C43F9.10,WBGene00008077,Sequence name for WBGene00008077(oac-8). History: N.A.
K02B2.3,K02B2.3,1.0,0.40188694,K02B2.3,WBGene00019296,Sequence name for WBGene00019296(mcu-1). History: N.A.
K07G5.6,K07G5.6,1.0,0.40188694,K07G5.6,WBGene00010645,Sequence name for WBGene00010645(fecl-1). History: N.A.
hsp-4,F43E2.8,1.0,0.40188694,hsp-4,WBGene00002008,Public name for WBGene00002008. History: N.A.
fat-4,T13F2.1,1.0,0.40188694,fat-4,WBGene00001396,Public name for WBGene00001396. History: N.A.
clpp-1,ZK970.2,1.0,0.40188694,clpp-1,WBGene00014172,Public name for WBGene00014172. History: N.A.
btb-19,F57C2.2,1.0,0.40188694,btb-19,WBGene00010194,Public name for WBGene00010194. History: N.A.
F49E8.2,F49E8.2,1.0,0.40188694,F49E8.2,WBGene00018636,Sequence name for WBGene00018636(oef-1). History: N.A.
epc-1,Y111B2A.11,1.0,0.40188694,epc-1,WBGene00007030,Public name for WBGene00007030. History: N.A.
Y52D5A.1,Y52D5A.1,1.0,0.40188694,Y52D5A.1,WBGene00021792,Public name for WBGene00021792. History: N.A.
K01G5.9,K01G5.9,1.0,0.40188694,K01G5.9,WBGene00010480,Sequence name for WBGene00010480(tasp-1). History: N.A.
clec-4,Y38E10A.5,1.0,0.40188694,clec-4,WBGene00012583,Public name for WBGene00012583. History: N.A.
F32D1.6,F32D1.6,1.0,0.40188694,F32D1.6,WBGene00017985,Sequence name for WBGene00017985(neg-1). History: N.A.
fbxa-210,Y37H2A.5,1.0,0.40188694,fbxa-210,WBGene00012565,Public name for WBGene00012565. History: N.A.
C50D2.5,C50D2.5,1.0,0.40188694,C50D2.5,WBGene00016808,Sequence name for WBGene00016808(sftb-6). History: N.A.
mre-11,ZC302.1,1.0,0.40188694,mre-11,WBGene00003405,Public name for WBGene00003405. History: N.A.
zer-1,T24C4.6,1.0,0.40188694,zer-1,WBGene00020762,Public name for WBGene00020762. History: N.A.
F12F6.7,F12F6.7,1.0,0.40188694,F12F6.7,WBGene00008722,Public name for WBGene00008722. History: N.A.
D2045.5,D2045.5,1.0,0.40188694,D2045.5,WBGene00008423,Public name for WBGene00008423. History: N.A.
dnj-9,F11G11.7,1.0,0.40188694,dnj-9,WBGene00001027,Public name for WBGene00001027. History: N.A.
Y53F4B.19,Y53F4B.19,1.0,0.40188694,Y53F4B.19,WBGene00013165,Public name for WBGene00013165. History: N.A.
ZK686.4,ZK686.4,1.0,0.40188694,ZK686.4,WBGene00022794,"Sequence name for WBGene00022794(snu-23). History: Split into ZK686.6(WBGene00044799). History of WBGene00022794: Split into ""WBGene00044799"" on 2006-04-21"
T20D3.8,T20D3.8,1.0,0.40188694,T20D3.8,WBGene00011860,Sequence name for WBGene00011860(pigc-1). History: N.A.
asd-1,R74.5,1.0,0.40188694,asd-1,WBGene00011279,Public name for WBGene00011279. History: N.A.
T06D8.7,T06D8.7,1.0,0.40188694,T06D8.7,WBGene00011528,Sequence name for WBGene00011528(fndc-1). History: N.A.
apg-1,Y105E8A.9,1.0,0.40188694,apg-1,WBGene00000158,Public name for WBGene00000158. History: N.A.
pqn-82,Y39A3CR.7,1.0,0.40188694,pqn-82,WBGene00004163,Public name for WBGene00004163. History: N.A.
C08F8.3,C08F8.3,1.0,0.40188694,C08F8.3,WBGene00007445,Public name for WBGene00007445. History: N.A.
vha-4,T01H3.1,1.0,0.40188694,vha-4,WBGene00006913,Public name for WBGene00006913. History: N.A.
D2024.1,D2024.1,1.0,0.40188694,D2024.1,WBGene00017050,Public name for WBGene00017050. History: N.A.
F21D5.2,F21D5.2,1.0,0.40188694,F21D5.2,WBGene00009007,Sequence name for WBGene00009007(otub-3). History: N.A.
ZK1248.15,ZK1248.15,1.0,0.40188694,ZK1248.15,WBGene00022883,Public name for WBGene00022883. History: N.A.
abcf-1,F18E2.2,1.0,0.40188694,abcf-1,WBGene00006512,Public name for WBGene00006512. History: N.A.
tag-114,F23B12.6,1.0,0.40188694,tag-114,WBGene00006465,Other name for WBGene00006465(fntb-1). History: Renamed on 2008-09-10; Renamed on 2016-08-02
C45B11.8,C45B11.8,1.0,0.40188694,C45B11.8,WBGene00077699,Public name for WBGene00077699. History: N.A.
Y82E9BR.6,Y82E9BR.6,1.0,0.40188694,Y82E9BR.6,WBGene00022339,Public name for WBGene00022339. History: N.A.
vps-4,Y34D9A.10,1.0,0.40188694,vps-4,WBGene00021334,Public name for WBGene00021334. History: Renamed on 2005-03-17
C17H12.12,C17H12.12,1.0,0.40188694,C17H12.12,WBGene00015937,Public name for WBGene00015937. History: N.A.
ZK973.3,ZK973.3,1.0,0.40188694,ZK973.3,WBGene00022832,Sequence name for WBGene00022832(pdp-1). History: N.A.
C02B8.2,C02B8.2,1.0,0.40188694,C02B8.2,WBGene00015321,Sequence name for WBGene00015321(fbxc-38). History: N.A.
cap-2,M106.5,1.0,0.40188694,cap-2,WBGene00000293,Public name for WBGene00000293. History: N.A.
F42H10.5,F42H10.5,1.0,0.40188694,F42H10.5,WBGene00018369,Sequence name for WBGene00018369(mig-39). History: N.A.
Y32H12A.5,Y32H12A.5,1.0,0.40188694,Y32H12A.5,WBGene00021313,Sequence name for WBGene00021313(paqr-2). History: Renamed on 2015-08-03
W03D8.5,W03D8.5,1.0,0.40188694,W03D8.5,WBGene00020987,Public name for WBGene00020987. History: N.A.
hoe-1,E04A4.4,1.0,0.40188694,hoe-1,WBGene00001983,Public name for WBGene00001983. History: N.A.
ncbp-2,F26A3.2,1.0,0.40188694,ncbp-2,WBGene00009141,Public name for WBGene00009141. History: N.A.
C04G6.4,C04G6.4,1.0,0.40188694,C04G6.4,WBGene00015454,Public name for WBGene00015454. History: N.A.
cogc-3,Y71F9AM.4,1.0,0.40188694,cogc-3,WBGene00022121,Public name for WBGene00022121. History: Renamed on 2006-01-16
F43G9.10,F43G9.10,1.0,0.40188694,F43G9.10,WBGene00009671,Sequence name for WBGene00009671(mfap-1). History: N.A.
ZC262.8,ZC262.8,1.0,0.40188694,ZC262.8,WBGene00022583,Sequence name for WBGene00022583(mrps-18A). History: N.A.
K09H9.4,K09H9.4,1.0,0.40188694,K09H9.4,,Sequence name for Suppressed gene WBGene00019596. Molecular name for Suppressed gene WBGene00019596. Public name for Suppressed gene WBGene00019596. History of WBGene00019596: Killed on 2008-09-11; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
glr-5,ZC196.7,1.0,0.40188694,glr-5,WBGene00001616,Public name for WBGene00001616. History: N.A.
C05D11.7,C05D11.7,1.0,0.40188694,C05D11.7,WBGene00015484,Sequence name for WBGene00015484(atgl-1). History: N.A.
F19B10.10,F19B10.10,1.0,0.40188694,F19B10.10,WBGene00017589,Public name for WBGene00017589. History: N.A.
R102.8,R102.8,1.0,0.40188694,R102.8,WBGene00011295,Public name for WBGene00011295. History: N.A.
H12D21.11,H12D21.11,1.0,0.40188694,H12D21.11,WBGene00010387,Public name for WBGene00010387. History: N.A.
spn-4,ZC404.8,1.0,0.40188694,spn-4,WBGene00004984,Public name for WBGene00004984. History: N.A.
wht-4,F02E11.1,1.0,0.40188694,wht-4,WBGene00017179,Public name for WBGene00017179. History: N.A.
C32D5.11,C32D5.11,1.0,0.40188694,C32D5.11,WBGene00016318,Public name for WBGene00016318. History: N.A.
nlp-35,C33A12.2,1.0,0.40188694,nlp-35,WBGene00007881,Public name for WBGene00007881. History: N.A.
ZC513.3,ZC513.3,1.0,0.40188694,ZC513.3,WBGene00022628,Public name for WBGene00022628. History: N.A.
Y111B2A.20,Y111B2A.20,1.0,0.40188694,Y111B2A.20,WBGene00013740,Sequence name for WBGene00013740(hut-1). History: N.A.
C27F2.8,C27F2.8,1.0,0.40188694,C27F2.8,WBGene00016170,Sequence name for WBGene00016170(tmem-131). History: N.A.
T10D4.3,T10D4.3,1.0,0.40188694,T10D4.3,WBGene00020407,Sequence name for WBGene00020407(chil-24). History: N.A.
zyg-8,Y79H2A.11,1.0,0.40188694,zyg-8,WBGene00006993,Public name for WBGene00006993. History: N.A.
skr-18,F56B3.12,1.0,0.40188694,skr-18,WBGene00018935,Public name for WBGene00018935. History: N.A.
tag-32,T13A10.11,1.0,0.40188694,tag-32,WBGene00006416,Other name for WBGene00006416(sams-5). History: Renamed on 2008-09-10
mes-4,Y2H9A.1,1.0,0.40188694,mes-4,WBGene00003222,Public name for WBGene00003222. History: N.A.
B0001.8,B0001.8,1.0,0.40188694,B0001.8,WBGene00007093,Public name for WBGene00007093. History: N.A.
C29H12.2,C29H12.2,1.0,0.40188694,C29H12.2,WBGene00016235,Public name for WBGene00016235. History: N.A.
ZK1098.7,ZK1098.7,1.0,0.40188694,ZK1098.7,WBGene00014224,Sequence name for WBGene00014224(mrps-23). History: N.A.
src-1,Y92H12A.1,1.0,0.40188694,src-1,WBGene00005077,Public name for WBGene00005077. History: N.A.
rde-4,T20G5.11,1.0,0.40188694,rde-4,WBGene00004326,Public name for WBGene00004326. History: N.A.
tbg-1,F58A4.8,1.0,0.40188694,tbg-1,WBGene00006540,Public name for WBGene00006540. History: N.A.
F09E5.7,F09E5.7,1.0,0.40188694,F09E5.7,WBGene00017285,Public name for WBGene00017285. History: N.A.
F27C1.1,F27C1.1,1.0,0.40188694,F27C1.1,WBGene00017851,Public name for WBGene00017851. History: N.A.
fbxa-114,Y113G7B.7,1.0,0.40188694,fbxa-114,WBGene00013758,Public name for WBGene00013758. History: N.A.
wrm-1,B0336.1,1.0,0.40188694,wrm-1,WBGene00006943,Public name for WBGene00006943. History: N.A.
ctg-2,T13H5.2,1.0,0.40188694,ctg-2,WBGene00011756,Public name for WBGene00011756. History: N.A.
Y50D4C.6,Y50D4C.6,1.0,0.40188694,Y50D4C.6,WBGene00021750,Public name for WBGene00021750. History: N.A.
C37H5.13,C37H5.13,1.0,0.40188694,C37H5.13,WBGene00016511,Public name for WBGene00016511. History: N.A.
F37C12.1,F37C12.1,1.0,0.40188694,F37C12.1,WBGene00018149,Sequence name for WBGene00018149(yju-2). History: N.A.
F10G8.7,F10G8.7,1.0,0.40188694,F10G8.7,WBGene00008665,Sequence name for WBGene00008665(ercc-1). History: N.A.
H40L08.1,H40L08.1,1.0,0.40188694,H40L08.1,WBGene00010433,Public name for WBGene00010433. History: N.A.
dcr-1,K12H4.8,1.0,0.40188694,dcr-1,WBGene00000939,Public name for WBGene00000939. History: N.A.
M02B7.4,M02B7.4,1.0,0.40188694,M02B7.4,WBGene00019725,Sequence name for WBGene00019725(algn-14). History: Renamed on 2015-04-29
C44B7.2,C44B7.2,1.0,0.40188694,C44B7.2,WBGene00016624,Sequence name for WBGene00016624(hrpl-1). History: N.A.
C49C3.6,C49C3.6,1.0,0.40188694,C49C3.6,WBGene00008196,Public name for WBGene00008196. History: N.A.
C56C10.7,C56C10.7,1.0,0.40188694,C56C10.7,WBGene00016964,Public name for WBGene00016964. History: N.A.
rla-2,Y62E10A.1,1.0,0.40188694,rla-2,WBGene00004410,Public name for WBGene00004410. History: N.A.
K12D12.4,K12D12.4,1.0,0.40188694,K12D12.4,WBGene00010786,Public name for WBGene00010786. History: N.A.
dli-1,C39E9.14,1.0,0.40188694,dli-1,WBGene00001007,Public name for WBGene00001007. History: N.A.
ZK265.3,ZK265.3,1.0,0.40188694,ZK265.3,WBGene00013956,Sequence name for WBGene00013956(nsph-2). History: N.A.
cpg-1,C07G2.1,1.0,0.40188694,cpg-1,WBGene00000465,Public name for WBGene00000465. History: Renamed on 2006-06-16; Renamed on 2008-01-14
Y105E8A.10,Y105E8A.10,1.0,0.40188694,Y105E8A.10,WBGene00013670,Sequence name for WBGene00013670(hpo-13). History: N.A.
F09E8.2,F09E8.2,1.0,0.40188694,F09E8.2,WBGene00008624,Sequence name for WBGene00008624(crld-1). History: N.A.
LLC1.3,LLC1.3,1.0,0.40188694,LLC1.3,WBGene00010794,Sequence name for WBGene00010794(dld-1). History: N.A.
ran-3,C26D10.1,1.0,0.40188694,ran-3,WBGene00004304,Public name for WBGene00004304. History: N.A.
W02B12.9,W02B12.9,1.0,0.40188694,W02B12.9,WBGene00012204,Sequence name for WBGene00012204(mfn-1). History: N.A.
C34B2.5,C34B2.5,1.0,0.40188694,C34B2.5,WBGene00016390,Sequence name for WBGene00016390(ttc-1). History: N.A.
lin-35,C32F10.2,1.0,0.40188694,lin-35,WBGene00003020,Public name for WBGene00003020. History: N.A.
fzy-1,ZK177.6,1.0,0.40188694,fzy-1,WBGene00001511,Public name for WBGene00001511. History: Renamed on 2017-02-17
snr-3,T28D9.10,1.0,0.40188694,snr-3,WBGene00004916,Public name for WBGene00004916. History: N.A.
deg-3,K03B8.9,1.0,0.40188694,deg-3,WBGene00000951,Public name for WBGene00000951. History: N.A.
F26A1.13,F26A1.13,1.0,0.40188694,F26A1.13,WBGene00017811,Sequence name for WBGene00017811(nonu-1). History: N.A.
F31E3.4,F31E3.4,1.0,0.40188694,F31E3.4,WBGene00017951,Sequence name for WBGene00017951(panl-2). History: N.A.
tag-59,K08B12.5,1.0,0.40188694,tag-59,WBGene00006437,Other name for WBGene00006437(mrck-1). History: Renamed on 2008-07-18
Y71F9B.14,Y71F9B.14,1.0,0.40188694,Y71F9B.14,WBGene00022133,"Public name for Dead gene WBGene00022132. History of WBGene00022132: Merged into ""WBGene00022133"" on 2014-06-30"
add-2,F57F5.4,1.0,0.40188694,add-2,WBGene00000073,Public name for WBGene00000073. History: N.A.
rpa-0,F25H2.10,1.0,0.40188694,rpa-0,WBGene00004408,Other name for WBGene00004408(rla-0). History: Renamed on 2010-03-08
Y43F4B.5,Y43F4B.5,1.0,0.40188694,Y43F4B.5,WBGene00012803,Public name for WBGene00012803. History: N.A.
K08F11.1,K08F11.1,1.0,0.40188694,K08F11.1,WBGene00019541,Public name for WBGene00019541. History: N.A.
pct-1,C07G1.3,1.0,0.40188694,pct-1,WBGene00003961,Public name for WBGene00003961. History: N.A.
M05D6.6,M05D6.6,1.0,0.40188694,M05D6.6,WBGene00010879,Sequence name for WBGene00010879(taap-1). History: N.A.
Y53G8B.3,Y53G8B.3,1.0,0.40188694,Y53G8B.3,WBGene00021819,Public name for WBGene00021819. History: N.A.
F01F1.2,F01F1.2,1.0,0.40188694,F01F1.2,WBGene00017159,Public name for WBGene00017159. History: N.A.
W09C5.7,W09C5.7,1.0,0.40188694,W09C5.7,WBGene00012353,Sequence name for WBGene00012353(sac-2). History: N.A.
W01B11.1,W01B11.1,1.0,0.40188694,W01B11.1,WBGene00020913,Public name for WBGene00020913. History: N.A.
F27D4.4,F27D4.4,1.0,0.40188694,F27D4.4,WBGene00009189,Public name for WBGene00009189. History: N.A.
T24D1.2,T24D1.2,1.0,0.40188694,T24D1.2,WBGene00011985,Public name for WBGene00011985. History: N.A.
rrt-2,C29H12.1,1.0,0.40188694,rrt-2,WBGene00004680,Other name for WBGene00004680(rars-2). History: Renamed on 2010-01-29
B0041.1,B0041.1,1.0,0.40188694,B0041.1,WBGene00015006,Public name for WBGene00015006. History: N.A.
Y24D9A.8,Y24D9A.8,1.0,0.40188694,Y24D9A.8,WBGene00021286,Sequence name for WBGene00021286(tald-1). History: N.A.
apx-1,K08D9.3,1.0,0.40188694,apx-1,WBGene00000168,Public name for WBGene00000168. History: N.A.
C55A6.6,C55A6.6,1.0,0.40188694,C55A6.6,WBGene00008335,Public name for WBGene00008335. History: N.A.
srs-2,C47E12.1,1.0,0.40188694,srs-2,WBGene00005663,Other name for WBGene00005663(sars-1). History: Renamed on 2010-01-29
rpl-23,B0336.10,1.0,0.40188694,rpl-23,WBGene00004435,Public name for WBGene00004435. History: N.A.
Y116A8C.30,Y116A8C.30,1.0,0.40188694,Y116A8C.30,WBGene00013807,Public name for WBGene00013807. History: N.A.
gfi-4,F45E4.10,1.0,0.40188694,gfi-4,WBGene00001584,Other name for WBGene00001584(nrde-4). History: Renamed on 2011-05-17
K08E3.5,K08E3.5,1.0,0.40188694,K08E3.5,WBGene00010665,Sequence name for WBGene00010665(rml-1). History: N.A.
crs-1,Y23H5A.7,1.0,0.40188694,crs-1,WBGene00000800,Other name for WBGene00000800(cars-1). History: Renamed on 2010-01-29
srab-18,T11A5.3,1.0,0.40188694,srab-18,WBGene00011702,Public name for WBGene00011702. History: N.A.
srd-4,ZK863.5,1.0,0.40188694,srd-4,WBGene00005082,Public name for WBGene00005082. History: N.A.
T09B4.9,T09B4.9,1.0,0.40188694,T09B4.9,WBGene00020383,Sequence name for WBGene00020383(tin-44). History: Renamed on 2015-02-09
C52E12.6,C52E12.6,1.0,0.40188694,C52E12.6,WBGene00016890,Sequence name for WBGene00016890(lst-5). History: N.A.
pqn-96,ZK1236.6,1.0,0.40188694,pqn-96,WBGene00004175,Public name for WBGene00004175. History: N.A.
aly-3,M18.7,1.0,0.40188694,aly-3,WBGene00000122,Public name for WBGene00000122. History: N.A.
C03H5.2,C03H5.2,1.0,0.40188694,C03H5.2,WBGene00015404,Sequence name for WBGene00015404(nstp-4). History: N.A.
T25D3.2,T25D3.2,1.0,0.40188694,T25D3.2,WBGene00020796,Sequence name for WBGene00020796(mrpl-28). History: N.A.
lbp-1,F40F4.3,1.0,0.40188694,lbp-1,WBGene00002253,Public name for WBGene00002253. History: N.A.
T06A10.4,T06A10.4,1.0,0.40188694,T06A10.4,WBGene00020287,Sequence name for WBGene00020287(lsy-13). History: N.A.
F26C11.1,F26C11.1,1.0,0.40188694,F26C11.1,WBGene00009146,"Public name for WBGene00009146. History: Split into C08H9.16(WBGene00086566). History of WBGene00009146: Split into ""WBGene00086566"" on 2008-07-18"
F10E7.2,F10E7.2,1.0,0.40188694,F10E7.2,WBGene00017344,Public name for WBGene00017344. History: N.A.
ufd-3,C05C10.6,1.0,0.40188694,ufd-3,WBGene00007333,Public name for WBGene00007333. History: N.A.
Y71A12B.17,Y71A12B.17,1.0,0.40188694,Y71A12B.17,WBGene00045058,Sequence name for WBGene00045058(gadr-5). History: N.A.
Y48G1C.5,Y48G1C.5,1.0,0.40188694,Y48G1C.5,WBGene00021678,Public name for WBGene00021678. History: N.A.
dcn-1,H38K22.2,1.0,0.40188694,dcn-1,WBGene00010428,Public name for WBGene00010428. History: N.A.
F49C12.6,F49C12.6,1.0,0.40188694,F49C12.6,WBGene00009876,Public name for WBGene00009876. History: N.A.
T04A8.13,T04A8.13,1.0,0.40188694,T04A8.13,WBGene00011414,"Public name for WBGene00011414. History: Split into T04A8.18(WBGene00119203). History of WBGene00011414: Split into ""WBGene00119203"" on 2008-08-26"
F55H2.5,F55H2.5,1.0,0.40188694,F55H2.5,WBGene00010131,Public name for WBGene00010131. History: N.A.
Y54G2A.26,Y54G2A.26,1.0,0.40188694,Y54G2A.26,WBGene00021890,Public name for WBGene00021890. History: N.A.
drp-1,T12E12.4,1.0,0.40188694,drp-1,WBGene00001093,Public name for WBGene00001093. History: N.A.
W09H1.5,W09H1.5,1.0,0.40188694,W09H1.5,WBGene00012375,Sequence name for WBGene00012375(mecr-1). History: N.A.
C44E4.3,C44E4.3,1.0,0.40188694,C44E4.3,WBGene00016652,Sequence name for WBGene00016652(got-2.1). History: N.A.
Y110A7A.15,Y110A7A.15,1.0,0.40188694,Y110A7A.15,WBGene00022462,Public name for WBGene00022462. History: N.A.
