# The gene names are based on WS215 annotation,
# CSR-1 not ALG-3/4 targets,
Public name,Cosmid name,Input,Suggested Match,History
Y51F10.4,Y51F10.4,Y51F10.4,WBGene00021765,Public name for WBGene00021765. History: N.A.
Y51F10.6,Y51F10.6,Y51F10.6,WBGene00022138,"Public name for Dead gene WBGene00021767. History of WBGene00021767: Merged into ""WBGene00022138"" on 2011-10-03"
Y51H1A.1,Y51H1A.1,Y51H1A.1,WBGene00013093,"Public name for Dead gene WBGene00013092. History of WBGene00013092: Merged into ""WBGene00013093"" on 2011-01-21"
Y51H1A.3,Y51H1A.3,Y51H1A.3,WBGene00013094,Public name for WBGene00013094. History: N.A.
Y51H4A.15,Y51H4A.15,Y51H4A.15,WBGene00013109,Public name for WBGene00013109. History: N.A.
Y51H7C.3,Y51H7C.3,Y51H7C.3,WBGene00021781,Public name for WBGene00021781. History: N.A.
Y51H7C.4,Y51H7C.4,Y51H7C.4,WBGene00021783,"Public name for Dead gene WBGene00021782. History of WBGene00021782: Merged into ""WBGene00021783"" on 2010-08-17"
Y51H7C.5,Y51H7C.5,Y51H7C.5,WBGene00021783,Sequence name for WBGene00021783(alkb-1). History: N.A.
Y52B11A.10,Y52B11A.10,Y52B11A.10,WBGene00013129,Public name for WBGene00013129. History: N.A.
Y52B11A.3,Y52B11A.3,Y52B11A.3,WBGene00013123,Public name for WBGene00013123. History: N.A.
Y52B11A.8,Y52B11A.8,Y52B11A.8,WBGene00013127,Public name for WBGene00013127. History: N.A.
Y52B11C.1,Y52B11C.1,Y52B11C.1,WBGene00013131,"Sequence name for WBGene00013131(pigl-1). History: Merged into ""WBGene00009220"" on 2005-11-18"
Y52E8A.2,Y52E8A.2,Y52E8A.2,WBGene00021795,Public name for WBGene00021795. History: N.A.
Y53C12A.10,Y53C12A.10,Y53C12A.10,WBGene00175030,Public name for WBGene00175030. History: N.A.
Y53C12A.11,Y53C12A.11,Y53C12A.11,WBGene00194906,Public name for WBGene00194906. History: N.A.
Y53C12A.6,Y53C12A.6,Y53C12A.6,WBGene00013141,Public name for WBGene00013141. History: N.A.
Y53C12B.1,Y53C12B.1,Y53C12B.1,WBGene00013143,Public name for WBGene00013143. History: N.A.
Y53C12B.2,Y53C12B.2,Y53C12B.2,WBGene00013144,Sequence name for WBGene00013144(pno-1). History: N.A.
Y53F4B.13,Y53F4B.13,Y53F4B.13,WBGene00013160,Sequence name for WBGene00013160(cmtr-1). History: N.A.
Y53F4B.21,Y53F4B.21,Y53F4B.21,WBGene00013167,Public name for WBGene00013167. History: N.A.
Y53F4B.3,Y53F4B.3,Y53F4B.3,WBGene00013150,Sequence name for WBGene00013150(pole-4). History: N.A.
Y53F4B.4,Y53F4B.4,Y53F4B.4,WBGene00013151,"Sequence name for WBGene00013151(nsun-5). History: Split into metl-2(WBGene00044720). History of WBGene00013151: Split into ""WBGene00044720"" on 2006-01-16"
Y53F4B.9,Y53F4B.9,Y53F4B.9,WBGene00013156,Public name for WBGene00013156. History: N.A.
Y53G8AL.2,Y53G8AL.2,Y53G8AL.2,WBGene00021800,Sequence name for WBGene00021800(nduf-9). History: N.A.
Y53G8AR.2,Y53G8AR.2,Y53G8AR.2,WBGene00021810,Sequence name for WBGene00021810(phf-15). History: N.A.
Y53G8AR.6,Y53G8AR.6,Y53G8AR.6,WBGene00021813,Public name for WBGene00021813. History: N.A.
Y53G8AR.8,Y53G8AR.8,Y53G8AR.8,WBGene00021815,Public name for WBGene00021815. History: N.A.
Y53G8AR.9,Y53G8AR.9,Y53G8AR.9,WBGene00021816,Public name for WBGene00021816. History: N.A.
Y53H1A.2,Y53H1A.2,Y53H1A.2,WBGene00013178,Public name for WBGene00013178. History: N.A.
Y54E10A.10,Y54E10A.10,Y54E10A.10,WBGene00021830,Public name for WBGene00021830. History: N.A.
Y54E10A.11,Y54E10A.11,Y54E10A.11,WBGene00021831,Public name for WBGene00021831. History: N.A.
Y54E10A.12,Y54E10A.12,Y54E10A.12,WBGene00021832,Sequence name for WBGene00021832(syp-5). History: N.A.
Y54E10A.5,Y54E10A.5,Y54E10A.5,WBGene00021827,Sequence name for WBGene00021827(dnc-6). History: N.A.
Y54E10A.7,Y54E10A.7,Y54E10A.7,WBGene00021829,Sequence name for WBGene00021829(mrpl-17). History: N.A.
Y54E10BR.2,Y54E10BR.2,Y54E10BR.2,WBGene00021841,Public name for WBGene00021841. History: N.A.
Y54E10BR.3,Y54E10BR.3,Y54E10BR.3,WBGene00021842,Public name for WBGene00021842. History: N.A.
Y54E5A.5,Y54E5A.5,Y54E5A.5,WBGene00013200,Public name for WBGene00013200. History: N.A.
Y54F10AR.2,Y54F10AR.2,Y54F10AR.2,WBGene00021855,Public name for WBGene00021855. History: N.A.
Y54G11A.11,Y54G11A.11,Y54G11A.11,WBGene00013219,Sequence name for WBGene00013219(elof-1). History: N.A.
Y54G11A.17,Y54G11A.17,Y54G11A.17,WBGene00185067,Public name for WBGene00185067. History: N.A.
Y54G11A.2,Y54G11A.2,Y54G11A.2,WBGene00013213,Public name for WBGene00013213. History: N.A.
Y54G11A.3,Y54G11A.3,Y54G11A.3,WBGene00013214,Public name for WBGene00013214. History: N.A.
Y54G2A.17,Y54G2A.17,Y54G2A.17,WBGene00021882,Sequence name for WBGene00021882(nprt-1). History: N.A.
Y54G2A.18,Y54G2A.18,Y54G2A.18,WBGene00021883,Public name for WBGene00021883. History: N.A.
Y54G2A.2,Y54G2A.2,Y54G2A.2,WBGene00021868,Sequence name for WBGene00021868(atln-1). History: N.A.
Y54G9A.5,Y54G9A.5,Y54G9A.5,WBGene00013208,Public name for WBGene00013208. History: N.A.
Y54G9A.7,Y54G9A.7,Y54G9A.7,WBGene00013210,Public name for WBGene00013210. History: N.A.
Y54H5A.1,Y54H5A.1,Y54H5A.1,WBGene00021899,Public name for WBGene00021899. History: N.A.
Y55B1AL.1,Y55B1AL.1,Y55B1AL.1,WBGene00015155,"Public name for Dead gene WBGene00021903. History of WBGene00021903: Merged into ""WBGene00015155"" on 2017-06-29"
Y55B1AR.2,Y55B1AR.2,Y55B1AR.2,WBGene00021906,Public name for WBGene00021906. History: N.A.
Y55B1BR.2,Y55B1BR.2,Y55B1BR.2,WBGene00021912,Sequence name for WBGene00021912(affl-2). History: Renamed on 2019-10-15
Y55B1BR.4,Y55B1BR.4,Y55B1BR.4,WBGene00021914,Sequence name for WBGene00021914(magu-1). History: Renamed on 2012-02-07; Renamed on 2021-09-06
Y55F3AM.1,Y55F3AM.1,Y55F3AM.1,WBGene00021920,Sequence name for WBGene00021920(mrps-25). History: N.A.
Y55F3AM.6,Y55F3AM.6,Y55F3AM.6,WBGene00002278,Sequence name for WBGene00002278(lep-2). History: N.A.
Y55F3AM.9,Y55F3AM.9,Y55F3AM.9,WBGene00021926,Public name for WBGene00021926. History: N.A.
Y55F3AR.1,Y55F3AR.1,Y55F3AR.1,WBGene00021932,Sequence name for WBGene00021932(cox-18). History: N.A.
Y55F3AR.2,Y55F3AR.2,Y55F3AR.2,WBGene00021933,Public name for WBGene00021933. History: N.A.
Y55F3BL.2,Y55F3BL.2,Y55F3BL.2,WBGene00021936,Sequence name for WBGene00021936(zipt-15). History: Renamed on 2017-06-08
Y55F3BR.8,Y55F3BR.8,Y55F3BR.8,WBGene00021945,Sequence name for WBGene00021945(lem-4). History: N.A.
Y56A3A.11,Y56A3A.11,Y56A3A.11,WBGene00013231,Sequence name for WBGene00013231(tsen-2). History: N.A.
Y56A3A.16,Y56A3A.16,Y56A3A.16,WBGene00013235,Public name for WBGene00013235. History: N.A.
Y56A3A.31,Y56A3A.31,Y56A3A.31,WBGene00013243,Public name for WBGene00013243. History: N.A.
Y57A10A.13,Y57A10A.13,Y57A10A.13,WBGene00013256,Public name for WBGene00013256. History: N.A.
Y57A10A.25,Y57A10A.25,Y57A10A.25,WBGene00013265,Sequence name for WBGene00013265(parn-2). History: N.A.
Y57A10A.27,Y57A10A.27,Y57A10A.27,WBGene00013267,Public name for WBGene00013267. History: N.A.
Y57A10A.28,Y57A10A.28,Y57A10A.28,WBGene00013268,Sequence name for WBGene00013268(tric-1B.2). History: N.A.
Y57A10A.31,Y57A10A.31,Y57A10A.31,WBGene00013270,Public name for WBGene00013270. History: N.A.
Y57A10A.5,Y57A10A.5,Y57A10A.5,WBGene00013250,Public name for WBGene00013250. History: N.A.
Y57A10A.8,Y57A10A.8,Y57A10A.8,WBGene00013253,Public name for WBGene00013253. History: N.A.
Y57G11C.34,Y57G11C.34,Y57G11C.34,WBGene00013324,Sequence name for WBGene00013324(mrps-7). History: N.A.
Y57G11C.9,Y57G11C.9,Y57G11C.9,WBGene00013307,Public name for WBGene00013307. History: N.A.
Y59A8A.3,Y59A8A.3,Y59A8A.3,WBGene00013340,Sequence name for WBGene00013340(tcc-1). History: N.A.
Y59A8B.10,Y59A8B.10,Y59A8B.10,WBGene00013347,Sequence name for WBGene00013347(nova-1). History: N.A.
Y59A8B.12,Y59A8B.12,Y59A8B.12,WBGene00013349,Public name for WBGene00013349. History: N.A.
Y59A8B.25,Y59A8B.25,Y59A8B.25,WBGene00044794,Public name for WBGene00044794. History: N.A.
Y59A8B.6,Y59A8B.6,Y59A8B.6,WBGene00013343,Sequence name for WBGene00013343(prp-6). History: N.A.
Y59A8B.8,Y59A8B.8,Y59A8B.8,WBGene00013345,"Public name for WBGene00013345. History: Split into Y59A8B.25(WBGene00044794). History of WBGene00013345: Split into ""WBGene00044794"" on 2006-03-23"
Y59C2A.2,Y59C2A.2,Y59C2A.2,WBGene00021985,Public name for WBGene00021985. History: N.A.
Y59E9AL.36,Y59E9AL.36,Y59E9AL.36,WBGene00195093,Public name for WBGene00195093. History: N.A.
Y60A3A.14,Y60A3A.14,Y60A3A.14,WBGene00013362,Sequence name for WBGene00013362(algn-7). History: N.A.
Y60A3A.19,Y60A3A.19,Y60A3A.19,WBGene00013365,Public name for WBGene00013365. History: N.A.
Y61A9LA.10,Y61A9LA.10,Y61A9LA.10,WBGene00022021,Public name for WBGene00022021. History: N.A.
Y62E10A.10,Y62E10A.10,Y62E10A.10,WBGene00013378,Sequence name for WBGene00013378(emc-3). History: N.A.
Y62E10A.13,Y62E10A.13,Y62E10A.13,WBGene00013379,Public name for WBGene00013379. History: N.A.
Y62E10A.14,Y62E10A.14,Y62E10A.14,WBGene00013380,Sequence name for WBGene00013380(memi-2). History: N.A.
Y62E10A.17,Y62E10A.17,Y62E10A.17,WBGene00013383,Sequence name for WBGene00013383(aptf-2). History: Renamed on 2013-11-11
Y62E10A.2,Y62E10A.2,Y62E10A.2,WBGene00013373,"Sequence name for WBGene00013373(popl-7). History: Split into Y62E10A.24(WBGene00302968). History of WBGene00013373: Split into ""WBGene00302968"" on 2018-03-06"
Y62F5A.12,Y62F5A.12,Y62F5A.12,WBGene00077453,Public name for WBGene00077453. History: N.A.
Y63D3A.4,Y63D3A.4,Y63D3A.4,WBGene00013405,Sequence name for WBGene00013405(tdpt-1). History: N.A.
Y63D3A.7,Y63D3A.7,Y63D3A.7,WBGene00013406,Public name for WBGene00013406. History: N.A.
Y63D3A.8,Y63D3A.8,Y63D3A.8,WBGene00013407,Sequence name for WBGene00013407(fld-1). History: N.A.
Y64H9A.1,Y64H9A.1,Y64H9A.1,WBGene00022023,Public name for WBGene00022023. History: N.A.
Y65A5A.2,Y65A5A.2,Y65A5A.2,WBGene00013419,Public name for WBGene00013419. History: N.A.
Y65B4A.1,Y65B4A.1,Y65B4A.1,WBGene00022025,Sequence name for WBGene00022025(cus-2). History: N.A.
Y65B4A.4,Y65B4A.4,Y65B4A.4,WBGene00022028,Public name for WBGene00022028. History: N.A.
Y65B4A.6,Y65B4A.6,Y65B4A.6,WBGene00022029,Public name for WBGene00022029. History: N.A.
Y65B4BL.3,Y65B4BL.3,Y65B4BL.3,WBGene00022035,Public name for WBGene00022035. History: N.A.
Y65B4BR.5,Y65B4BR.5,Y65B4BR.5,WBGene00022042,Sequence name for WBGene00022042(icd-2). History: N.A.
Y65B4BR.8,Y65B4BR.8,Y65B4BR.8,WBGene00022043,Sequence name for WBGene00022043(psf-3). History: N.A.
Y66D12A.10,Y66D12A.10,Y66D12A.10,WBGene00013436,Public name for WBGene00013436. History: N.A.
Y66D12A.15,Y66D12A.15,Y66D12A.15,WBGene00013441,Sequence name for WBGene00013441(xpb-1). History: N.A.
Y66D12A.16,Y66D12A.16,Y66D12A.16,WBGene00013442,Public name for WBGene00013442. History: N.A.
Y66D12A.19,Y66D12A.19,Y66D12A.19,WBGene00013445,Public name for WBGene00013445. History: N.A.
Y66D12A.23,Y66D12A.23,Y66D12A.23,WBGene00013447,Sequence name for WBGene00013447(nars-2). History: N.A.
Y66D12A.5,Y66D12A.5,Y66D12A.5,WBGene00013431,Sequence name for WBGene00013431(ceh-92). History: N.A.
Y66D12A.9,Y66D12A.9,Y66D12A.9,WBGene00013435,Sequence name for WBGene00013435(psme-3). History: N.A.
Y66H1A.4,Y66H1A.4,Y66H1A.4,WBGene00022046,Sequence name for WBGene00022046(garr-1). History: N.A.
Y67D8A.1,Y67D8A.1,Y67D8A.1,WBGene00022059,"Public name for Dead gene WBGene00022058. History of WBGene00022058: Merged into ""WBGene00022059"" on 2011-06-13"
Y67D8A.2,Y67D8A.2,Y67D8A.2,WBGene00022059,Public name for WBGene00022059. History: N.A.
Y67D8C.9,Y67D8C.9,Y67D8C.9,WBGene00022073,Public name for WBGene00022073. History: N.A.
Y67H2A.10,Y67H2A.10,Y67H2A.10,WBGene00013465,Public name for WBGene00013465. History: N.A.
Y69A2AR.1,Y69A2AR.1,Y69A2AR.1,WBGene00022074,Public name for WBGene00022074. History: N.A.
Y69A2AR.17,Y69A2AR.17,Y69A2AR.17,WBGene00022087,"Public name for Dead gene WBGene00022088. History of WBGene00022088: Merged into ""WBGene00022087"" on 2012-12-20"
Y69A2AR.28,Y69A2AR.28,Y69A2AR.28,WBGene00022099,Public name for WBGene00022099. History: N.A.
Y69A2AR.3,Y69A2AR.3,Y69A2AR.3,WBGene00022075,Public name for WBGene00022075. History: N.A.
Y69A2AR.6,Y69A2AR.6,Y69A2AR.6,WBGene00022077,Sequence name for WBGene00022077(vamp-7). History: N.A.
Y69A2AR.7,Y69A2AR.7,Y69A2AR.7,WBGene00022078,Sequence name for WBGene00022078(epg-9). History: N.A.
Y69H2.7,Y69H2.7,Y69H2.7,WBGene00013482,Public name for WBGene00013482. History: N.A.
Y6B3B.4,Y6B3B.4,Y6B3B.4,WBGene00012389,Public name for WBGene00012389. History: N.A.
Y6D1A.1,Y6D1A.1,Y6D1A.1,WBGene00012395,Public name for WBGene00012395. History: N.A.
Y71F9AL.12,Y71F9AL.12,Y71F9AL.12,WBGene00022117,Public name for WBGene00022117. History: N.A.
Y71F9AL.14,Y71F9AL.14,Y71F9AL.14,WBGene00022118,Sequence name for WBGene00022118(dnc-5). History: N.A.
Y71F9AL.17,Y71F9AL.17,Y71F9AL.17,WBGene00022119,Sequence name for WBGene00022119(copa-1). History: N.A.
Y71F9AR.3,Y71F9AR.3,Y71F9AR.3,WBGene00022124,Sequence name for WBGene00022124(supr-1). History: N.A.
Y71F9AR.4,Y71F9AR.4,Y71F9AR.4,WBGene00044894,Public name for WBGene00044894. History: N.A.
Y71F9B.2,Y71F9B.2,Y71F9B.2,WBGene00022126,Public name for WBGene00022126. History: N.A.
Y71G10AR.1,Y71G10AR.1,Y71G10AR.1,WBGene00044650,"Public name for Dead gene WBGene00022135. History of WBGene00022135: Merged into ""WBGene00044650"" on 2013-09-12"
Y71G10AR.4,Y71G10AR.4,Y71G10AR.4,WBGene00044650,Public name for WBGene00044650. History: N.A.
Y71G12B.13,Y71G12B.13,Y71G12B.13,WBGene00022153,Public name for WBGene00022153. History: N.A.
Y71G12B.8,Y71G12B.8,Y71G12B.8,WBGene00022148,Sequence name for WBGene00022148(ddx-27). History: Renamed on 2015-02-09
Y71H10A.1,Y71H10A.1,Y71H10A.1,WBGene00022199,Sequence name for WBGene00022199(pfk-1.1). History: Renamed on 2014-03-03
Y71H2AM.17,Y71H2AM.17,Y71H2AM.17,WBGene00022182,Sequence name for WBGene00022182(swsn-3). History: N.A.
Y71H2AM.2,Y71H2AM.2,Y71H2AM.2,WBGene00022167,Public name for WBGene00022167. History: N.A.
Y71H2AM.20,Y71H2AM.20,Y71H2AM.20,WBGene00022185,Public name for WBGene00022185. History: N.A.
Y71H2AM.24,Y71H2AM.24,Y71H2AM.24,WBGene00044609,Sequence name for WBGene00044609(tbcc-1). History: N.A.
Y71H2AM.3,Y71H2AM.3,Y71H2AM.3,WBGene00022168,"Public name for WBGene00022168. History: Split into Y71H2AM.25(WBGene00044760). History of WBGene00022168: Split into ""WBGene00044760"" on 2006-02-24"
Y71H2AM.4,Y71H2AM.4,Y71H2AM.4,WBGene00022169,Public name for WBGene00022169. History: N.A.
Y71H2AM.7,Y71H2AM.7,Y71H2AM.7,WBGene00022172,Sequence name for WBGene00022172(cosa-1). History: N.A.
Y71H2AR.3,Y71H2AR.3,Y71H2AR.3,WBGene00022190,Sequence name for WBGene00022190(josd-1). History: N.A.
Y71H2B.2,Y71H2B.2,Y71H2B.2,WBGene00022192,Public name for WBGene00022192. History: N.A.
Y73B3A.1,Y73B3A.1,Y73B3A.1,WBGene00022203,Public name for WBGene00022203. History: N.A.
Y73B3A.10,Y73B3A.10,Y73B3A.10,WBGene00022211,"Public name for Dead gene WBGene00022212. History of WBGene00022212: Merged into ""WBGene00022211"" on 2015-10-02"
Y73B3A.12,Y73B3A.12,Y73B3A.12,WBGene00022214,Sequence name for WBGene00022214(cal-6). History: N.A.
Y73B3A.16,Y73B3A.16,Y73B3A.16,WBGene00022218,Public name for WBGene00022218. History: N.A.
Y73B3A.21,Y73B3A.21,Y73B3A.21,WBGene00022222,Public name for WBGene00022222. History: N.A.
Y73B3A.4,Y73B3A.4,Y73B3A.4,WBGene00022206,Public name for WBGene00022206. History: N.A.
Y73B3B.1,Y73B3B.1,Y73B3B.1,WBGene00022223,Public name for WBGene00022223. History: N.A.
Y73B6BL.23,Y73B6BL.23,Y73B6BL.23,WBGene00022244,Public name for WBGene00022244. History: N.A.
Y73B6BL.30,Y73B6BL.30,Y73B6BL.30,WBGene00022251,Sequence name for WBGene00022251(blos-2). History: N.A.
Y73E7A.1,Y73E7A.1,Y73E7A.1,WBGene00022268,Public name for WBGene00022268. History: N.A.
Y73E7A.2,Y73E7A.2,Y73E7A.2,WBGene00022269,Sequence name for WBGene00022269(aatf-1). History: N.A.
Y73E7A.6,Y73E7A.6,Y73E7A.6,WBGene00022273,Public name for WBGene00022273. History: N.A.
Y73F8A.24,Y73F8A.24,Y73F8A.24,WBGene00013529,Sequence name for WBGene00013529(gtf-2H4). History: Renamed on 2021-12-09
Y73F8A.25,Y73F8A.25,Y73F8A.25,WBGene00013530,Sequence name for WBGene00013530(ntl-11). History: N.A.
Y74C10AL.2,Y74C10AL.2,Y74C10AL.2,WBGene00022280,Public name for WBGene00022280. History: N.A.
Y74C9A.3,Y74C9A.3,Y74C9A.3,WBGene00022277,Sequence name for WBGene00022277(homt-1). History: N.A.
Y74C9A.4,Y74C9A.4,Y74C9A.4,WBGene00022278,Sequence name for WBGene00022278(rcor-1). History: N.A.
Y75B12B.1,Y75B12B.1,Y75B12B.1,WBGene00013567,Public name for WBGene00013567. History: N.A.
Y75B8A.14,Y75B8A.14,Y75B8A.14,WBGene00013550,Public name for WBGene00013550. History: N.A.
Y75B8A.18,Y75B8A.18,Y75B8A.18,WBGene00013553,Public name for WBGene00013553. History: N.A.
Y75B8A.24,Y75B8A.24,Y75B8A.24,WBGene00013557,Public name for WBGene00013557. History: N.A.
Y75B8A.25,Y75B8A.25,Y75B8A.25,WBGene00013558,Public name for WBGene00013558. History: N.A.
Y75B8A.7,Y75B8A.7,Y75B8A.7,WBGene00013544,Public name for WBGene00013544. History: N.A.
Y76A2B.4,Y76A2B.4,Y76A2B.4,WBGene00013576,Public name for WBGene00013576. History: N.A.
Y76A2B.5,Y76A2B.5,Y76A2B.5,WBGene00013577,Public name for WBGene00013577. History: N.A.
Y76B12C.6,Y76B12C.6,Y76B12C.6,WBGene00022300,Public name for WBGene00022300. History: N.A.
Y77E11A.1,Y77E11A.1,Y77E11A.1,WBGene00022306,Sequence name for WBGene00022306(hxk-3). History: N.A.
Y77E11A.6,Y77E11A.6,Y77E11A.6,WBGene00022309,Sequence name for WBGene00022309(rpc-11). History: N.A.
Y79H2A.3,Y79H2A.3,Y79H2A.3,WBGene00013580,Public name for WBGene00013580. History: N.A.
Y82E9BR.14,Y82E9BR.14,Y82E9BR.14,WBGene00022347,Public name for WBGene00022347. History: N.A.
Y82E9BR.18,Y82E9BR.18,Y82E9BR.18,WBGene00022350,Public name for WBGene00022350. History: N.A.
Y82E9BR.19,Y82E9BR.19,Y82E9BR.19,WBGene00022351,Public name for WBGene00022351. History: N.A.
Y82E9BR.2,Y82E9BR.2,Y82E9BR.2,WBGene00022335,Public name for WBGene00022335. History: N.A.
Y87G2A.1,Y87G2A.1,Y87G2A.1,WBGene00013593,Public name for WBGene00013593. History: N.A.
Y87G2A.11,Y87G2A.11,Y87G2A.11,WBGene00013599,Sequence name for WBGene00013599(eipr-1). History: N.A.
Y92H12A.4,Y92H12A.4,Y92H12A.4,WBGene00022360,Sequence name for WBGene00022360(ints-3). History: N.A.
Y92H12BM.1,Y92H12BM.1,Y92H12BM.1,WBGene00022367,Public name for WBGene00022367. History: N.A.
Y92H12BR.3,Y92H12BR.3,Y92H12BR.3,WBGene00022369,Public name for WBGene00022369. History: N.A.
Y92H12BR.8,Y92H12BR.8,Y92H12BR.8,WBGene00022373,Sequence name for WBGene00022373(mrpl-15). History: N.A.
Y94H6A.3,Y94H6A.3,Y94H6A.3,WBGene00022376,Public name for WBGene00022376. History: N.A.
Y94H6A.5,Y94H6A.5,Y94H6A.5,WBGene00022378,Public name for WBGene00022378. History: N.A.
Y95D11A.3,Y95D11A.3,Y95D11A.3,WBGene00045434,Public name for WBGene00045434. History: N.A.
Y97E10AL.3,Y97E10AL.3,Y97E10AL.3,WBGene00022394,Sequence name for WBGene00022394(natb-1). History: N.A.
Y97E10AR.3,Y97E10AR.3,Y97E10AR.3,WBGene00022398,Public name for WBGene00022398. History: N.A.
Y97E10AR.4,Y97E10AR.4,Y97E10AR.4,WBGene00022399,Public name for WBGene00022399. History: N.A.
Y97E10AR.6,Y97E10AR.6,Y97E10AR.6,WBGene00022401,Public name for WBGene00022401. History: N.A.
Y97E10AR.7,Y97E10AR.7,Y97E10AR.7,WBGene00022402,Sequence name for WBGene00022402(lmtr-2). History: N.A.
ykt-6,B0361.10,ykt-6,WBGene00015164,Public name for WBGene00015164. History: N.A.
ymel-1,M03C11.5,ymel-1,WBGene00010842,Public name for WBGene00010842. History: N.A.
yop-1,Y71F9B.3,yop-1,WBGene00022127,Public name for WBGene00022127. History: N.A.
ZC123.3,ZC123.3,ZC123.3,WBGene00022518,Sequence name for WBGene00022518(zfh-2). History: Renamed on 2015-03-05
ZC13.1,ZC13.1,ZC13.1,WBGene00022502,Public name for WBGene00022502. History: N.A.
ZC262.7,ZC262.7,ZC262.7,WBGene00043948,Public name for WBGene00043948. History: Killed on 2004-10-04; Resurrected on 2006-04-26
ZC262.8,ZC262.8,ZC262.8,WBGene00022583,Sequence name for WBGene00022583(mrps-18A). History: N.A.
ZC308.4,ZC308.4,ZC308.4,WBGene00022586,Public name for WBGene00022586. History: N.A.
ZC317.7,ZC317.7,ZC317.7,WBGene00022590,Public name for WBGene00022590. History: N.A.
ZC373.5,ZC373.5,ZC373.5,WBGene00013870,Public name for WBGene00013870. History: N.A.
ZC376.6,ZC376.6,ZC376.6,WBGene00013877,Sequence name for WBGene00013877(ints-2). History: N.A.
ZC434.4,ZC434.4,ZC434.4,WBGene00013892,Public name for WBGene00013892. History: N.A.
ZC449.3,ZC449.3,ZC449.3,WBGene00022613,Sequence name for WBGene00022613(sek-3). History: N.A.
ZC477.3,ZC477.3,ZC477.3,WBGene00022618,Public name for WBGene00022618. History: N.A.
ZC506.1,ZC506.1,ZC506.1,WBGene00013919,Public name for WBGene00013919. History: N.A.
ZC513.5,ZC513.5,ZC513.5,WBGene00022629,Sequence name for WBGene00022629(algn-12). History: N.A.
ZC84.3,ZC84.3,ZC84.3,WBGene00013847,Sequence name for WBGene00013847(cls-3). History: N.A.
zen-4,M03D4.1,zen-4,WBGene00006974,Public name for WBGene00006974. History: N.A.
zer-1,T24C4.6,zer-1,WBGene00020762,Public name for WBGene00020762. History: N.A.
zfp-3,W05H7.4,zfp-3,WBGene00021047,Public name for WBGene00021047. History: N.A.
zhp-3,K02B12.8,zhp-3,WBGene00006976,Public name for WBGene00006976. History: N.A.
zif-1,F59B2.6,zif-1,WBGene00006977,Public name for WBGene00006977. History: N.A.
zig-7,F54D7.4,zig-7,WBGene00006984,Public name for WBGene00006984. History: N.A.
zim-1,T07G12.6,zim-1,WBGene00011597,Public name for WBGene00011597. History: N.A.
zim-2,T07G12.10,zim-2,WBGene00011600,Public name for WBGene00011600. History: N.A.
zim-3,T07G12.11,zim-3,WBGene00011601,Public name for WBGene00011601. History: N.A.
zip-4,Y44E3B.1,zip-4,WBGene00021552,Public name for WBGene00021552. History: N.A.
ZK1010.2,ZK1010.2,ZK1010.2,WBGene00014176,Public name for WBGene00014176. History: N.A.
ZK1067.2,ZK1067.2,ZK1067.2,WBGene00014208,Sequence name for WBGene00014208(znfx-1). History: N.A.
ZK1067.3,ZK1067.3,ZK1067.3,WBGene00014209,Public name for WBGene00014209. History: N.A.
ZK1067.8,ZK1067.8,ZK1067.8,WBGene00014208,"Public name for Dead gene WBGene00014212. History of WBGene00014212: Merged into ""WBGene00014208"" on 2011-01-21"
