# Supplemental Table S6.  Tiling microarray expression data for Wild Type and csr-1(tm892) adult animals,,,,,,,,,,,,,,,
# probe number - number of probes included in the gene,,,,,,,,,,,,,,,
# Intensity - Intensity value obtained by geometric average for all the probes included in each gene. NA represents the absence of detected signal for a given gene,,,,,,,,,,,,,,,
# Normalized Intensity - Intensity value divided by the total intensity for the actin genes,,,,,,,,,,,,,,,
# Ratio is calculated as: wild type/(wild type+csr-1(tm892)) using the normalized intensity value,,,,,,,,,,,,,,,
# IP enriched - genes with a two fold increase for siRNAs in the CSR-1 IP are indicated,,,,,,,,,,,,,,,
# over cut off - genes with >25 reads per million in the input sample or IP sample are indicated,,,,,,,,,,,,,,,
# >10 probes - genes with signal for at least 10 probes in wild type or csr-1(tm892) are indicated,,,,,,,,,,,,,,,
# germ line siRNAs - genes that are depleted over two fold for siRNAs in the absence of a germline are indicated,,,,,,,,,,,,,,,
Gene name,Cosmid ID,Wild Type - probe number,Wild type - intensity,Wild type - normalized intensity,csr-1(tm892) - probe number,csr-1(tm892) - intensity,csr-1(tm872) - normalized intensity,RATIO (norm),RATIO,IP enriched?,>10 probes,germ line siRNA,Input,Suggested Match,History
iff-1,T05G5.10,20,1235.253235,0.037683182,18,1364.029896,0.033238667,0.468666103,0.524771572,yes,yes,yes,iff-1,WBGene00002064,Public name for WBGene00002064. History: N.A.
T09E8.3,T09E8.3,20,1027.160949,0.031335027,20,1398.94938,0.034089584,0.521051384,0.576622325,yes,yes,yes,T09E8.3,WBGene00011648,Sequence name for WBGene00011648(cni-1). History: Renamed on 2013-05-21
snr-3,T28D9.10,20,988.9310207,0.030168768,22,967.241674,0.023569735,0.438600517,0.494456178,yes,yes,yes,snr-3,WBGene00004916,Public name for WBGene00004916. History: N.A.
ccch-3,W05B10.2,20,484.856252,0.01479124,19,318.5116069,0.007761488,0.344148515,0.396470438,yes,yes,yes,ccch-3,WBGene00012277,Public name for WBGene00012277. History: N.A.
Y104H12D.4,Y104H12D.4,20,465.533566,0.014201773,17,431.0990431,0.010505017,0.425187447,0.480797864,yes,yes,yes,Y104H12D.4,WBGene00022428,Sequence name for WBGene00022428(rmif-2). History: N.A.
ubh-2,Y40G12A.2,20,303.7361614,0.00926591,20,197.3081388,0.004808003,0.341625165,0.3937938,yes,yes,yes,ubh-2,WBGene00006722,Public name for WBGene00006722. History: N.A.
Y44A6C.2,Y44A6C.2,20,141.3464808,0.004311978,7,7.933150882,0.000193315,0.042908403,0.053142889,yes,yes,yes,Y44A6C.2,WBGene00012851,Public name for WBGene00012851. History: N.A.
Y54E10A.7,Y54E10A.7,20,854.9800873,0.026082401,23,762.6498995,0.018584245,0.416065376,0.471461277,yes,yes,yes,Y54E10A.7,WBGene00021829,Sequence name for WBGene00021829(mrpl-17). History: N.A.
Y54G2A.23,Y54G2A.23,20,956.3481014,0.029174779,22,1015.942412,0.024756474,0.459037624,0.515107894,yes,yes,yes,Y54G2A.23,WBGene00021888,Sequence name for WBGene00021888(manf-1). History: N.A.
Y63D3A.4,Y63D3A.4,20,232.1402779,0.007081774,19,158.9311213,0.003872832,0.353534568,0.406399245,yes,yes,yes,Y63D3A.4,WBGene00013405,Sequence name for WBGene00013405(tdpt-1). History: N.A.
Y74C9A.3,Y74C9A.3,20,156.479338,0.004773628,24,136.3984965,0.003323757,0.410472899,0.465718059,yes,yes,yes,Y74C9A.3,WBGene00022277,Sequence name for WBGene00022277(homt-1). History: N.A.
ZK1067.8,ZK1067.8,20,666.280342,0.020325843,21,1810.180594,0.044110462,0.684559145,0.730954633,yes,yes,yes,ZK1067.8,WBGene00014208,"Public name for Dead gene WBGene00014212. History of WBGene00014212: Merged into ""WBGene00014208"" on 2011-01-21"
ZK265.9,ZK265.9,20,257.0099872,0.007840461,18,439.3083362,0.010705061,0.577231598,0.630901588,yes,yes,yes,ZK265.9,WBGene00044094,Sequence name for WBGene00044094(fitm-2). History: N.A.
ZK686.4,ZK686.4,20,329.5979486,0.010054861,23,397.1593421,0.009677975,0.490450277,0.546481401,yes,yes,yes,ZK686.4,WBGene00022794,"Sequence name for WBGene00022794(snu-23). History: Split into ZK686.6(WBGene00044799). History of WBGene00022794: Split into ""WBGene00044799"" on 2006-04-21"
C30C11.1,C30C11.1,19,833.3741017,0.02542328,18,772.5669247,0.018825903,0.425451994,0.481068054,yes,yes,yes,C30C11.1,WBGene00016249,Sequence name for WBGene00016249(mrpl-32). History: N.A.
smn-1,C41G7.1,19,315.9776143,0.009639353,18,202.7342955,0.004940227,0.338845641,0.390841798,yes,yes,yes,smn-1,WBGene00004887,Public name for WBGene00004887. History: N.A.
C46A5.5,C46A5.5,19,107.5660605,0.003281458,19,118.3194973,0.002883208,0.467699014,0.523802843,yes,yes,yes,C46A5.5,WBGene00016701,Sequence name for WBGene00016701(dsb-3). History: N.A.
C49H3.4,C49H3.4,19,229.4532484,0.006999802,17,123.4769468,0.003008885,0.30062733,0.349862235,yes,yes,yes,C49H3.4,WBGene00016791,Public name for WBGene00016791. History: N.A.
mce-1,D2030.5,19,361.2999444,0.011021976,17,239.2304574,0.005829565,0.345936622,0.398365273,yes,yes,yes,mce-1,WBGene00008415,Public name for WBGene00008415. History: N.A.
aps-1,F29G9.3,19,756.9475532,0.023091777,20,737.5424133,0.017972426,0.437666496,0.493507772,yes,yes,yes,aps-1,WBGene00000159,Public name for WBGene00000159. History: N.A.
F43G9.4,F43G9.4,19,236.6550572,0.007219504,15,285.2983982,0.006952148,0.490567241,0.546597393,yes,yes,yes,F43G9.4,WBGene00009667,Public name for WBGene00009667. History: N.A.
cdd-2,F49E8.4,19,276.4233569,0.008432693,20,240.6808297,0.005864908,0.410202232,0.465439724,yes,yes,yes,cdd-2,WBGene00000392,Public name for WBGene00000392. History: N.A.
ulp-5,K02F2.4,19,200.2832992,0.006109931,18,311.604222,0.007593168,0.554120509,0.608735726,yes,yes,yes,ulp-5,WBGene00006740,Public name for WBGene00006740. History: Renamed on 2014-03-28; Renamed on 2014-09-02
M28.5,M28.5,19,456.8301268,0.013936262,17,897.3753126,0.021867232,0.610756929,0.662658181,yes,yes,yes,M28.5,WBGene00010896,Sequence name for WBGene00010896(snu-13). History: Renamed on 2005-03-17
R151.10,R151.10,19,255.6038367,0.007797564,23,177.6210151,0.004328267,0.356946019,0.40999729,yes,yes,yes,R151.10,WBGene00020113,Public name for WBGene00020113. History: N.A.
dlc-1,T26A5.9,19,1311.004585,0.039994087,19,1432.708689,0.034912231,0.466078589,0.522178721,yes,yes,yes,dlc-1,WBGene00001005,Public name for WBGene00001005. History: N.A.
bir-1,T27F2.3,19,947.4569234,0.028903541,18,777.423703,0.018944253,0.395927408,0.450711598,yes,yes,yes,bir-1,WBGene00000249,Public name for WBGene00000249. History: N.A.
W09D10.3,W09D10.3,19,1780.914861,0.054329378,20,1565.744879,0.038154055,0.412550162,0.467853024,yes,yes,yes,W09D10.3,WBGene00012361,Sequence name for WBGene00012361(mrpl-12). History: N.A.
Y106G6H.15,Y106G6H.15,19,253.4855212,0.007732942,19,215.6918246,0.005255976,0.404650816,0.459723443,yes,yes,yes,Y106G6H.15,WBGene00013725,Sequence name for WBGene00013725(ska-1). History: N.A.
exos-1,Y48A6B.5,19,720.9650474,0.021994079,23,564.9064348,0.013765634,0.384948114,0.439317959,yes,yes,yes,exos-1,WBGene00012966,Public name for WBGene00012966. History: N.A.
Y48C3A.8,Y48C3A.8,19,512.9508921,0.015648307,21,412.0740235,0.010041416,0.390872867,0.445473432,yes,yes,yes,Y48C3A.8,WBGene00012990,Sequence name for WBGene00012990(sam-10). History: N.A.
snr-4,C52E4.3,18,538.1947345,0.016418407,18,607.7523778,0.014809704,0.474242706,0.530349413,yes,yes,yes,snr-4,WBGene00004917,Public name for WBGene00004917. History: N.A.
DY3.8,DY3.8,18,315.4770548,0.009624083,14,197.9660484,0.004824035,0.333886727,0.385565698,yes,yes,yes,DY3.8,WBGene00008440,Public name for WBGene00008440. History: N.A.
F01D4.5,F01D4.5,18,169.6756199,0.0051762,20,111.1718928,0.002709036,0.34355799,0.39584432,yes,yes,yes,F01D4.5,WBGene00008488,Public name for WBGene00008488. History: N.A.
F28B3.6,F28B3.6,18,253.4382857,0.007731501,21,364.9695791,0.008893575,0.534949446,0.59017616,yes,yes,yes,F28B3.6,WBGene00017887,Public name for WBGene00017887. History: N.A.
F39H11.1,F39H11.1,18,892.8941961,0.027239026,18,719.6413525,0.017536213,0.391649794,0.446279372,yes,yes,yes,F39H11.1,WBGene00009565,Public name for WBGene00009565. History: N.A.
F43G9.3,F43G9.3,18,135.188578,0.004124123,26,272.8668449,0.006649216,0.617191792,0.66870045,yes,yes,yes,F43G9.3,WBGene00009666,Sequence name for WBGene00009666(slc-25A42). History: N.A.
F45G2.10,F45G2.10,18,311.514548,0.009503201,18,246.3602043,0.006003303,0.387147421,0.441604864,yes,yes,yes,F45G2.10,WBGene00009736,Sequence name for WBGene00009736(ciao-2B). History: N.A.
xpa-1,K07G5.2,18,798.1662011,0.024349212,14,1001.906382,0.024414444,0.500668866,0.556592213,yes,yes,yes,xpa-1,WBGene00006963,Public name for WBGene00006963. History: Renamed on 2008-03-07
R12C12.6,R12C12.6,18,165.1306832,0.00503755,21,100.1063043,0.002439389,0.326255082,0.377422113,yes,yes,yes,R12C12.6,WBGene00020026,Public name for WBGene00020026. History: N.A.
R12E2.12,R12E2.12,18,230.4455538,0.007030074,20,384.7507721,0.009375603,0.571485277,0.625411362,yes,yes,yes,R12E2.12,WBGene00020037,Sequence name for WBGene00020037(mrps-6). History: N.A.
tag-261,T07A9.13,18,407.2286582,0.012423098,16,404.1161902,0.009847499,0.442174908,0.498081908,yes,yes,yes,tag-261,WBGene00020300,Other name for WBGene00020300(ssna-1). History: Renamed on 2019-07-15
T20G5.9,T20G5.9,18,710.6878469,0.021680558,20,551.9547816,0.013450028,0.382858065,0.437142521,yes,yes,yes,T20G5.9,WBGene00011871,Public name for WBGene00011871. History: N.A.
rpb-7,Y54E10BR.6,18,583.5167584,0.017801021,19,536.7754338,0.013080138,0.42356371,0.47913878,yes,yes,yes,rpb-7,WBGene00021845,Public name for WBGene00021845. History: N.A.
Y66D12A.19,Y66D12A.19,18,879.151839,0.026819795,16,1285.53454,0.031325893,0.538748334,0.593866415,yes,yes,yes,Y66D12A.19,WBGene00013445,Public name for WBGene00013445. History: N.A.
C48B4.10,C48B4.10,17,315.5769643,0.009627131,15,455.2353724,0.011093171,0.535376904,0.590591705,yes,yes,yes,C48B4.10,WBGene00008173,Public name for WBGene00008173. History: N.A.
F13H10.8,F13H10.8,17,965.3537113,0.029449508,15,1208.338649,0.029444784,0.499959893,0.555892209,yes,yes,yes,F13H10.8,WBGene00044784,Public name for WBGene00044784. History: N.A.
F28F8.9,F28F8.9,17,273.2772819,0.008336718,14,182.7195429,0.004452508,0.34814523,0.400703542,yes,yes,yes,F28F8.9,WBGene00044188,Public name for WBGene00044188. History: N.A.
rps-14,F37C12.9,17,3681.982879,0.112324201,18,4508.841824,0.109871411,0.494480563,0.550474706,yes,yes,yes,rps-14,WBGene00004483,Public name for WBGene00004483. History: N.A.
lsm-1,F40F8.9,17,878.3465147,0.026795228,13,578.6318135,0.014100094,0.344785013,0.397145107,yes,yes,yes,lsm-1,WBGene00003076,Public name for WBGene00003076. History: N.A.
bag-1,F57B10.11,17,448.9606057,0.013696191,13,569.6111233,0.013880278,0.503337753,0.559225342,yes,yes,yes,bag-1,WBGene00000236,Public name for WBGene00000236. History: N.A.
H20J04.6,H20J04.6,17,975.9607519,0.029773091,16,815.146419,0.01986348,0.400178323,0.455107563,yes,yes,yes,H20J04.6,WBGene00019221,Public name for WBGene00019221. History: N.A.
K04C2.3,K04C2.3,17,2277.872501,0.069489788,20,1279.363629,0.03117552,0.309694776,0.359651027,yes,yes,yes,K04C2.3,WBGene00019381,Public name for WBGene00019381. History: N.A.
R05D11.7,R05D11.7,17,977.6741167,0.02982536,16,1086.09734,0.026466009,0.470161048,0.526268224,yes,yes,yes,R05D11.7,WBGene00011035,Sequence name for WBGene00011035(snrp-27). History: N.A.
mdt-11,R144.9,17,418.0160347,0.012752182,17,337.3846302,0.008221385,0.391987925,0.446630041,yes,yes,yes,mdt-11,WBGene00007015,Public name for WBGene00007015. History: N.A.
pfd-5,R151.9,17,558.8205301,0.017047627,17,591.4614867,0.014412727,0.458123498,0.514188241,yes,yes,yes,pfd-5,WBGene00020112,Public name for WBGene00020112. History: N.A.
T26E3.4,T26E3.4,17,708.2162418,0.021605158,15,900.0224309,0.021931737,0.5037506,0.559632377,yes,yes,yes,T26E3.4,WBGene00012037,Public name for WBGene00012037. History: N.A.
ubh-3,Y40G12A.1,17,399.4726576,0.01218649,18,267.207309,0.006511305,0.348239192,0.400802968,yes,yes,yes,ubh-3,WBGene00006723,Public name for WBGene00006723. History: N.A.
elb-1,Y41C4A.10,17,211.2292795,0.006443854,14,289.7939308,0.007061696,0.522873618,0.578404203,yes,yes,yes,elb-1,WBGene00001235,Public name for WBGene00001235. History: N.A.
ubc-16,Y54E5B.4,17,1024.22759,0.031245541,18,682.5063033,0.016631307,0.347376813,0.399890285,yes,yes,yes,ubc-16,WBGene00006711,Public name for WBGene00006711. History: N.A.
lsm-8,Y73B6BL.32,17,1031.677877,0.031472822,18,770.2075611,0.01876841,0.373565876,0.427445355,yes,yes,yes,lsm-8,WBGene00003082,Public name for WBGene00003082. History: N.A.
vps-28,Y87G2A.10,17,221.4653986,0.006756122,20,126.1245123,0.003073401,0.312670413,0.362854353,yes,yes,yes,vps-28,WBGene00013598,Public name for WBGene00013598. History: N.A.
rpl-24.2,C03D6.8,16,1644.650987,0.050172452,18,1803.545994,0.04394879,0.466938062,0.523040303,yes,yes,yes,rpl-24.2,WBGene00004437,Public name for WBGene00004437. History: N.A.
cyn-12,C34D4.12,16,220.7849037,0.006735362,18,202.7363702,0.004940278,0.423126942,0.478692294,yes,yes,yes,cyn-12,WBGene00000888,Public name for WBGene00000888. History: N.A.
C38D4.9,C38D4.9,16,240.3158967,0.007331183,20,133.4369172,0.003251589,0.307253075,0.357019164,yes,yes,yes,C38D4.9,WBGene00008008,Sequence name for WBGene00008008(metl-5). History: N.A.
C48B4.9,C48B4.9,16,272.6916721,0.008318853,18,219.4087226,0.00534655,0.391247131,0.445861708,yes,yes,yes,C48B4.9,WBGene00008172,Public name for WBGene00008172. History: N.A.
F26A3.7,F26A3.7,16,87.65516266,0.002674047,9,225.6616596,0.005498921,0.672818106,0.720234739,yes,yes,yes,F26A3.7,WBGene00009145,Public name for WBGene00009145. History: N.A.
F29A7.6,F29A7.6,16,333.3405326,0.010169034,17,337.7485782,0.008230254,0.44731372,0.503284248,yes,yes,yes,F29A7.6,WBGene00017916,Public name for WBGene00017916. History: N.A.
syn-13,F36F2.4,16,259.6943494,0.007922351,15,150.9968891,0.003679491,0.317147122,0.367665231,yes,yes,yes,syn-13,WBGene00009478,Other name for WBGene00009478(syx-7). History: Renamed on 2010-04-16
hsb-1,K08E7.2,16,283.6000153,0.008651628,14,446.9863755,0.010892159,0.557320818,0.611818645,yes,yes,yes,hsb-1,WBGene00002002,Public name for WBGene00002002. History: N.A.
K10D2.5,K10D2.5,16,604.1859545,0.018431564,15,662.5072979,0.016143971,0.466918902,0.5230211,yes,yes,yes,K10D2.5,WBGene00019631,Public name for WBGene00019631. History: N.A.
M05D6.6,M05D6.6,16,306.7878282,0.009359005,16,242.8182082,0.005916992,0.387339145,0.441804114,yes,yes,yes,M05D6.6,WBGene00010879,Sequence name for WBGene00010879(taap-1). History: N.A.
W04C9.4,W04C9.4,16,1728.631808,0.052734408,16,1673.17455,0.0407719,0.436033688,0.491848851,yes,yes,yes,W04C9.4,WBGene00021026,Public name for WBGene00021026. History: N.A.
lbp-9,Y40B10A.1,16,7197.896955,0.219582233,17,6587.436936,0.160522596,0.422311383,0.477858352,yes,yes,yes,lbp-9,WBGene00021486,Public name for WBGene00021486. History: N.A.
Y53F4B.3,Y53F4B.3,16,308.351631,0.009406711,19,300.6309465,0.007325772,0.43781737,0.493660997,yes,yes,yes,Y53F4B.3,WBGene00013150,Sequence name for WBGene00013150(pole-4). History: N.A.
Y54G11A.9,Y54G11A.9,16,112.7166635,0.003438584,12,158.8991839,0.003872054,0.529646469,0.585014407,yes,yes,yes,Y54G11A.9,WBGene00013218,Public name for WBGene00013218. History: N.A.
Y66D12A.21,Y66D12A.21,16,256.4749773,0.007824139,14,213.3192264,0.005198161,0.399173781,0.454069515,yes,yes,yes,Y66D12A.21,WBGene00013446,Public name for WBGene00013446. History: N.A.
Y73B6BL.30,Y73B6BL.30,16,775.5949988,0.023660645,19,470.3601566,0.011461731,0.326337018,0.3775097,yes,yes,yes,Y73B6BL.30,WBGene00022251,Sequence name for WBGene00022251(blos-2). History: N.A.
B0025.4,B0025.4,15,452.4153517,0.013801583,14,493.3904218,0.012022933,0.465562755,0.521661461,yes,yes,yes,B0025.4,WBGene00015001,Public name for WBGene00015001. History: N.A.
C07H6.2,C07H6.2,15,1191.538282,0.036349595,15,564.9586555,0.013766907,0.27469808,0.32163942,yes,yes,yes,C07H6.2,WBGene00015579,Public name for WBGene00015579. History: N.A.
C34B2.8,C34B2.8,15,633.63331,0.019329898,17,846.1207641,0.020618262,0.516125444,0.571798232,yes,yes,yes,C34B2.8,WBGene00016393,Public name for WBGene00016393. History: N.A.
C34D4.10,C34D4.10,15,118.7092788,0.003621398,19,71.33101783,0.001738194,0.32431456,0.375346803,yes,yes,yes,C34D4.10,WBGene00016402,Public name for WBGene00016402. History: N.A.
dylt-1,F13G3.4,15,333.8843015,0.010185622,14,195.3645288,0.004760641,0.318517128,0.369135495,yes,yes,yes,dylt-1,WBGene00008764,Public name for WBGene00008764. History: N.A.
F25G6.8,F25G6.8,15,407.1289639,0.012420057,14,427.4426534,0.010415918,0.456118836,0.51217013,yes,yes,yes,F25G6.8,WBGene00017799,Public name for WBGene00017799. History: N.A.
F43C1.6,F43C1.6,15,139.8253773,0.004265575,16,194.4400056,0.004738112,0.526241315,0.581693515,yes,yes,yes,F43C1.6,WBGene00023422,Sequence name for WBGene00023422(mrpl-21). History: N.A.
his-60,F55G1.11,15,1282.064869,0.039111239,13,2548.129751,0.0620928,0.61354073,0.665274223,yes,yes,yes,his-60,WBGene00001934,Public name for WBGene00001934. History: N.A.
ddl-1,F59E12.10,15,217.5547985,0.006636823,16,148.5448159,0.003619739,0.352919301,0.40574972,yes,yes,yes,ddl-1,WBGene00019125,Public name for WBGene00019125. History: N.A.
K07A12.7,K07A12.7,15,191.4061994,0.005839122,21,214.4742897,0.005226307,0.472309479,0.528417343,yes,yes,yes,K07A12.7,WBGene00010624,Sequence name for WBGene00010624(mrps-15). History: N.A.
R05D7.4,R05D7.4,15,293.0857253,0.008941003,17,128.861603,0.003140098,0.259918212,0.305397367,yes,yes,yes,R05D7.4,WBGene00011029,Sequence name for WBGene00011029(abhd-11.2). History: N.A.
W02A11.1,W02A11.1,15,204.7494136,0.006246176,18,214.7921145,0.005234052,0.45591881,0.511968661,yes,yes,yes,W02A11.1,WBGene00012192,Public name for WBGene00012192. History: N.A.
fkb-2,Y18D10A.19,15,4426.62433,0.135040563,13,6183.229761,0.150672879,0.527356635,0.58278179,yes,yes,yes,fkb-2,WBGene00001427,Public name for WBGene00001427. History: N.A.
Y39B6A.13,Y39B6A.13,15,227.4957739,0.006940087,12,151.3407331,0.003687869,0.346997046,0.39948825,yes,yes,yes,Y39B6A.13,WBGene00012675,Public name for WBGene00012675. History: N.A.
ZK265.6,ZK265.6,15,1045.143683,0.031883616,14,1353.99971,0.032994251,0.508559428,0.56436798,yes,yes,yes,ZK265.6,WBGene00013958,Sequence name for WBGene00013958(nol-16). History: N.A.
C13F10.7,C13F10.7,14,429.1875772,0.013092986,14,372.8096479,0.009084622,0.409630365,0.464851543,yes,yes,yes,C13F10.7,WBGene00015746,Public name for WBGene00015746. History: N.A.
taf-13,C14A4.10,14,161.2010466,0.004917671,15,131.0754427,0.003194045,0.393757031,0.44846386,yes,yes,yes,taf-13,WBGene00006397,Public name for WBGene00006397. History: N.A.
dhfr-1,C36B1.7,14,681.2218532,0.020781656,16,158.0592803,0.003851587,0.156357285,0.188326979,yes,yes,yes,dhfr-1,WBGene00007974,Public name for WBGene00007974. History: N.A.
C43E11.9,C43E11.9,14,228.5892035,0.006973443,22,218.0811767,0.0053142,0.432483245,0.488237381,yes,yes,yes,C43E11.9,WBGene00016607,Public name for WBGene00016607. History: N.A.
C48B6.2,C48B6.2,14,420.4962653,0.012827845,11,416.9391986,0.01015997,0.441971972,0.497876214,yes,yes,yes,C48B6.2,WBGene00016740,Public name for WBGene00016740. History: N.A.
C54C6.6,C54C6.6,14,191.5969412,0.005844941,11,118.3834273,0.002884766,0.330453937,0.381906209,yes,yes,yes,C54C6.6,WBGene00008288,Public name for WBGene00008288. History: N.A.
F30A10.9,F30A10.9,14,186.9184379,0.005702217,15,129.6986135,0.003160494,0.356605832,0.409638751,yes,yes,yes,F30A10.9,WBGene00009266,Public name for WBGene00009266. History: N.A.
F49C12.12,F49C12.12,14,616.6690368,0.018812379,15,675.921094,0.016470838,0.466817928,0.522919894,yes,yes,yes,F49C12.12,WBGene00009881,Public name for WBGene00009881. History: Renamed on 2005-03-17
rpl-25.2,F52B5.6,14,1768.831357,0.053960753,14,2169.68728,0.052870917,0.494899286,0.550889174,yes,yes,yes,rpl-25.2,WBGene00004439,Public name for WBGene00004439. History: N.A.
K07A1.17,K07A1.17,14,168.390328,0.00513699,11,207.9888243,0.00506827,0.496633089,0.552604529,yes,yes,yes,K07A1.17,WBGene00044987,Public name for WBGene00044987. History: N.A.
mag-1,R09B3.5,14,416.6527818,0.012710594,14,598.5247899,0.014584846,0.534332687,0.589576451,yes,yes,yes,mag-1,WBGene00003123,Public name for WBGene00003123. History: N.A.
R144.10,R144.10,14,163.126681,0.004976415,20,409.743903,0.009984635,0.667375299,0.715246889,yes,yes,yes,R144.10,WBGene00020098,Public name for WBGene00020098. History: N.A.
T14B4.2,T14B4.2,14,1022.123966,0.031181366,15,626.4984488,0.015266508,0.328680441,0.380013303,yes,yes,yes,T14B4.2,WBGene00020499,Sequence name for WBGene00020499(mrps-18.C). History: N.A.
W04B5.4,W04B5.4,14,185.4891758,0.005658615,15,290.5346935,0.007079746,0.555781565,0.610336397,yes,yes,yes,W04B5.4,WBGene00021021,Sequence name for WBGene00021021(mrpl-30). History: N.A.
rps-20,Y105E8A.16,14,2188.351812,0.06675883,16,2269.541482,0.055304164,0.453078874,0.509106282,yes,yes,yes,rps-20,WBGene00004489,Public name for WBGene00004489. History: N.A.
Y22D7AL.10,Y22D7AL.10,14,631.6260017,0.019268663,14,1111.232667,0.027078506,0.584253729,0.637591956,yes,yes,yes,Y22D7AL.10,WBGene00021248,Public name for WBGene00021248. History: N.A.
Y69A2AR.28,Y69A2AR.28,14,319.2818901,0.009740155,14,311.9022958,0.007600432,0.438303044,0.494154167,yes,yes,yes,Y69A2AR.28,WBGene00022099,Public name for WBGene00022099. History: N.A.
snr-7,Y71F9B.4,14,485.8627136,0.014821943,12,591.9079413,0.014423607,0.493189793,0.549196565,yes,yes,yes,snr-7,WBGene00004920,Public name for WBGene00004920. History: N.A.
rpl-34,C42C1.14,13,13357.10401,0.407477732,13,15476.45675,0.377130139,0.480660663,0.536751492,yes,yes,yes,rpl-34,WBGene00004448,Public name for WBGene00004448. History: N.A.
C49H3.3,C49H3.3,13,1249.701105,0.038123935,12,1722.509662,0.041974098,0.524034063,0.579538195,yes,yes,yes,C49H3.3,WBGene00016790,Public name for WBGene00016790. History: N.A.
F59A2.5,F59A2.5,13,624.185745,0.019041687,14,408.1958372,0.009946912,0.343131865,0.395392405,yes,yes,yes,F59A2.5,WBGene00010305,Public name for WBGene00010305. History: N.A.
R10D12.12,R10D12.12,13,387.6144867,0.011824739,14,133.2957887,0.00324815,0.215496198,0.255890112,yes,yes,yes,R10D12.12,WBGene00011193,Sequence name for WBGene00011193(algn-13). History: Renamed on 2015-04-29
W02A11.2,W02A11.2,13,97.82485904,0.002984288,11,172.2272306,0.004196831,0.584425753,0.637755593,yes,yes,yes,W02A11.2,WBGene00012193,Sequence name for WBGene00012193(vps-25). History: N.A.
