# Supplemental Table S6.  Tiling microarray expression data for Wild Type and csr-1(tm892) adult animals,,,,,,,,,,,,,,,
# probe number - number of probes included in the gene,,,,,,,,,,,,,,,
# Intensity - Intensity value obtained by geometric average for all the probes included in each gene. NA represents the absence of detected signal for a given gene,,,,,,,,,,,,,,,
# Normalized Intensity - Intensity value divided by the total intensity for the actin genes,,,,,,,,,,,,,,,
# Ratio is calculated as: wild type/(wild type+csr-1(tm892)) using the normalized intensity value,,,,,,,,,,,,,,,
# IP enriched - genes with a two fold increase for siRNAs in the CSR-1 IP are indicated,,,,,,,,,,,,,,,
# over cut off - genes with >25 reads per million in the input sample or IP sample are indicated,,,,,,,,,,,,,,,
# >10 probes - genes with signal for at least 10 probes in wild type or csr-1(tm892) are indicated,,,,,,,,,,,,,,,
# germ line siRNAs - genes that are depleted over two fold for siRNAs in the absence of a germline are indicated,,,,,,,,,,,,,,,
Gene name,Cosmid ID,Wild Type - probe number,Wild type - intensity,Wild type - normalized intensity,csr-1(tm892) - probe number,csr-1(tm892) - intensity,csr-1(tm872) - normalized intensity,RATIO (norm),RATIO,IP enriched?,>10 probes,germ line siRNA,Input,Suggested Match,History
T04F8.8,T04F8.8,16,1098.292771,0.033505006,15,1778.555137,0.043339813,0.563991351,0.618230506,,yes,,T04F8.8,WBGene00011446,Public name for WBGene00011446. History: N.A.
nhr-102,T06C12.6,16,49.78868145,0.001518876,10,26.02213946,0.000634107,0.294524986,0.343250992,,yes,,nhr-102,WBGene00003692,Public name for WBGene00003692. History: N.A.
clh-4,T06F4.2,16,14.60477935,0.00044554,29,22.52882911,0.000548982,0.552006086,0.606696468,,yes,,clh-4,WBGene00000531,Public name for WBGene00000531. History: N.A.
T07G12.5,T07G12.5,16,9.123902276,0.000278338,4,37.11974636,0.000904534,0.764693099,0.802699343,,yes,,T07G12.5,WBGene00011596,Public name for WBGene00011596. History: N.A.
bath-46,T07H3.2,16,98.01541318,0.002990102,7,86.34214967,0.002103985,0.413024932,0.468340698,,yes,,bath-46,WBGene00020325,Public name for WBGene00020325. History: N.A.
T10B5.2,T10B5.2,16,5.704983268,0.000174039,40,263.3491979,0.006417291,0.973595805,0.978796155,,yes,,T10B5.2,WBGene00020388,Public name for WBGene00020388. History: N.A.
his-4,T10C6.11,16,945.9349023,0.028857109,8,501.8815724,0.012229845,0.297657621,0.346647231,,yes,,his-4,WBGene00001878,Public name for WBGene00001878. History: N.A.
T10G3.3,T10G3.3,16,87.68809293,0.002675052,21,146.8072891,0.003577399,0.572159446,0.626056206,,yes,,T10G3.3,WBGene00011694,Public name for WBGene00011694. History: N.A.
T11A5.1,T11A5.1,16,59.37168505,0.001811219,8,8.607980014,0.000209759,0.103790917,0.126625808,,yes,,T11A5.1,WBGene00045419,"Public name for Dead gene WBGene00011700. History of WBGene00011700: Merged into ""WBGene00045419"" on 2010-05-21"
T21G5.6,T21G5.6,16,110.4971941,0.003370876,23,70.50473115,0.001718059,0.337606708,0.389524758,,yes,,T21G5.6,WBGene00044898,Sequence name for WBGene00044898(let-383). History: N.A.
ptr-16,T21H3.2,16,14.89937754,0.000454527,39,96.65729018,0.002355344,0.838239182,0.866441174,,yes,,ptr-16,WBGene00004230,Public name for WBGene00004230. History: N.A.
glb-26,T22C1.2,16,1197.057467,0.036517965,16,990.6494437,0.024140135,0.397970513,0.452825485,,yes,,glb-26,WBGene00011913,Public name for WBGene00011913. History: N.A.
lbp-7,T22G5.2,16,468.0711513,0.014279186,16,751.7267417,0.01831807,0.561951284,0.616271553,,yes,,lbp-7,WBGene00002259,Public name for WBGene00002259. History: N.A.
nlp-6,T23E7.4,16,292.8595394,0.008934103,16,442.1401966,0.010774068,0.546680257,0.601551504,,yes,,nlp-6,WBGene00003744,Public name for WBGene00003744. History: N.A.
T23F11.4,T23F11.4,16,90.327502,0.002755571,8,10.27764825,0.000250446,0.08331479,0.102158271,,yes,,T23F11.4,WBGene00011956,Public name for WBGene00011956. History: N.A.
ram-5,T24C2.1,16,32.45417884,0.000990062,9,37.82025428,0.000921604,0.482094671,0.538179429,,yes,,ram-5,WBGene00004301,Public name for WBGene00004301. History: N.A.
nhr-226,T27B7.3,16,65.28082361,0.001991486,16,97.20894952,0.002368787,0.543265756,0.598246571,,yes,,nhr-226,WBGene00020850,Public name for WBGene00020850. History: N.A.
hsp-16.11,T27E4.2,16,605.0264693,0.018457205,16,815.6427871,0.019875575,0.51850074,0.574125739,,yes,,hsp-16.11,WBGene00002017,Public name for WBGene00002017. History: N.A.
T28H10.1,T28H10.1,16,87.92616372,0.002682314,13,72.03504738,0.001755349,0.395557072,0.450328219,,yes,,T28H10.1,WBGene00012142,Public name for WBGene00012142. History: N.A.
W02D3.1,W02D3.1,16,1805.110324,0.055067495,18,1999.43213,0.048722142,0.469431661,0.525538131,,yes,,W02D3.1,WBGene00020931,Sequence name for WBGene00020931(cytb-5.2). History: N.A.
W05B10.4,W05B10.4,16,39.9562756,0.001218924,12,29.80580346,0.000726308,0.373378473,0.427249358,,yes,,W05B10.4,WBGene00012279,Public name for WBGene00012279. History: N.A.
W06A7.2,W06A7.2,16,325.1864942,0.009920283,17,470.5838937,0.011467183,0.536163709,0.591356377,,yes,,W06A7.2,WBGene00012291,Public name for WBGene00012291. History: N.A.
W09C3.8,W09C3.8,16,166.0664397,0.005066096,21,152.0812643,0.003705915,0.422470362,0.478020939,,yes,,W09C3.8,WBGene00021115,Public name for WBGene00021115. History: N.A.
W09G12.7,W09G12.7,16,203.7379233,0.006215319,17,159.998056,0.003898831,0.3854828,0.439874154,,yes,,W09G12.7,WBGene00021121,Public name for WBGene00021121. History: N.A.
Y116A8C.15,Y116A8C.15,16,427.3377411,0.013036554,12,583.3947277,0.014216157,0.521641926,0.577199947,,yes,,Y116A8C.15,WBGene00004403,"Public name for Dead gene WBGene00013793. History of WBGene00013793: Merged into ""WBGene00004403"" on 2009-01-09"
Y11D7A.7,Y11D7A.7,16,375.6367938,0.011459342,14,228.5963468,0.005570433,0.327099633,0.378324742,,yes,,Y11D7A.7,WBGene00012431,Public name for WBGene00012431. History: N.A.
Y14H12A.1,Y14H12A.1,16,191.8365034,0.005852249,16,147.7096095,0.003599386,0.380821521,0.435020764,,yes,,Y14H12A.1,WBGene00021190,Public name for WBGene00021190. History: N.A.
Y19D10B.7,Y19D10B.7,16,1075.040931,0.032795675,17,403.8039736,0.009839891,0.230790676,0.273053633,,yes,,Y19D10B.7,WBGene00021236,Sequence name for WBGene00021236(pud-1.2). History: N.A.
Y22D7AL.15,Y22D7AL.15,16,136.078065,0.004151258,13,236.0883818,0.005752999,0.580861267,0.63436235,,yes,,Y22D7AL.15,WBGene00021253,Public name for WBGene00021253. History: N.A.
Y24D9A.5,Y24D9A.5,16,234.0665613,0.007140538,17,235.9285987,0.005749106,0.446025176,0.501980911,,yes,,Y24D9A.5,,Public name for Dead gene WBGene00021283. History of WBGene00021283: Killed on 2017-09-21. Remark: No evidence for this gene.
crp-1,Y32F6B.3,16,110.7311984,0.003378015,21,65.97407857,0.001607656,0.322455248,0.373356584,,yes,,crp-1,WBGene00012532,"Public name for WBGene00012532. History: Split into Y32F6B.9(WBGene00303085). History of WBGene00012532: Split into ""WBGene00303085"" on 2018-03-02"
Y34F4.1,Y34F4.1,16,132.0278725,0.004027701,17,183.2339241,0.004465042,0.52574796,0.581211952,,yes,,Y34F4.1,WBGene00021336,Public name for WBGene00021336. History: N.A.
Y34F4.5,Y34F4.5,16,182.7895022,0.005576258,16,238.4353398,0.00581019,0.510272405,0.566052417,,yes,,Y34F4.5,WBGene00021340,Public name for WBGene00021340. History: N.A.
Y38C1AA.7,Y38C1AA.7,16,147.6056987,0.004502925,22,2691.965846,0.065597796,0.935764928,0.94801832,,yes,,Y38C1AA.7,WBGene00021398,Public name for WBGene00021398. History: N.A.
Y38H6C.14,Y38H6C.14,16,18.51313636,0.00056477,12,21.01736823,0.000512151,0.475569737,0.531674676,,yes,,Y38H6C.14,WBGene00012626,Sequence name for WBGene00012626(famh-161). History: Renamed on 2017-01-13
ckr-2,Y39A3B.5,16,16.73275684,0.000510457,19,116.324462,0.002834593,0.847399332,0.874243901,,yes,,ckr-2,WBGene00021439,Public name for WBGene00021439. History: N.A.
zeel-1,Y39G10AR.5,16,42.90915874,0.001309006,10,37.80715519,0.000921284,0.413078254,0.468395462,,yes,,zeel-1,WBGene00021463,Public name for WBGene00021463. History: N.A.
Y40C5A.4,Y40C5A.4,16,55.53788988,0.001694263,25,113.7078375,0.002770831,0.620553759,0.671850565,,yes,,Y40C5A.4,WBGene00021497,Public name for WBGene00021497. History: N.A.
Y40C7B.1,Y40C7B.1,16,15.09441374,0.000460477,5,12.74459386,0.00031056,0.402782397,0.457796271,,yes,,Y40C7B.1,,"Sequence name for Suppressed gene WBGene00021498. Molecular name for Suppressed gene WBGene00021498. Public name for Suppressed gene WBGene00021498. History of WBGene00021498: Split into ""WBGene00303201"" on 2018-05-16. Remark: [180516 pad] Gene Resurrected via id_ressurect.pl Additional comments:...This gene was determined to be of Transposon in origin so has been suppressed from the protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene."
Y41C4A.2,Y41C4A.2,16,94.67043551,0.002888058,17,108.4210302,0.002642003,0.477752895,0.533853206,,yes,,Y41C4A.2,WBGene00012750,Sequence name for WBGene00012750(faah-6). History: N.A.
Y41E3.8,Y41E3.8,16,313.978113,0.009578355,13,310.7414806,0.007572145,0.441511615,0.497409532,,yes,,Y41E3.8,WBGene00012766,Public name for WBGene00012766. History: N.A.
Y43F11A.4,Y43F11A.4,16,147.637353,0.00450389,3,57.99626158,0.001413252,0.238840325,0.282036873,,yes,,Y43F11A.4,WBGene00012844,Public name for WBGene00012844. History: N.A.
Y43F8B.9,Y43F8B.9,16,287.1499533,0.008759924,15,505.5715963,0.012319763,0.584437681,0.637766939,,yes,,Y43F8B.9,WBGene00012819,Public name for WBGene00012819. History: N.A.
Y47D7A.13,Y47D7A.13,16,116.1338303,0.00354283,34,1717.310493,0.041847404,0.921947306,0.936658109,,yes,,Y47D7A.13,WBGene00021625,Public name for WBGene00021625. History: N.A.
Y47G6A.33,Y47G6A.33,16,1294.89074,0.03950251,15,1328.546216,0.032374001,0.450411408,0.506414386,,yes,,Y47G6A.33,WBGene00045399,Public name for WBGene00045399. History: N.A.
Y49E10.10,Y49E10.10,16,37.43556352,0.001142026,44,1113.148113,0.027125182,0.959598914,0.96746385,,yes,,Y49E10.10,WBGene00013033,Public name for WBGene00013033. History: N.A.
Y50D7A.10,Y50D7A.10,16,500.770515,0.015276727,16,369.3005887,0.008999113,0.370702432,0.424448746,,yes,,Y50D7A.10,WBGene00021758,Public name for WBGene00021758. History: N.A.
Y51H4A.13,Y51H4A.13,16,29.95345165,0.000913773,60,577.5181886,0.014072957,0.939027845,0.950691605,,yes,,Y51H4A.13,WBGene00013107,Public name for WBGene00013107. History: N.A.
Y52B11A.2,Y52B11A.2,16,138.651437,0.004229762,10,72.40774126,0.001764431,0.294356725,0.343068432,,yes,,Y52B11A.2,WBGene00013122,Sequence name for WBGene00013122(impt-1). History: N.A.
gst-26,Y53F4B.29,16,62.81523661,0.001916269,19,276.7334,0.006743437,0.778714264,0.815003714,,yes,,gst-26,WBGene00001774,Public name for WBGene00001774. History: N.A.
gst-28,Y53F4B.31,16,125.5534786,0.00383019,15,62.86197188,0.00153182,0.285680166,0.33363491,,yes,,gst-28,WBGene00001776,Public name for WBGene00001776. History: N.A.
Y54E5A.8,Y54E5A.8,16,162.8559949,0.004968157,22,172.4483689,0.00420222,0.458238521,0.51430398,,yes,,Y54E5A.8,WBGene00013203,Public name for WBGene00013203. History: N.A.
Y54F10AR.2,Y54F10AR.2,16,160.4639579,0.004895185,19,167.3548955,0.004078102,0.45447141,0.510510283,,yes,,Y54F10AR.2,WBGene00021855,Public name for WBGene00021855. History: N.A.
Y55F3AM.10,Y55F3AM.10,16,107.3457859,0.003274738,15,86.351125,0.002104203,0.391192832,0.44580538,,yes,,Y55F3AM.10,WBGene00021927,Sequence name for WBGene00021927(abhd-14). History: N.A.
Y57G11C.37,Y57G11C.37,16,32.69198192,0.000997316,30,38.36144873,0.000934791,0.483819561,0.539895799,,yes,,Y57G11C.37,WBGene00013326,Sequence name for WBGene00013326(anoh-2). History: N.A.
ebp-3,Y59A8B.9,16,847.5713147,0.025856386,17,753.6770556,0.018365595,0.415304662,0.47068092,,yes,,ebp-3,WBGene00007062,Public name for WBGene00007062. History: Renamed on 2008-01-18
Y65B4A.9,Y65B4A.9,16,27.45664699,0.000837605,45,416.6706296,0.010153426,0.923791982,0.938178427,,yes,,Y65B4A.9,WBGene00022032,Public name for WBGene00022032. History: N.A.
Y65B4BL.1,Y65B4BL.1,16,94.27697192,0.002876055,39,379.5118881,0.009247942,0.762779956,0.801014798,,yes,,Y65B4BL.1,WBGene00022033,"Public name for WBGene00022033. History: Split into Y65B4BM.3(WBGene00302974). History of WBGene00022033: Split into ""WBGene00302974"" on 2018-03-06"
Y67D2.3,Y67D2.3,16,2276.800615,0.069457088,18,3166.455094,0.077160145,0.526269276,0.581720805,,yes,,Y67D2.3,WBGene00022053,Sequence name for WBGene00022053(cisd-3.2). History: N.A.
Y69A2AR.17,Y69A2AR.17,16,822.5231404,0.025092255,15,613.9768551,0.014961382,0.373533662,0.427411665,,yes,,Y69A2AR.17,WBGene00022087,"Public name for Dead gene WBGene00022088. History of WBGene00022088: Merged into ""WBGene00022087"" on 2012-12-20"
Y71G12B.2,Y71G12B.2,16,281.2289336,0.008579294,10,249.3997421,0.00607737,0.414648929,0.470008037,,yes,,Y71G12B.2,WBGene00022142,Public name for WBGene00022142. History: N.A.
Y73B3A.20,Y73B3A.20,16,566.5539216,0.017283545,10,480.3358483,0.011704819,0.403776462,0.4588218,,yes,,Y73B3A.20,WBGene00022221,Public name for WBGene00022221. History: N.A.
Y73C8C.8,Y73C8C.8,16,38.58874238,0.001177205,14,7.021894267,0.000171109,0.126906163,0.153952998,,yes,,Y73C8C.8,WBGene00022265,Public name for WBGene00022265. History: N.A.
glb-33,Y75B7AL.1,16,54.80679108,0.00167196,33,89.71439261,0.002186159,0.56663857,0.620769844,,yes,,glb-33,WBGene00022284,Public name for WBGene00022284. History: N.A.
nob-1,Y75B8A.2,16,49.70141462,0.001516213,8,23.25519578,0.000566682,0.272064684,0.318753786,,yes,,nob-1,WBGene00003779,Public name for WBGene00003779. History: N.A.
ZC376.3,ZC376.3,16,38.8150366,0.001184109,18,50.12308321,0.001221399,0.507750979,0.563572553,,yes,,ZC376.3,WBGene00013875,Sequence name for WBGene00013875(cest-2.1). History: N.A.
fbxa-37,ZC47.14,16,80.95023708,0.002469504,26,99.3015789,0.00241978,0.494915008,0.550904735,,yes,,fbxa-37,WBGene00013845,Public name for WBGene00013845. History: N.A.
nekl-2,ZC581.1,16,106.4358971,0.003246981,17,65.75304692,0.00160227,0.330415942,0.381865673,,yes,,nekl-2,WBGene00022631,Public name for WBGene00022631. History: Renamed on 2005-03-17
ZC581.9,ZC581.9,16,11.9458278,0.000364425,27,52.98283408,0.001291085,0.779871615,0.81601611,,yes,,ZC581.9,WBGene00022635,Public name for WBGene00022635. History: N.A.
ubq-2,ZK1010.1,16,1472.242583,0.044912884,14,2040.791193,0.049729979,0.525448799,0.58091989,,yes,,ubq-2,WBGene00006728,Public name for WBGene00006728. History: N.A.
msp-76,ZK1251.6,16,4132.056488,0.126054346,16,21767.41589,0.530428167,0.80798522,0.840457889,,yes,,msp-76,WBGene00003463,Public name for WBGene00003463. History: N.A.
his-25,ZK131.2,16,1558.096583,0.047531985,16,1290.453916,0.031445768,0.398159822,0.453021253,,yes,,his-25,WBGene00001899,Public name for WBGene00001899. History: N.A.
his-9,ZK131.3,16,11634.41028,0.354924474,16,8442.965215,0.20573809,0.366955283,0.420521358,,yes,,his-9,WBGene00001883,Public name for WBGene00001883. History: N.A.
his-11,ZK131.5,16,13714.6783,0.418386051,16,7101.283892,0.173044013,0.292585757,0.341146079,,yes,,his-11,WBGene00001885,Public name for WBGene00001885. History: N.A.
his-13,ZK131.7,16,12015.397,0.366547023,16,8936.230759,0.21775798,0.372678616,0.426517255,,yes,,his-13,WBGene00001887,Public name for WBGene00001887. History: N.A.
ZK354.2,ZK354.2,16,79.80291402,0.002434503,45,1691.101901,0.041208754,0.944218117,0.954936644,,yes,,ZK354.2,WBGene00022705,Public name for WBGene00022705. History: N.A.
msp-152,ZK546.6,16,2800.403585,0.085430352,16,15161.9479,0.369466191,0.812198282,0.844095937,,yes,,msp-152,WBGene00003470,Public name for WBGene00003470. History: N.A.
ZK792.7,ZK792.7,16,68.66858922,0.002094834,7,100.1761382,0.002441091,0.538168253,0.593303325,,yes,,ZK792.7,WBGene00014079,Public name for WBGene00014079. History: N.A.
ZK795.1,ZK795.1,16,130.372577,0.003977204,15,156.7889073,0.00382063,0.489960475,0.545995601,,yes,,ZK795.1,WBGene00014081,Sequence name for WBGene00014081(ipmk-1). History: N.A.
ZK813.7,ZK813.7,16,5586.020176,0.170409606,17,4682.016514,0.11409133,0.401022689,0.455979722,,yes,,ZK813.7,WBGene00045394,Public name for WBGene00045394. History: N.A.
ZK849.4,ZK849.4,16,5.909285869,0.000180271,33,375.0651103,0.009139583,0.980657284,0.984489021,,yes,,ZK849.4,WBGene00014102,Sequence name for WBGene00014102(best-25). History: N.A.
B0034.1,B0034.1,15,26.88256265,0.000820091,18,136.1105117,0.00331674,0.801758549,0.835069295,,yes,,B0034.1,WBGene00015002,Public name for WBGene00015002. History: N.A.
his-48,B0035.8,15,24599.59743,0.750446216,15,26110.94961,0.636271352,0.45883269,0.514901754,,yes,,his-48,WBGene00001922,Public name for WBGene00001922. History: N.A.
osm-9,B0212.5,15,4.507419716,0.000137505,17,29.01765767,0.000707102,0.837196129,0.865550804,,yes,,osm-9,WBGene00003889,Public name for WBGene00003889. History: N.A.
clec-52,B0218.8,15,68.92350161,0.002102611,32,328.9107931,0.008014895,0.792180906,0.826753242,,yes,,clec-52,WBGene00015052,Public name for WBGene00015052. History: N.A.
B0238.1,B0238.1,15,64.88963531,0.001979552,15,44.87013057,0.001093395,0.355813146,0.408803082,,yes,,B0238.1,WBGene00015067,Sequence name for WBGene00015067(cest-35.1). History: N.A.
B0280.11,B0280.11,15,8.08123991,0.00024653,32,136.434063,0.003324624,0.93096632,0.944080386,,yes,,B0280.11,WBGene00015106,"Public name for WBGene00015106. History: Split into B0280.17(WBGene00044674). History of WBGene00015106: Split into ""WBGene00044674"" on 2005-11-18"
B0507.7,B0507.7,15,20.21131946,0.000616575,4,51.04139083,0.001243776,0.668570457,0.716343148,,yes,,B0507.7,WBGene00015224,"Public name for WBGene00015224. History: Split into B0507.17(WBGene00235307). History of WBGene00015224: Split into ""WBGene00235307"" on 2013-09-12"
B0513.4,B0513.4,15,3527.724544,0.107618328,15,1283.553573,0.03127762,0.225187421,0.266780166,,yes,,B0513.4,WBGene00007196,Public name for WBGene00007196. History: N.A.
B0563.6,B0563.6,15,43.84344451,0.001337508,27,65.45390406,0.00159498,0.543900019,0.598860859,,yes,,B0563.6,WBGene00015263,Public name for WBGene00015263. History: N.A.
C01G10.1,C01G10.1,15,10.76257027,0.000328328,99,248.6297718,0.006058608,0.948593854,0.958508527,,yes,,C01G10.1,WBGene00007230,Public name for WBGene00007230. History: N.A.
C02C2.4,C02C2.4,15,18.79968908,0.000573512,10,16.20895438,0.00039498,0.407829831,0.462998642,,yes,,C02C2.4,WBGene00015333,Sequence name for WBGene00015333(slc-17.3). History: N.A.
C02D5.2,C02D5.2,15,84.56772872,0.002579861,19,181.4919507,0.004422594,0.631577676,0.682147521,,yes,,C02D5.2,WBGene00015336,Public name for WBGene00015336. History: N.A.
cyp-35A1,C03G6.14,15,6.025040908,0.000183803,6,20.42772487,0.000497783,0.730330737,0.77223399,,yes,,cyp-35A1,WBGene00015399,Public name for WBGene00015399. History: N.A.
C04E7.4,C04E7.4,15,31.54050675,0.000962189,18,44.8857342,0.001093775,0.532001157,0.587307889,,yes,,C04E7.4,WBGene00015430,"Public name for Dead gene WBGene00015431. History of WBGene00015431: Merged into ""WBGene00015430"" on 2018-01-11"
C05D10.2,C05D10.2,15,39.75563244,0.001212803,25,62.34849863,0.001519308,0.556093017,0.610636396,,yes,,C05D10.2,WBGene00015478,Sequence name for WBGene00015478(mapk-15). History: Renamed on 2018-05-24
glr-4,C06A8.9,15,32.88082204,0.001003077,21,24.15241021,0.000588546,0.369777158,0.423479597,,yes,,glr-4,WBGene00001615,Public name for WBGene00001615. History: N.A.
nhr-50,C06C6.5,15,32.24714967,0.000983746,14,23.25450732,0.000566666,0.365493691,0.418987623,,yes,,nhr-50,WBGene00003640,Public name for WBGene00003640. History: N.A.
C06C6.6,C06C6.6,15,14.37877871,0.000438645,62,129.0859669,0.003145566,0.877617304,0.899774829,,yes,,C06C6.6,WBGene00007380,Public name for WBGene00007380. History: N.A.
C06E1.3,C06E1.3,15,47.93035732,0.001462185,33,140.6109333,0.003426406,0.700898508,0.745783233,,yes,,C06E1.3,WBGene00015519,Sequence name for WBGene00015519(doxa-1). History: N.A.
C06G1.1,C06G1.1,15,39.70592641,0.001211287,51,171.0419917,0.00416795,0.774821822,0.811595167,,yes,,C06G1.1,WBGene00015545,Public name for WBGene00015545. History: N.A.
glrx-22,C07G1.8,15,319.667634,0.009751922,13,353.4222164,0.008612189,0.468968455,0.525074351,,yes,,glrx-22,WBGene00044608,Public name for WBGene00044608. History: N.A.
msp-55,C09B9.6,15,556.4028339,0.016973871,16,3886.780364,0.094713024,0.848022713,0.874773826,,yes,,msp-55,WBGene00003448,Public name for WBGene00003448. History: N.A.
pcm-1,C10F3.5,15,48.50404967,0.001479686,12,75.16344319,0.001831582,0.553136138,0.607786585,,yes,,pcm-1,WBGene00003954,Public name for WBGene00003954. History: N.A.
srr-6,C13D9.1,15,86.29745736,0.002632628,18,96.58235212,0.002353518,0.472011381,0.528119273,,yes,,srr-6,WBGene00005657,Public name for WBGene00005657. History: N.A.
C13F10.2,C13F10.2,15,262.1810711,0.007998212,9,152.3097754,0.003711483,0.316958133,0.367462338,,yes,,C13F10.2,WBGene00015742,Sequence name for WBGene00015742(kxd-1). History: N.A.
C15C7.1,C15C7.1,15,191.0172844,0.005827258,10,149.7145468,0.003648243,0.385018455,0.439391137,,yes,,C15C7.1,WBGene00015789,Sequence name for WBGene00015789(syx-6). History: N.A.
cky-1,C15C8.2,15,20.89979374,0.000637578,12,13.12270401,0.000319774,0.334019068,0.385706661,,yes,,cky-1,WBGene00000521,Public name for WBGene00000521. History: N.A.
C15H9.9,C15H9.9,15,367.4977349,0.011211049,17,459.5551602,0.011198435,0.499718573,0.555653892,,yes,,C15H9.9,WBGene00015803,Public name for WBGene00015803. History: N.A.
C16B8.4,C16B8.4,15,7.206471388,0.000219844,11,12.86220581,0.000313426,0.587743833,0.640909497,,yes,,C16B8.4,WBGene00015824,Public name for WBGene00015824. History: N.A.
lec-9,C16H3.2,15,3395.799187,0.103593754,15,4514.371893,0.110006168,0.515010337,0.57070471,,yes,,lec-9,WBGene00002272,Public name for WBGene00002272. History: N.A.
C17A2.5,C17A2.5,15,5.102785742,0.000155668,11,14.44737983,0.000352054,0.69339912,0.738990152,,yes,,C17A2.5,WBGene00015873,Sequence name for WBGene00015873(oac-4). History: N.A.
