WormBase Gene,GeneName,ratio,LogRatio,Pvalue,Qvalue,>1.2&SigQ,csr-1 reg (Campbell 2015),Pgran reg (Campbell 2015),CSR-1 Targ (Claycomb 2009),Germline enriched (Reinke 2004),Soma enriched (Reinke 2004),RNAi,Input,Suggested Match,History
WBGene00013728; Dscr: none available; Molecule: Y111B2A.2; Class: not known ...,Y111B2A.2,1.38418122813805,0.470924116815903,0.0005077699647333,0.027905425669791,Yes,No,No,Yes,No,No,No,Y111B2A.2,WBGene00013728,Public name for WBGene00013728. History: N.A.
WBGene00013762; Dscr: none available; Molecule: Y113G7B.12; Class: not known wb Protein Y113G7B.12  [Source:RefSeq peptide;Acc:NP_507901] [Y113G7B.12] ...,Y113G7B.12,2.79596354898478,1.48961516974951,0.0001523579308881,0.0148874560767055,Yes,No,No,No,No,No,No,Y113G7B.12,WBGene00013762,Public name for WBGene00013762. History: N.A.
WBGene00013817; Dscr: none available; Molecule: Y116F11A.3; Class: not known ...,Y116F11A.3,1.41504144454378,0.499351994929921,0.0007704213095902,0.035331356221111,Yes,No,No,No,No,No,No,Y116F11A.3,WBGene00013817,Public name for WBGene00013817. History: N.A.
WBGene00013826; Dscr: none available; Molecule: Y116F11B.10a; Class: not known ...,Y116F11B.10,0.647087657100467,-0.628637078526218,3.75291070839702e-05,0.0070701835417633,Yes,No,No,No,No,No,No,Y116F11B.10,WBGene00013826,Public name for WBGene00013826. History: N.A.
WBGene00022490; Dscr: none available; Molecule: Y119D3B.13; Class: not known ...,Y119D3B.13,1.49607359143706,0.583929151867762,9.70692683118355e-05,0.0114294209973771,Yes,No,No,No,No,No,No,Y119D3B.13,WBGene00022490,Sequence name for WBGene00022490(nspg-8). History: N.A.
WBGene00220131; Dscr: none available; Molecule: Y11D7A.21; Class: not known ...,Y11D7A.21,0.708874241620263,-0.497780043002683,0.0001875237004428,0.0163858835685678,Yes,No,No,No,No,No,No,Y11D7A.21,WBGene00220131,Public name for WBGene00220131. History: N.A.
WBGene00012433; Dscr: none available; Molecule: Y11D7A.9; Class: not known ...,Y11D7A.9,0.729664080687148,-0.451525583374391,0.0008343423534557,0.0370017477994883,Yes,No,No,No,No,No,No,Y11D7A.9,WBGene00012433,Public name for WBGene00012433. History: N.A.
WBGene00045366; Dscr: none available; Molecule: Y17D7C.3; Class: not known ...,Y17D7C.3,0.508084861625608,-0.997771044707795,0.00057489107107,0.0298196251820029,Yes,No,No,No,No,No,No,Y17D7C.3,WBGene00045366,Public name for WBGene00045366. History: N.A.
WBGene00012465; Dscr: none available; Molecule: Y17G7B.12; Class: not known ...,Y17G7B.12,1.29635876128293,0.376523559474299,0.0010403080733204,0.0418058273355324,Yes,No,No,Yes,Yes,No,No,Y17G7B.12,WBGene00012465,Public name for WBGene00012465. History: N.A.
WBGene00021197; Dscr: none available; Molecule: Y17G9A.4; Class: not known ...,Y17G9A.4,0.580516779250277,-0.806471884225021,0.0013605827670365,0.0492549786025253,Yes,No,No,No,No,No,No,Y17G9A.4,WBGene00021197,"Public name for WBGene00021197. History: Split into Y17G9A.91(WBGene00235375). History of WBGene00021197: Split into ""WBGene00235375"" on 2013-09-27"
WBGene00021201; Dscr: none available; Molecule: Y17G9B.4a; Class: not known ...,Y17G9B.4,1.19898850607325,0.262560681687603,0.0001466289483179,0.0146002752809301,No,No,No,No,Yes,No,No,Y17G9B.4,WBGene00021201,Public name for WBGene00021201. History: N.A.
WBGene00021205; Dscr: none available; Molecule: Y17G9B.8; Class: not known ...,Y17G9B.8,1.13106681249313,0.177108301506731,0.0006607470299269,0.032115442327659,No,No,No,No,No,No,No,Y17G9B.8,WBGene00021205,Public name for WBGene00021205. History: N.A.
WBGene00021211; Dscr: none available; Molecule: Y18H1A.7; Class: not known ...,Y18H1A.7,1.46036447038901,0.553843617581265,0.0010816119440016,0.0430615040900997,Yes,No,No,Yes,Yes,No,No,Y18H1A.7,WBGene00004332,Sequence name for WBGene00004332(rec-1). History: N.A.
WBGene00021226; Dscr: none available; Molecule: Y19D10A.11; Class: not known ...,Y19D10A.11,0.550019359318222,-0.860057980437337,0.0002403360425263,0.0187096643486029,Yes,No,No,No,No,No,No,Y19D10A.11,WBGene00021226,Public name for WBGene00021226. History: N.A.
WBGene00077495; Dscr: none available; Molecule: Y20C6A.4; Class: not known ...,Y20C6A.4,1.51083277426608,0.595351370241573,8.73945915411805e-05,0.0108318696642277,Yes,No,No,No,No,No,No,Y20C6A.4,WBGene00077495,Public name for WBGene00077495. History: N.A.
WBGene00198479; Dscr: none available; Molecule: Y22D7AR.19; Class: not known ...,Y22D7AR.19,1.2989459663232,0.373801603039808,0.0011479676401041,0.0446834544740718,Yes,No,No,No,No,No,No,Y22D7AR.19,WBGene00198479,Public name for WBGene00198479. History: N.A.
WBGene00021268; Dscr: Y23B4A.2 encodes a neuropeptide precursor that can produce a pyrokinin (PK)-like peptide and two periviscerokinin (PVK)-like peptides; a synthetic peptide corresponding to the AFFYTPRI-NH2 sequence of Y23B4A.2 is able to bind and activate the G protein-coupled receptor encoded by K10B4.4 when the latter is expressed in HEK293T cells; antibodies that recognize the protein products of Y23B4A.2 stain two pairs of anterior neurons.; Molecule: Y23B4A.2; Class: not known ...,Y23B4A.2,0.676527809128737,-0.559617909661752,0.0001947087925097,0.0166431845909693,Yes,No,No,No,No,No,No,Y23B4A.2,WBGene00021268,Sequence name for WBGene00021268(capa-1). History: Renamed on 2015-04-14
WBGene00012530; Dscr: none available; Molecule: Y32F6A.5a; Class: not known ...,Y32F6A.5,1.58854655602629,0.665116772781557,2.98945731491603e-05,0.0063137874716553,Yes,No,No,No,No,No,No,Y32F6A.5,WBGene00012530,Public name for WBGene00012530. History: N.A.
WBGene00021316; Dscr: none available; Molecule: Y32H12A.8; Class: not known ...,Y32H12A.8,1.11714607973747,0.159855350953931,0.0003760476444991,0.0236779304286404,No,No,No,Yes,No,No,No,Y32H12A.8,WBGene00021316,Public name for WBGene00021316. History: N.A.
WBGene00021338; Dscr: none available; Molecule: Y34F4.3; Class: not known ...,Y34F4.3,1.30061330532111,0.380429109660346,0.0005393990283699,0.0288361128696596,Yes,No,No,No,No,No,No,Y34F4.3,WBGene00021338,Public name for WBGene00021338. History: N.A.
WBGene00012535; Dscr: none available; Molecule: Y37A1A.2; Class: not known ...,Y37A1A.2,0.809709658538735,-0.305134832913087,2.42604542543279e-05,0.0057130943723516,Yes,No,No,No,No,No,No,Y37A1A.2,WBGene00012535,Public name for WBGene00012535. History: N.A.
WBGene00012557; Dscr: none available; Molecule: Y37D8A.19; Class: not known ...,Y37D8A.19,1.27671911008052,0.352791433918501,4.35143123083108e-06,0.0024993135135327,Yes,No,No,No,No,Yes,No,Y37D8A.19,WBGene00012557,Public name for WBGene00012557. History: N.A.
WBGene00012545; Dscr: none available; Molecule: Y37D8A.3; Class: not known ...,Y37D8A.3,0.775875130310029,-0.36667399764143,0.0001136209730842,0.0124160570541164,Yes,No,No,No,No,No,No,Y37D8A.3,WBGene00012545,Public name for WBGene00012545. History: N.A.
WBGene00021360; Dscr: none available; Molecule: Y37E11AL.4; Class: not known ...,Y37E11AL.4,1.85275071373183,0.888839074580885,0.0006886612434086,0.0329619585793306,Yes,No,No,No,Yes,No,No,Y37E11AL.4,WBGene00021360,Public name for WBGene00021360. History: N.A.
WBGene00045417; Dscr: none available; Molecule: Y37H2A.13; Class: not known ...,Y37H2A.13,2.36126697794555,1.22321996533643,0.000737949561534,0.0344801075884239,Yes,No,No,No,No,No,No,Y37H2A.13,WBGene00045417,Public name for WBGene00045417. History: N.A.
WBGene00021394; Dscr: none available; Molecule: Y38C1AA.1a; Class: not known ...,Y38C1AA.1,0.825916530776762,-0.275448570671278,0.0006583607731857,0.0320656418774564,Yes,No,No,Yes,No,No,No,Y38C1AA.1,WBGene00021394,Public name for WBGene00021394. History: N.A.
WBGene00201373; Dscr: none available; Molecule: Y38E10A.31; Class: not known ...,Y38E10A.31,1.75965613430035,0.808802817913342,0.0007661472299677,0.0352039046214861,Yes,No,No,No,No,No,No,Y38E10A.31,WBGene00201373,Public name for WBGene00201373. History: N.A.
WBGene00012640; Dscr: none available; Molecule: Y38H8A.7; Class: not known ...,Y38H8A.7,0.366985672297755,-1.44634830952761,8.32848093437817e-08,0.0003565952682248,Yes,No,No,No,No,No,No,Y38H8A.7,WBGene00012640,Public name for WBGene00012640. History: N.A.
WBGene00012675; Dscr: none available; Molecule: Y39B6A.13; Class: not known ...,Y39B6A.13,0.896589953309712,-0.15702580538616,0.0010405109403679,0.0417783327105301,No,No,No,Yes,Yes,No,No,Y39B6A.13,WBGene00012675,Public name for WBGene00012675. History: N.A.
WBGene00012679; Dscr: none available; Molecule: Y39B6A.18; Class: not known ...,Y39B6A.18,2.44847555027403,1.2896689493832,0.0010091954678687,0.0410104298064544,Yes,No,No,No,No,No,No,Y39B6A.18,WBGene00012679,Public name for WBGene00012679. History: N.A.
WBGene00012686; Dscr: none available; Molecule: Y39B6A.27; Class: not known ...,Y39B6A.27,0.371874375259508,-1.42640902606467,8.98169328453009e-05,0.0109307439357829,Yes,Yes,No,No,No,No,No,Y39B6A.27,WBGene00012686,Public name for WBGene00012686. History: N.A.
WBGene00012689; Dscr: none available; Molecule: Y39B6A.30; Class: not known ...,Y39B6A.30,2.47826302415963,1.30316442105173,0.0002554321211389,0.01927939429712,Yes,No,No,No,Yes,No,No,Y39B6A.30,WBGene00012689,Public name for WBGene00012689. History: N.A.
WBGene00012698; Dscr: none available; Molecule: Y39B6A.40; Class: not known ...,Y39B6A.40,1.27781323709865,0.355094940541116,0.0003606085741749,0.0233295915199084,Yes,No,No,No,No,No,No,Y39B6A.40,WBGene00012698,Sequence name for WBGene00012698(sws-1). History: N.A.
WBGene00014884; Dscr: none available; Molecule: Y39E4B.14; Class: not known ...,Y39E4B.14,0.753147916538031,-0.407025995608564,0.0005493684127685,0.0290068985477278,Yes,No,No,No,No,No,No,Y39E4B.14,WBGene00014884,Public name for WBGene00014884. History: N.A.
WBGene00012728; Dscr: none available; Molecule: Y39G8B.9; Class: not known ...,Y39G8B.9,1.28114076655259,0.357719976356103,0.0002842003525873,0.0204667709574267,Yes,No,No,No,No,No,No,Y39G8B.9,WBGene00012728,Public name for WBGene00012728. History: N.A.
WBGene00012732; Dscr: none available; Molecule: Y40B1A.1a; Class: not known ...,Y40B1A.1,0.867942494443474,-0.204870666627825,0.0003709542526128,0.0234828002547845,No,No,No,No,No,No,No,Y40B1A.1,WBGene00012732,Sequence name for WBGene00012732(wac-1.2). History: N.A.
WBGene00012745; Dscr: none available; Molecule: Y40H7A.7; Class: not known ...,Y40H7A.7,0.418722211255132,-1.25379543506403,1.92572651240842e-06,0.0017441897554117,Yes,No,No,No,No,No,No,Y40H7A.7,WBGene00012745,Public name for WBGene00012745. History: N.A.
WBGene00012753; Dscr: none available; Molecule: Y41C4A.6; Class: not known ...,Y41C4A.6,0.48978827872635,-1.03185772347138,1.47479223073893e-05,0.0044812751279575,Yes,No,No,No,No,No,No,Y41C4A.6,WBGene00012753,Public name for WBGene00012753. History: N.A.
WBGene00021508; Dscr: none available; Molecule: Y41D4A.6a; Class: not known ...,Y41D4A.6,1.15163606303415,0.203742919976834,0.0003697021430899,0.0234982881717276,No,No,No,No,No,No,No,Y41D4A.6,WBGene00021508,Public name for WBGene00021508. History: N.A.
WBGene00014886; Dscr: none available; Molecule: Y41E3.5; Class: not known ...,Y41E3.5,0.681341241687511,-0.553472329053875,6.19655130761809e-07,0.0010423041910221,Yes,No,No,No,No,No,No,Y41E3.5,WBGene00014886,Public name for WBGene00014886. History: N.A.
WBGene00012764; Dscr: none available; Molecule: Y41E3.6; Class: not known ...,Y41E3.6,0.693780622319669,-0.527360665912708,2.44261215333682e-05,0.0056671008471851,Yes,No,No,No,No,No,No,Y41E3.6,WBGene00012764,Public name for WBGene00012764. History: N.A.
WBGene00021532; Dscr: none available; Molecule: Y42G9A.2; Class: not known ...,Y42G9A.2,0.689693786677504,-0.537638348424154,0.0003499178258579,0.022921320948901,Yes,No,No,No,No,No,No,Y42G9A.2,WBGene00021532,Public name for WBGene00021532. History: N.A.
WBGene00012783; Dscr: none available; Molecule: Y43C5A.3; Class: not known wb Protein Y43C5A.3  [Source:RefSeq peptide;Acc:NP_501884] [Y43C5A.3] ...,Y43C5A.3,0.737163319531176,-0.438222909006948,0.0003608847138707,0.0232834907587482,Yes,No,No,No,No,No,No,Y43C5A.3,WBGene00012783,Public name for WBGene00012783. History: N.A.
WBGene00045321; Dscr: none available; Molecule: Y43D4A.10; Class: not known ...,Y43D4A.10,2.16134652238719,1.10830908806738,1.56463824504168e-06,0.0017137519084877,Yes,No,No,No,No,No,No,Y43D4A.10,WBGene00045321,Public name for WBGene00045321. History: N.A.
WBGene00012793; Dscr: none available; Molecule: Y43D4A.7; Class: not known ...,Y43D4A.7,0.905710776057138,-0.143343815157664,0.0007848021680027,0.0356437921972942,No,No,No,No,No,No,No,Y43D4A.7,WBGene00012793,Public name for WBGene00012793. History: N.A.
WBGene00045143; Dscr: none available; Molecule: Y43D4A.8; Class: not known ...,Y43D4A.8,0.879619741135476,-0.184977706178742,9.56522957561791e-05,0.0114051438620874,No,No,No,No,No,No,No,Y43D4A.8,WBGene00045143,Public name for WBGene00045143. History: N.A.
WBGene00014576; Dscr: none available; Molecule: Y43F11A.6; Class: not known ...,Y43F11A.6,1.56711011223407,0.655583801917242,0.000422265285731,0.0253026086862093,Yes,No,No,No,No,No,No,Y43F11A.6,WBGene00014576,Public name for WBGene00014576. History: N.A.
WBGene00012886; Dscr: none available; Molecule: Y45F10D.6; Class: not known ...,Y45F10D.6,0.633476907492798,-0.65436218529274,7.16766419290365e-05,0.0095093703706303,Yes,No,No,No,No,No,No,Y45F10D.6,WBGene00012886,Public name for WBGene00012886. History: N.A.
WBGene00021566; Dscr: none available; Molecule: Y45G12C.3; Class: not known ...,Y45G12C.3,0.661476747057531,-0.589852067590257,0.0011337313464005,0.0442390049318736,Yes,No,No,No,No,No,No,Y45G12C.3,WBGene00021566,Public name for WBGene00021566. History: N.A.
WBGene00012919; Dscr: none available; Molecule: Y46G5A.34; Class: not known ...,Y46G5A.34,1.19788816618059,0.260093276794759,0.0009124529625508,0.0388911399368509,No,No,No,No,No,No,No,Y46G5A.34,WBGene00012919,Public name for WBGene00012919. History: N.A.
WBGene00021600; Dscr: none available; Molecule: Y46H3A.4; Class: not known ...,Y46H3A.4,1.90492392718494,0.939685714066156,0.0001563056390776,0.0150854159616386,Yes,No,No,No,No,No,No,Y46H3A.4,WBGene00021600,Public name for WBGene00021600. History: N.A.
WBGene00021606; Dscr: none available; Molecule: Y46H3C.6; Class: not known ...,Y46H3C.6,0.411975159996032,-1.26817504176043,0.0001155310091261,0.0125086884317808,Yes,Yes,No,No,No,No,No,Y46H3C.6,WBGene00021606,Public name for WBGene00021606. History: N.A.
"WBGene00012936; Dscr: Y47D3A.29 encodes the catalytic subunit of DNA polymerase alpha; large-scale RNAi screens indicate that Y47D3A.29 activity is essential for embryogenesis and required specifically for normal pronuclear migration, as well as normal nuclear position and cell division timing in early blastomeres.; Molecule: Y47D3A.29a; Class: not known ...",Y47D3A.29,1.23897744671249,0.308832957482807,0.0004245970863104,0.0253135108494311,Yes,No,No,Yes,Yes,No,No,Y47D3A.29,WBGene00012936,Sequence name for WBGene00012936(pola-1). History: N.A.
WBGene00012939; Dscr: none available; Molecule: Y47D3B.1; Class: not known ...,Y47D3B.1,0.778769869636559,-0.358618346240108,0.0009975998130923,0.0408920417728682,Yes,No,No,No,No,No,No,Y47D3B.1,WBGene00012939,Sequence name for WBGene00012939(subs-4). History: N.A.
WBGene00021624; Dscr: none available; Molecule: Y47D7A.12; Class: not known ...,Y47D7A.12,0.276474253764057,-1.86838373817365,2.77169302331424e-05,0.0060716836284676,Yes,No,No,No,No,No,No,Y47D7A.12,WBGene00021624,Public name for WBGene00021624. History: N.A.
WBGene00021620; Dscr: none available; Molecule: Y47D7A.7; Class: not known ...,Y47D7A.7,3.04823911393293,1.59453053633627,1.2791936215139e-05,0.0043343497256159,Yes,No,No,No,No,No,No,Y47D7A.7,WBGene00021620,Public name for WBGene00021620. History: N.A.
WBGene00021641; Dscr: none available; Molecule: Y47G6A.15; Class: not known ...,Y47G6A.15,0.597065534652276,-0.750968309422932,0.0002272361578039,0.0182634275772181,Yes,No,No,No,No,No,No,Y47G6A.15,WBGene00021641,Public name for WBGene00021641. History: N.A.
"WBGene00021645; Dscr: Y47G6A.19 encodes, by alternative splicing, two isoforms of a putative metallocarboxypeptidase orthologous to human carboxypeptidase A and B precursors (CPA1-6 and CPB1-2); the larger Y47G6A.19 isoform contains a C-terminal metridin-like ShK toxin domain absent from the smaller one; Y47G6A.19 and its human orthologs, along with other proteins, comprise an M14A peptidase family; Y47G6A.19 is downregulated 2.5-fold in daf-2(c) dauer larvae; however, Y47G6A.19 has no obvio ...",Y47G6A.19,0.882492557710386,-0.180422022425367,0.0005744307587844,0.0298285996441355,No,No,No,No,No,No,No,Y47G6A.19,WBGene00021645,Public name for WBGene00021645. History: N.A.
WBGene00045399; Dscr: none available; Molecule: Y47G6A.33; Class: not known ...,Y47G6A.33,0.668976897689769,-0.582024019727372,0.0003196251694693,0.0218486302346434,Yes,No,No,No,No,No,No,Y47G6A.33,WBGene00045399,Public name for WBGene00045399. History: N.A.
WBGene00012969; Dscr: none available; Molecule: Y48A6B.8; Class: not known ...,Y48A6B.8,0.624026418777293,-0.684337484569763,0.0005047061195631,0.0278998225577273,Yes,No,No,No,No,No,No,Y48A6B.8,WBGene00012969,Public name for WBGene00012969. History: N.A.
