FeatureNum,ProbeName,accessions,GeneName,SystematicName,slide17.txt:chr_coord,slide17.txt:Description,slide17.txt_slide18.txt_Dyeswap.signal,Input,Suggested Match,History
923,A_12_P103108,wb|B0024.2,B0024.2,B0024.2,chrV:10296275-10296216,collagen [B0024.2],1.894627,B0024.2,WBGene00000723,Sequence name for WBGene00000723(col-150). History: N.A.
16603,A_12_P112698,wb|T10D4.6,T10D4.6,T10D4.6,chrII:3123024-3123083,Unknown,1.8947322,T10D4.6,WBGene00020408,Public name for WBGene00020408. History: N.A.
1970,A_12_P101902,wb|Y53F4B.39,Y53F4B.39,Y53F4B.39,chrII:15115666-15115725,Unknown,1.9040577,Y53F4B.39,WBGene00013176,Public name for WBGene00013176. History: N.A.
1528,A_12_P102200,wb|Y73B3B.5,Y73B3B.5,Y73B3B.5,chrX:200261-200320,Unknown,1.9097915,Y73B3B.5,WBGene00022227,Public name for WBGene00022227. History: N.A.
21921,A_12_P112504,wb|Y41C4A.4c|wb|Y41C4A.4e|wb|Y41C4A.4a,Y41C4A.4c,Y41C4A.4c,chrIII:11693411-11693470,bZIP transcription factor [Y41C4A.4a],1.9120886,Y41C4A.4c,WBGene00000793,Molecule name for WBGene00000793(crh-1). History: N.A.
16158,A_12_P117322,wb|F53F4.13,F53F4.13,F53F4.13,chrV:13614084-13614025,Unknown,1.9130747,F53F4.13,WBGene00009995,Public name for WBGene00009995. History: N.A.
925,A_12_P110518,wb|F56E10.1,F56E10.1,F56E10.1,chrV:105703-105762,Unknown,1.9212347,F56E10.1,WBGene00018975,Sequence name for WBGene00018975(picd-1). History: N.A.
2670,A_12_P113294,wb|Y47D3A.15,Y47D3A.15,Y47D3A.15,chrIII:11237867-11237926,Unknown,1.9219177,Y47D3A.15,WBGene00012928,Sequence name for WBGene00012928(aakb-2). History: N.A.
4782,A_12_P107113,wb|F40G9.1,F40G9.1,F40G9.1,chrIII:200146-200205,Unknown,1.9248893,F40G9.1,WBGene00018239,Sequence name for WBGene00018239(sec-20). History: Split into F40G9.17(WBGene00185078). History of WBGene00018239: N.A.
7642,A_12_P102118,wb|C09F12.1,C09F12.1,C09F12.1,chrX:11049038-11049097,Unknown,1.926672,C09F12.1,WBGene00000522,Sequence name for WBGene00000522(clc-1). History: N.A.
10899,A_12_P102595,wb|F53A9.6,F53A9.6,F53A9.6,chrX:8713553-8713494,Unknown,1.9315042,F53A9.6,WBGene00018729,Public name for WBGene00018729. History: N.A.
20825,A_12_P113421,wb|R03D7.2,R03D7.2,R03D7.2,chrII:10933021-10932962,helicase domain [R03D7.2],1.934196,R03D7.2,WBGene00010989,Public name for WBGene00010989. History: N.A.
1181,A_12_P115192,wb|Y34B4A.9,Y34B4A.9,Y34B4A.9,chrX:5256600-5256715,Unknown,1.9346659,Y34B4A.9,WBGene00021325,Sequence name for WBGene00021325(nspg-13). History: N.A.
2744,A_12_P110284,wb|C33A12.19,C33A12.19,C33A12.19,chrIV:9518124-9518183,Unknown,1.9441183,C33A12.19,WBGene00007890,Public name for WBGene00007890. History: N.A.
1415,A_12_P110971,wb|F38B6.2,F38B6.2,F38B6.2,chrX:6699891-6699950,Unknown,1.9471719,F38B6.2,WBGene00018172,Public name for WBGene00018172. History: N.A.
7423,A_12_P115454,wb|F45D11.14|wb|F45D11.15|wb|F45D11.16,F45D11.14,F45D11.14,chrII:1004702-1004643,Unknown,1.9508119,F45D11.14,WBGene00018459,Public name for WBGene00018459. History: N.A.
22421,A_12_P114538,wb|F23D12.1,F23D12.1,F23D12.1,chrX:14423924-14423865,Unknown,1.954248,F23D12.1,WBGene00009085,"Public name for WBGene00009085. History: Split into F23D12.11(WBGene00194674). History of WBGene00009085: Split into ""WBGene00194674"" on 2009-06-12"
8406,A_12_P112156,wb|Y71H2AM.17,Y71H2AM.17,Y71H2AM.17,chrIII:2766129-2764807,Unknown,1.9543507,Y71H2AM.17,WBGene00022182,Sequence name for WBGene00022182(swsn-3). History: N.A.
13709,A_12_P107223,wb|Y75B12B.3,Y75B12B.3,Y75B12B.3,chrV:15188626-15188517,Unknown,1.9573628,Y75B12B.3,WBGene00013568,Public name for WBGene00013568. History: N.A.
15127,A_12_P101861,wb|T19C4.7,T19C4.7,T19C4.7,chrV:11150268-11150326,Unknown,1.9667602,T19C4.7,WBGene00003771,Sequence name for WBGene00003771(nlp-33). History: N.A.
1447,A_12_P102438,wb|Y65B4BL.7,Y65B4BL.7,Y65B4BL.7,chrI:509036-508977,Unknown,1.9881057,Y65B4BL.7,WBGene00022039,Public name for WBGene00022039. History: N.A.
2285,A_12_P111474,wb|Y57A10A.26.1|wb|Y57A10A.26.2,Y57A10A.26.1,Y57A10A.26.1,chrII:12265824-12265883,Unknown,1.9924343,Y57A10A.26.1,WBGene00013266,Molecule name for WBGene00013266(Y57A10A.26). History: N.A.
1113,A_12_P109864,wb|ZK1127.9d,ZK1127.9d,ZK1127.9d,chrII:7048598-7048539,Unknown,1.9926038,ZK1127.9d,WBGene00022855,Molecule name for WBGene00022855(tcer-1). History: Renamed on 2017-10-09
4707,A_12_P107925,wb|Y37A1B.5.2|wb|Y37A1B.5.1,Y37A1B.5.2,Y37A1B.5.2,chrIV:14056516-14056573,Unknown,1.9929535,,,
4243,A_12_P107199,wb|W04B5.3c.1|wb|W04B5.3c.2,W04B5.3c.1,W04B5.3c.1,chrIII:2422536-2422595,Unknown,1.9944472,W04B5.3c.1,WBGene00021020,Molecule name for WBGene00021020(W04B5.3). History: N.A.
17903,A_12_P108319,wb|F22H10.3.1|wb|F22H10.3.2,F22H10.3.1,F22H10.3.1,chrX:16677458-16677399,Unknown,1.9963168,F22H10.3.1,WBGene00017727,Molecule name for WBGene00017727(F22H10.3). History: N.A.
1436,A_12_P116089,wb|F33H2.1,F33H2.1,F33H2.1,chrI:15025602-15025543,Unknown,2.0122848,F33H2.1,WBGene00001049,Sequence name for WBGene00001049(dog-1). History: N.A.
9817,A_12_P114143,wb|Y34F4.2,Y34F4.2,Y34F4.2,chrIII:1011234-1011293,Unknown,2.025204,Y34F4.2,WBGene00021337,Public name for WBGene00021337. History: N.A.
10381,A_12_P104766,wb|C52D10.9,C52D10.9,C52D10.9,chrIV:17165252-17165193,cyclin A-associated protein [C52D10.9],2.0335555,C52D10.9,WBGene00004814,Sequence name for WBGene00004814(skr-8). History: N.A.
5382,A_12_P106149,wb|Y69H2.14.2|wb|Y69H2.14.1,Y69H2.14.2,Y69H2.14.2,chrV:18642038-18642097,Unknown,2.0567055,,,
13131,A_12_P112617,wb|ZK512.7,ZK512.7,ZK512.7,chrIII:9138092-9138033,Unknown,2.063098,ZK512.7,WBGene00013986,Public name for WBGene00013986. History: N.A.
10159,A_12_P118754,wb|F28D9.1,F28D9.1,F28D9.1,chrI:11187252-11187193,Unknown,2.0737543,F28D9.1,WBGene00004706,Sequence name for WBGene00004706(rsr-1). History: N.A.
2391,A_12_P110047,wb|ZK822.4.1|wb|ZK822.4.2,ZK822.4.1,ZK822.4.1,chrIV:11928289-11928348,Unknown,2.079886,ZK822.4.1,WBGene00014091,Molecule name for WBGene00014091(ZK822.4). History: N.A.
16202,A_12_P107122,wb|K07F5.11,K07F5.11,K07F5.11,chrIV:9853461-9853520,Unknown,2.0843334,K07F5.11,WBGene00006050,Sequence name for WBGene00006050(ssq-1). History: N.A.
22206,A_12_P110303,wb|F58D5.4a|wb|F58D5.4b,F58D5.4a,F58D5.4a,chrI:12055966-12055907,Unknown,2.0950873,F58D5.4a,WBGene00002240,Molecule name for WBGene00002240(ksr-2). History: N.A.
17611,A_12_P113409,wb|Y39A3CR.7,Y39A3CR.7,Y39A3CR.7,chrIII:1852388-1852447,Unknown,2.0974967,Y39A3CR.7,WBGene00004163,Sequence name for WBGene00004163(pqn-82). History: N.A.
19139,A_12_P104299,wb|Y47D7A.1.1|wb|Y47D7A.1.2,Y47D7A.1.1,Y47D7A.1.1,chrV:4422805-4422864,Unknown,2.1117136,Y47D7A.1.1,WBGene00004813,Molecule name for WBGene00004813(skr-7). History: N.A.
3430,A_12_P113686,wb|C31H2.4,C31H2.4,C31H2.4,chrX:5155301-5155186,Unknown,2.1134105,C31H2.4,WBGene00016294,Public name for WBGene00016294. History: N.A.
8273,A_12_P118068,wb|F32B6.5|wb|T13F2.9,F32B6.5,F32B6.5,chrIV:9892812-9892753,Unknown,2.121363,F32B6.5,WBGene00006056,Sequence name for WBGene00006056(sss-1). History: N.A.
19050,A_12_P102720,wb|Y57A10B.3,Y57A10B.3,Y57A10B.3,chrII:12384401-12384460,Unknown,2.1417253,Y57A10B.3,WBGene00013275,Sequence name for WBGene00013275(btb-14). History: N.A.
2493,A_12_P105221,wb|F20B6.9,F20B6.9,F20B6.9,chrX:4204692-4204633,Unknown,2.1425118,F20B6.9,WBGene00017632,Public name for WBGene00017632. History: N.A.
19285,A_12_P108253,wb|Y9D1A.2,Y9D1A.2,Y9D1A.2,chrII:7446341-7448251,Unknown,2.1524563,Y9D1A.2,WBGene00021187,Public name for WBGene00021187. History: N.A.
3936,A_12_P101648,wb|F42G8.8|wb|Y37A1B.5.2|wb|Y37A1B.5.1,F42G8.8,F42G8.8,chrIV:8122092-8122151,ser/thr-protein phosphatase [F42G8.8],2.1577845,F42G8.8,WBGene00018359,"Public name for WBGene00018359. History: Split into F42G8.18(WBGene00249816). History of WBGene00018359: Split into ""WBGene00249816"" on 2014-01-28"
11507,A_12_P120066,wb|Y49F6B.10,Y49F6B.10,Y49F6B.10,chrII:3500259-3500200,Unknown,2.198186,Y49F6B.10,WBGene00000647,Sequence name for WBGene00000647(col-71). History: N.A.
9847,A_12_P114778,wb|C24G6.4.1,C24G6.4.1,C24G6.4.1,chrV:5512388-5512447,zinc finger protein [C24G6.4.1],2.2128024,C24G6.4.1,WBGene00003637,Molecule name for WBGene00003637(nhr-47). History: Renamed on 2005-12-15
6291,A_12_P110418,wb|H05C05.1b,H05C05.1b,H05C05.1b,chrIII:2958801-2958860,Unknown,2.2128797,,,
7319,A_12_P106590,wb|F59D6.3,F59D6.3,F59D6.3,chrV:3027613-3027672,aspartyl protease [F59D6.3],2.213691,F59D6.3,WBGene00019105,Sequence name for WBGene00019105(asp-8). History: N.A.
5193,A_12_P100855,wb|ZK6.10,ZK6.10,ZK6.10,chrV:411805-411746,Unknown,2.2304926,ZK6.10,WBGene00022644,Sequence name for WBGene00022644(dod-19). History: N.A.
9951,A_12_P110400,wb|F44D12.4,F44D12.4,F44D12.4,chrIV:10026487-10026428,Unknown,2.2493277,F44D12.4,WBGene00009681,Sequence name for WBGene00009681(gipc-2). History: N.A.
15662,A_12_P100530,,A_12_P100530,A_12_P100530,chrIV:009844242-009844301,Unknown,2.2512631,,,
11581,A_12_P111619,wb|Y71H2B.3,Y71H2B.3,Y71H2B.3,chrIII:2622262-2622321,Unknown,2.252963,Y71H2B.3,WBGene00022193,Sequence name for WBGene00022193(ppfr-4). History: N.A.
20147,A_12_P104912,wb|Y8A9A.2,Y8A9A.2,Y8A9A.2,chrII:3800436-3800495,thrombospondin-like [Y8A9A.2],2.2706602,Y8A9A.2,WBGene00021171,Public name for WBGene00021171. History: N.A.
18406,A_12_P106938,wb|F23A7.4,F23A7.4,F23A7.4,chrX:17399801-17399742,glutamate receptor epsilon subunit like [F23A7.4],2.3008006,F23A7.4,WBGene00009069,Public name for WBGene00009069. History: N.A.
15447,A_12_P113728,wb|Y13C8A.1,Y13C8A.1,Y13C8A.1,chrX:16884392-16884451,Unknown,2.3013759,Y13C8A.1,WBGene00021188,Public name for WBGene00021188. History: N.A.
6182,A_12_P100847,wb|W09D6.5,W09D6.5,W09D6.5,chrIII:11090251-11091064,Unknown,2.303315,W09D6.5,WBGene00012358,Public name for WBGene00012358. History: N.A.
5350,A_12_P116784,wb|F35C5.1,F35C5.1,F35C5.1,chrII:12881720-12881826,Unknown,2.3086364,F35C5.1,WBGene00009390,Public name for WBGene00009390. History: N.A.
7362,A_12_P101569,wb|T28F2.2,T28F2.2,T28F2.2,chrI:3638659-3638764,Unknown,2.320821,T28F2.2,WBGene00020901,Public name for WBGene00020901. History: N.A.
14350,A_12_P115480,wb|ZK154.3.1|wb|ZK154.3.2,ZK154.3.1,ZK154.3.1,chrX:7774998-7774939,beta tubulin [ZK154.3.1],2.3517857,ZK154.3.1,WBGene00003171,Molecule name for WBGene00003171(mec-7). History: N.A.
19291,A_12_P109188,wb|Y67D8C.8,Y67D8C.8,Y67D8C.8,chrIV:3068053-3067994,Unknown,2.366055,Y67D8C.8,WBGene00022072,Sequence name for WBGene00022072(cpg-9). History: N.A.
1180,A_12_P102900,wb|R08E5.3.2|wb|R08E5.3.1,R08E5.3.2,R08E5.3.2,chrV:3774224-3774283,Unknown,2.3845668,,,
11356,A_12_P103307,wb|Y48E1B.1,Y48E1B.1,Y48E1B.1,chrII:13542796-13542737,Unknown,2.4432378,Y48E1B.1,WBGene00013000,Sequence name for WBGene00013000(ddl-2). History: N.A.
11205,A_12_P113176,wb|F17C11.3,F17C11.3,F17C11.3,chrV:10953589-10954231,collagen [F17C11.3],2.4595766,F17C11.3,WBGene00000726,Sequence name for WBGene00000726(col-153). History: N.A.
6723,A_12_P120139,wb|T11B7.3,T11B7.3,T11B7.3,chrIV:8849289-8849348,cuticle collagen [T11B7.3],2.4606247,T11B7.3,WBGene00000692,Sequence name for WBGene00000692(col-118). History: N.A.
20393,A_12_P113976,wb|F49E2.5f|wb|F49E2.5g,F49E2.5f,F49E2.5f,chrX:9555466-9555525,Unknown,2.4627047,F49E2.5f,WBGene00009888,Molecule name for WBGene00009888(F49E2.5). History: N.A.
12177,A_12_P105340,wb|Y23H5B.5,Y23H5B.5,Y23H5B.5,chrI:2505599-2505658,Unknown,2.5434952,Y23H5B.5,WBGene00021276,Public name for WBGene00021276. History: N.A.
21448,A_12_P101736,wb|Y48E1B.6,Y48E1B.6,Y48E1B.6,chrII:13576107-13576166,Unknown,2.5557654,Y48E1B.6,WBGene00013006,"Public name for Dead gene WBGene00013005. History of WBGene00013005: Merged into ""WBGene00013006"" on 2006-05-12"
11163,A_12_P101433,wb|C06C3.5,C06C3.5,C06C3.5,chrII:9380074-9380015,Unknown,2.5637665,C06C3.5,WBGene00007376,Public name for WBGene00007376. History: N.A.
4259,A_12_P106117,wb|F15E6.1|wb|Y51H4A.12,F15E6.1,F15E6.1,chrIV:4314781-4314840,Unknown,2.5705154,F15E6.1,WBGene00017482,Sequence name for WBGene00017482(set-9). History: N.A.
4098,A_12_P115567,wb|Y105C5B.13,Y105C5B.13,Y105C5B.13,chrIV:15947319-15947378,Unknown,2.5810719,Y105C5B.13,WBGene00004816,Sequence name for WBGene00004816(skr-10). History: N.A.
11088,A_12_P120201,wb|E01G4.2,E01G4.2,E01G4.2,chrII:13451216-13449424,Unknown,2.5959067,E01G4.2,WBGene00004116,"Public name for Dead gene WBGene00008445. History of WBGene00008445: Merged into ""WBGene00004116"" on 2006-11-08"
10811,A_12_P112039,wb|K10G9.2.1|wb|K10G9.2.2,K10G9.2.1,K10G9.2.1,chrIII:10288140-10288199,Unknown,2.60246,K10G9.2.1,WBGene00010756,Molecule name for WBGene00010756(K10G9.2). History: N.A.
12827,A_12_P118328,wb|R05H10.5,R05H10.5,R05H10.5,chrII:14868856-14868915,Glutathione peroxidases [R05H10.5],2.6336856,R05H10.5,WBGene00011045,Sequence name for WBGene00011045(gpx-2). History: N.A.
13993,A_12_P116180,wb|C18D11.3,C18D11.3,C18D11.3,chrIII:11824234-11824293,Unknown,2.685131,C18D11.3,WBGene00007681,Public name for WBGene00007681. History: N.A.
19740,A_12_P106207,wb|Y37E3.10.2|wb|Y37E3.10.1,Y37E3.10.2,Y37E3.10.2,chrI:2074824-2074883,Unknown,2.6980922,,,
17890,A_12_P100465,wb|W05B2.1|wb|W05B2.6,W05B2.1,W05B2.1,chrIII:10986764-10986705,Unknown,2.7248929,W05B2.1,WBGene00000669,Sequence name for WBGene00000669(col-94). History: N.A.
20530,A_12_P108462,wb|T28F2.4a,T28F2.4a,T28F2.4a,chrI:3631371-3631312,Unknown,2.7275362,T28F2.4a,WBGene00020902,Molecule name for WBGene00020902(jmjc-1). History: N.A.
3910,A_12_P104916,wb|F15E6.1|wb|Y51H4A.12,F15E6.1,F15E6.1,chrIV:4314738-4314797,Unknown,2.7468016,F15E6.1,WBGene00017482,Sequence name for WBGene00017482(set-9). History: N.A.
1221,A_12_P106775,wb|ZK546.6|wb|R05F9.13|wb|R05F9.3,ZK546.6,ZK546.6,chrII:4933211-4933270,Major sperm protein [ZK546.6],2.7761858,ZK546.6,WBGene00003470,Sequence name for WBGene00003470(msp-152). History: N.A.
18396,A_12_P107743,wb|F43E2.5,F43E2.5,F43E2.5,chrII:7363264-7363205,Unknown,2.7829494,F43E2.5,WBGene00018393,Sequence name for WBGene00018393(msra-1). History: N.A.
5237,A_12_P110035,wb|M01A12.1,M01A12.1,M01A12.1,chrI:5646248-5646307,collagen [M01A12.1],2.7902467,M01A12.1,WBGene00000630,Sequence name for WBGene00000630(col-53). History: N.A.
5927,A_12_P100882,wb|R05F9.13|wb|ZK546.6|wb|R05F9.8,R05F9.13,R05F9.13,chrII:4916365-4916306,major sperm protein [R05F9.13],2.793984,R05F9.13,WBGene00003429,Sequence name for WBGene00003429(msp-31). History: N.A.
9282,A_12_P100773,wb|F58B3.1,F58B3.1,F58B3.1,chrIV:11621585-11621526,Unknown,2.8950536,F58B3.1,WBGene00003093,Sequence name for WBGene00003093(lys-4). History: N.A.
4201,A_12_P102681,wb|Y75B8A.35a.1|wb|Y75B8A.35a.3|wb|Y75B8A.35a.2|wb|Y75B8A.35b,Y75B8A.35a.1,Y75B8A.35a.1,chrIII:12344731-12344790,Unknown,3.0063396,Y75B8A.35a.1,WBGene00006986,Molecule name for WBGene00006986(zip-1). History: N.A.
1988,A_12_P105125,wb|F58G6.2,F58G6.2,F58G6.2,chrIV:9652281-9652340,Unknown,3.0322523,F58G6.2,WBGene00010273,Sequence name for WBGene00010273(srm-3). History: Split into F58G6.9(WBGene00044107). History of WBGene00010273: N.A.
3829,A_12_P117898,wb|C15C6.2b,C15C6.2b,C15C6.2b,chrI:12213765-12213824,Unknown,3.040313,C15C6.2b,WBGene00007601,Molecule name for WBGene00007601(C15C6.2). History: N.A.
3590,A_12_P101820,wb|B0218.3.2|wb|B0218.3.1,B0218.3.2,B0218.3.2,chrIV:8150262-8150712,ser/thr kinases [B0218.3.2],3.052957,,,
1723,A_12_P101402,wb|Y53G8AR.9,Y53G8AR.9,Y53G8AR.9,chrIII:3318862-3318803,Unknown,3.063232,Y53G8AR.9,WBGene00021816,Public name for WBGene00021816. History: N.A.
5745,A_12_P118575,wb|T28H11.5|wb|K07F5.11,T28H11.5,T28H11.5,chrIV:4997421-4997480,Unknown,3.182887,T28H11.5,WBGene00006051,Sequence name for WBGene00006051(ssq-2). History: N.A.
6092,A_12_P108788,wb|ZK354.5|wb|F36H12.7,ZK354.5,ZK354.5,chrIV:5308790-5308849,major sperm protein (MSP-51) [ZK354.5],3.183846,ZK354.5,WBGene00003444,Sequence name for WBGene00003444(msp-51). History: N.A.
11417,A_12_P117610,wb|K01A11.4,K01A11.4,K01A11.4,chrIII:3439117-3439058,calmodulin-binding trp1 like protein [K01A11.4],3.1845303,K01A11.4,WBGene00004976,Sequence name for WBGene00004976(spe-41). History: N.A.
1363,A_12_P111774,wb|Y48A6B.4.3|wb|Y48A6B.4.6|wb|Y48A6B.4.7,Y48A6B.4.3,Y48A6B.4.3,chrIII:11007218-11007159,Unknown,3.1954348,,,
8590,A_12_P118197,wb|F36H12.7|wb|R13H9.4|wb|ZK354.5,F36H12.7,F36H12.7,chrIV:5308787-5308846,major sperm protein MSP-19 [F36H12.7],3.2132401,F36H12.7,WBGene00003426,Sequence name for WBGene00003426(msp-19). History: N.A.
14077,A_12_P107696,wb|R13H9.2|wb|ZK354.5|wb|K07F5.1,R13H9.2,R13H9.2,chrIV:5295119-5241505,major sperm protein (MSP-57) [R13H9.2],3.246718,R13H9.2,WBGene00003450,Sequence name for WBGene00003450(msp-57). History: N.A.
5345,A_12_P106610,wb|ZK354.4|wb|R13H9.4|wb|ZK354.11|wb|F36H12.7,ZK354.4,ZK354.4,chrIV:5298292-5298351,major sperm protein (MSP-113) [ZK354.4],3.2491531,ZK354.4,WBGene00003468,Sequence name for WBGene00003468(msp-113). History: N.A.
2941,A_12_P101876,wb|Y116A8C.32,Y116A8C.32,Y116A8C.32,chrIV:17104321-17104262,Unknown,3.289755,Y116A8C.32,WBGene00013808,Sequence name for WBGene00013808(sfa-1). History: Renamed on 2006-09-01
19772,A_12_P108292,,A_12_P108292,A_12_P108292,chrIV:009850717-009850658,Unknown,3.3417346,,,
17935,A_12_P120275,wb|C34F11.6,C34F11.6,C34F11.6,chrII:5194690-5194749,major sperm protein [C34F11.6],3.4027638,C34F11.6,WBGene00003442,Sequence name for WBGene00003442(msp-49). History: N.A.
8473,A_12_P109133,wb|C04G2.8,C04G2.8,C04G2.8,chrIV:10110874-10110815,Unknown,3.403627,C04G2.8,WBGene00007307,Sequence name for WBGene00007307(spch-1). History: N.A.
15641,A_12_P101507,wb|R13H9.4|wb|F36H12.7|wb|ZK354.4|wb|R13H9.2,R13H9.4,R13H9.4,chrIV:5308772-5308831,major sperm protein (MSP-53) [R13H9.4],3.4107678,R13H9.4,WBGene00003446,Sequence name for WBGene00003446(msp-53). History: N.A.
21833,A_12_P101889,wb|F58A6.8,F58A6.8,F58A6.8,chrII:5156727-5156668,major sperm protein [F58A6.8],3.4561243,F58A6.8,WBGene00003438,Sequence name for WBGene00003438(msp-45). History: N.A.
7853,A_12_P109233,wb|ZK354.11|wb|ZK354.4|wb|R13H9.4|wb|F36H12.7,ZK354.11,ZK354.11,chrIV:5312771-5312712,major sperm protein (MSP-59) [ZK354.11],3.4780407,ZK354.11,WBGene00003452,Sequence name for WBGene00003452(msp-59). History: N.A.
16363,A_12_P107969,wb|F07B7.2|wb|W09B7.2,F07B7.2,F07B7.2,chrV:8874501-8874560,Unknown,3.4780993,F07B7.2,WBGene00017186,Public name for WBGene00017186. History: N.A.
21267,A_12_P110961,wb|Y59E9AR.1|wb|Y59E9AR.7|wb|C09B9.6|wb|ZK354.4,Y59E9AR.1,Y59E9AR.1,chrIV:5249716-5249775,major sperm protein [C09B9.6],3.504887,Y59E9AR.1,WBGene00021997,Public name for WBGene00021997. History: N.A.
4741,A_12_P111800,wb|T13F2.11|wb|K07F5.2|wb|F32B6.6|wb|T13F2.10,T13F2.11,T13F2.11,chrIV:9770290-9770349,major sperm protein [T13F2.11],3.5188634,T13F2.11,WBGene00003465,Sequence name for WBGene00003465(msp-78). History: N.A.
11244,A_12_P116559,wb|ZK1251.6,ZK1251.6,ZK1251.6,chrIV:9689339-9689398,major sperm protein (MSP1) [ZK1251.6],3.7017708,ZK1251.6,WBGene00003463,Sequence name for WBGene00003463(msp-76). History: N.A.
14341,A_12_P116461,wb|C27D8.1,C27D8.1,C27D8.1,chrIV:12719174-12719282,serine/threonine kinase [C27D8.1],3.722722,C27D8.1,WBGene00007777,Public name for WBGene00007777. History: N.A.
1296,A_12_P116071,wb|T09F5.9,T09F5.9,T09F5.9,chrV:15178792-15178851,C-type lectin [T09F5.9],3.736827,T09F5.9,WBGene00011668,Sequence name for WBGene00011668(clec-47). History: N.A.
8199,A_12_P109079,wb|F32B6.6|wb|T13F2.10,F32B6.6,F32B6.6,chrIV:9894948-9895007,major sperm protein [F32B6.6],3.745125,F32B6.6,WBGene00003464,Sequence name for WBGene00003464(msp-77). History: N.A.
16662,A_12_P117630,wb|C55C3.3,C55C3.3,C55C3.3,chrIV:5688143-5688202,Unknown,3.774486,C55C3.3,WBGene00016953,Public name for WBGene00016953. History: N.A.
19789,A_12_P119783,wb|ZK354.1|wb|ZK354.5,ZK354.1,ZK354.1,chrIV:5316867-5316926,major sperm protein (MSP-65) [ZK354.1],3.7902625,ZK354.1,WBGene00003458,Sequence name for WBGene00003458(msp-65). History: N.A.
7355,A_12_P102704,wb|C04F12.9,C04F12.9,C04F12.9,chrI:9718343-9718215,Unknown,3.8233404,C04F12.9,WBGene00007303,Sequence name for WBGene00007303(rnh-1.3). History: N.A.
8580,A_12_P107957,wb|C35D10.2,C35D10.2,C35D10.2,chrIII:4871906-4871965,Unknown,3.931091,C35D10.2,WBGene00016440,Sequence name for WBGene00016440(gipc-1). History: N.A.
17950,A_12_P120255,wb|K07F5.3,K07F5.3,K07F5.3,chrIV:9837983-9838042,major sperm protein [K07F5.3],3.9977365,K07F5.3,WBGene00003449,Sequence name for WBGene00003449(msp-56). History: N.A.
3267,A_12_P106979,wb|R144.2a,R144.2a,R144.2a,chrIII:5029228-5029287,Unknown,4.003973,R144.2a,WBGene00020092,Molecule name for WBGene00020092(pcf-11). History: N.A.
7320,A_12_P100801,,A_12_P100801,A_12_P100801,chrIV:009837986-009838045,Unknown,4.006649,,,
11039,A_12_P113231,wb|Y37H2A.11,Y37H2A.11,Y37H2A.11,chrV:18147062-18147173,Unknown,4.16485,Y37H2A.11,WBGene00012571,"Public name for WBGene00012571. History: Split into Y37H2A.13(WBGene00045417), Y37H2A.14(WBGene00045416). History of WBGene00012571: Split into ""WBGene00045416"" on 2007-05-15; Split into ""WBGene00045417"" on 2007-05-15"
4789,A_12_P100277,wb|C09B9.6|wb|Y59E9AR.1|wb|Y59E9AR.7|wb|R13H9.4,C09B9.6,C09B9.6,chrIV:5055794-5055735,major sperm protein [C09B9.6],4.331508,C09B9.6,WBGene00003448,Sequence name for WBGene00003448(msp-55). History: N.A.
3913,A_12_P104788,wb|F09C12.7,F09C12.7,F09C12.7,chrII:5115266-5115207,Unknown,4.375118,F09C12.7,WBGene00003462,Sequence name for WBGene00003462(msp-74). History: N.A.
11884,A_12_P110792,wb|ZK1248.4,ZK1248.4,ZK1248.4,chrII:5818725-5818784,Major sperm protein [ZK1248.4],4.8580194,ZK1248.4,WBGene00022875,Public name for WBGene00022875. History: N.A.
4646,A_12_P107135,wb|F55B11.1,F55B11.1,F55B11.1,chrIV:14401231-14401172,xanthine dehydrogenase [F55B11.1],5.0638914,F55B11.1,WBGene00010083,Sequence name for WBGene00010083(xdh-1). History: N.A.
14299,A_12_P111363,wb|Y43F4A.3,Y43F4A.3,Y43F4A.3,chrIII:13239695-13239636,Unknown,5.220353,Y43F4A.3,WBGene00012798,Public name for WBGene00012798. History: N.A.
2220,A_12_P108596,wb|T02H6.9,T02H6.9,T02H6.9,chrII:679599-679658,Unknown,6.109609,T02H6.9,WBGene00020179,Public name for WBGene00020179. History: N.A.
