Gene_Name,SX1316_1,SX1316_2,SX1316_3,SX1636_1,SX1636_2,SX1636_3,SX1888_1,SX1888_2,SX1888_3,SX3249_1,SX3249_2,SX3249_3,wt_avg,mut16_avg,prg1_avg,deps1_avg,Input,Suggested Match,History
R01H2.3,0,0.481111914,0.350952505,0.765386066,0.917356683,0.831090165,-0.425856784,-0.239699287,-0.77517599,0.197099945,-0.054417719,0.120399809,0.400138404,1.208898093,-0.692845667,0.126515716,R01H2.3,WBGene00019811,Sequence name for WBGene00019811(egg-2). History: N.A.
R01H2.6,0,-0.141543823,-0.096007728,-0.299285187,-0.274229252,-0.196103009,-1.320639574,-1.127784808,-1.630896227,0.646660797,0.745787573,0.336822733,-0.114238148,-0.370107759,-1.961738538,0.831603615,R01H2.6,WBGene00006713,Sequence name for WBGene00006713(ubc-18). History: N.A.
B0280.5,0,0.390249073,0.243894546,1.699265501,1.943445004,1.748934361,-0.024695491,0.13680199,0.257627749,0.693650116,0.551042149,0.276187162,0.304958618,2.592833103,0.177804589,0.731388402,B0280.5,WBGene00015102,Sequence name for WBGene00015102(cpg-2). History: N.A.
B0280.9,0,0.802271582,0.747799727,1.59165633,1.59110041,1.572282287,0.411900536,0.678936695,0.138251796,1.221450362,0.933960993,1.055156801,0.74542673,2.286690408,0.591066881,1.543956919,B0280.9,WBGene00015104,Public name for WBGene00015104. History: N.A.
B0280.10,0,-0.337304284,-0.363185726,-1.172193505,-1.06026663,-1.081311534,-2.610421109,-2.143891984,-2.344932592,0.733002651,0.616361865,0.552900039,-0.336864488,-1.593587318,-3.414015515,0.91479588,B0280.10,WBGene00015105,Sequence name for WBGene00015105(pot-1). History: N.A.
F37C12.13a,0,0.78804,0.662564324,1.634821417,1.539513042,1.579888895,0.518512436,0.694579768,0.123599705,1.241676094,0.963809905,1.055240536,0.697593222,2.286298152,0.642812929,1.568078001,F37C12.13a,WBGene00018154,Molecule name for WBGene00018154(exos-9). History: N.A.
R151.9,0,-0.188442862,-0.363559574,-0.623696976,-0.584759344,-0.660499111,-1.579397392,-1.32529281,-1.782419115,0.703493629,0.944388776,0.406485817,-0.265457059,-0.898777577,-2.254023123,0.987942282,R151.9,WBGene00020112,Sequence name for WBGene00020112(pfd-5). History: N.A.
R151.8,0,0.561182414,0.40011242,0.967175049,1.064594177,0.985493668,0.016934324,0.397327994,-0.349513609,0.780912078,0.498307691,0.347283916,0.462285097,1.450996738,0.031137547,0.782182933,R151.8,WBGene00020111,Public name for WBGene00020111. History: N.A.
T20H4.4,0,0.450070044,0.348148589,0.542798978,0.594928927,0.478310727,-0.351015356,-0.168464466,-0.825726564,0.229323662,-0.016625991,-0.017822461,0.383862021,0.777150307,-0.646907527,0.093715166,T20H4.4,WBGene00000080,Sequence name for WBGene00000080(adr-2). History: N.A.
B0361.4,0,-0.770508502,-0.920610507,-6.209638274,-7.399366059,-7.421425676,-6.908909161,-6.923068565,-6.327567695,-1.556249182,-1.518622799,-1.747595319,-0.813256336,-10.11349903,-9.694692068,-2.319116553,B0361.4,WBGene00015158,Public name for WBGene00015158. History: N.A.
B0361.6,0,0.20479267,0.170637714,0.129636988,0.021044988,0.037028152,-1.19015844,-1.107691009,-1.637470674,0.840258308,0.619765133,0.822018409,0.180543851,0.09026949,-1.892488942,1.097430153,B0361.6,WBGene00015160,Public name for WBGene00015160. History: N.A.
F56C9.3,0,0.23876726,0.252909417,0.895297435,0.995707735,0.9238239,-0.210792657,-0.006698495,-0.381192536,0.466362636,0.18624791,0.247956555,0.236446501,1.353646647,-0.287905996,0.43308123,F56C9.3,WBGene00018948,Public name for WBGene00018948. History: N.A.
F56C9.1,0,0.547532922,0.24957018,1.136024487,1.256651281,1.18168144,0.422994082,0.568709315,0.096337146,0.902484799,0.939947814,0.540135549,0.383325564,1.718902473,0.523236899,1.145773091,F56C9.1,WBGene00001748,Sequence name for WBGene00001748(gsp-2). History: N.A.
F08F8.8,0,0.967418634,0.591453657,1.51036565,1.677485025,1.663439188,1.005250777,1.14103152,0.66907527,1.381252681,0.939859368,0.881431124,0.749659108,2.332977276,1.3539008,1.540097718,F08F8.8,WBGene00017273,Sequence name for WBGene00017273(gos-28). History: Renamed on 2010-03-26
F08F8.2,0,0.795273227,0.674633025,1.72685975,1.74777263,1.76279244,0.774512319,0.927058081,0.303761512,1.349115998,0.921109918,0.987840264,0.706875487,2.518668938,0.964360802,1.56679864,F08F8.2,WBGene00017268,Sequence name for WBGene00017268(hmgr-1). History: N.A.
T20B12.8,0,0.475749676,0.305272289,1.015253506,1.08338785,0.965311389,-0.164011104,0.039657737,-0.417991307,0.432452106,0.078946708,0.326450595,0.375592172,1.47344981,-0.260812657,0.402920396,T20B12.8,WBGene00001974,Sequence name for WBGene00001974(hmg-4). History: N.A.
T20B12.3,0,0.859872572,0.761156344,1.666729507,1.718136652,1.65602055,0.516917539,0.712662506,0.245656092,1.121119433,0.784578455,0.80528067,0.779550126,2.424154086,0.70943862,1.303705107,T20B12.3,WBGene00020601,Public name for WBGene00020601. History: N.A.
T20B12.1,0,0.300422296,0.196739088,0.422943559,0.415005568,0.401361148,-0.605682098,-0.514906609,-1.041274889,0.160599513,-0.046954719,-0.077783456,0.239084088,0.595982263,-1.03963663,0.017245658,T20B12.1,WBGene00020600,Sequence name for WBGene00020600(trd-1). History: N.A.
H14A12.5,0,-0.083907386,-0.089054174,-2.399831127,-2.290275929,-1.877017475,4.222967988,4.233286281,4.519657539,-1.37935373,-1.389003599,-1.597293018,-0.083176928,-3.158119331,6.240094539,-2.099434035,H14A12.5,WBGene00019197,Public name for WBGene00019197. History: N.A.
C07H6.5,0,0.584070019,0.344796937,1.280588992,1.53455101,1.407667934,0.137333725,0.342852896,-0.177856391,0.536139783,0.412668219,0.352361495,0.446690584,2.030741356,0.145390108,0.62573026,C07H6.5,WBGene00000479,Sequence name for WBGene00000479(cgh-1). History: N.A.
C07H6.10,0,-1.003044998,-0.508735407,0.952254754,1.015289937,0.669533274,-0.063685743,-0.362264574,-0.09093407,0.738933782,0.513274515,-0.266237917,-0.727012698,1.268166434,-0.248568847,0.474151526,C07H6.10,WBGene00044945,Public name for WBGene00044945. History: N.A.
R13A5.12,0,0.711533203,0.521026408,1.548881675,1.691401565,1.580448902,0.543524814,0.673135374,0.094175338,0.904505482,0.658524405,0.88863015,0.592735879,2.318282118,0.630378638,1.178999259,R13A5.12,WBGene00003063,Sequence name for WBGene00003063(lpd-7). History: N.A.
C18H2.1,0,-0.318959621,-0.244214698,-3.785068792,-4.089395658,-3.809029538,-0.067866373,-0.047636833,0.06802947,-3.014461517,-2.939734287,-3.098600071,-0.270829599,-5.618572946,-0.022830041,-4.353474572,C18H2.1,WBGene00015988,"Sequence name for WBGene00015988(lido-18). History: Split into C18H2.8(WBGene00305979), C18H2.9(WBGene00305980). History of WBGene00015988: Split into ""WBGene00305979"" on 2020-01-20; Split into ""WBGene00305980"" on 2020-01-20"
C18H2.2,0,0.093718633,0.079281596,-2.099281086,-1.830508983,-2.091378268,-3.511699821,-3.290667335,-3.447940761,1.695588927,1.822584116,1.327171995,0.083195524,-2.8955699,-4.929356133,2.330118419,C18H2.2,WBGene00015989,Public name for WBGene00015989. History: N.A.
C03B8.4,0,0.273803626,0.22677594,0.614989238,0.659984141,0.590981359,-0.263136169,-0.129301601,-0.589351755,0.677685126,0.467646624,0.449785729,0.240727886,0.897334549,-0.47214096,0.767089359,C03B8.4,WBGene00003002,Sequence name for WBGene00003002(lin-13). History: N.A.
ZK112.2,0,0.430049336,0.299937224,0.785630246,1.112674777,0.970104785,0.083305921,0.280954769,-0.006463905,0.612969942,0.566245833,0.279812612,0.35104933,1.379413535,0.172063882,0.701644339,ZK112.2,WBGene00003559,Sequence name for WBGene00003559(ncl-1). History: N.A.
ZK686.2,0,0.491841372,0.477129001,1.215707563,1.22729728,1.17843325,0.003515347,0.230518,-0.395195741,0.813743765,0.548847879,0.585530981,0.465976251,1.741543593,-0.077502729,0.93684895,ZK686.2,WBGene00022792,Public name for WBGene00022792. History: N.A.
ZK686.6,0,-0.070970557,-0.018321679,-6.547268545,-6.820705598,-7.353590839,-7.023395881,-7.953846017,-6.377515894,-3.569195472,-3.849330065,-3.07969762,-0.042940489,-9.964966346,-10.26946772,-5.048578162,ZK686.6,WBGene00044799,Public name for WBGene00044799. History: N.A.
C08C3.2,0,-0.036945426,0.027896924,-1.641404859,-1.216579632,-1.437422083,-2.708400527,-2.161182028,-2.551216302,0.54746357,0.386447849,0.55983347,-0.00435141,-2.065653921,-3.568649903,0.718339448,C08C3.2,WBGene00015590,Sequence name for WBGene00015590(bath-15). History: N.A.
C27D11.1,0,0.675018574,0.542245869,1.390649174,1.500204373,1.378934766,0.446034026,0.627080505,-0.031231462,0.619897546,0.337121162,0.261980981,0.585380458,2.053334142,0.501039846,0.586214935,C27D11.1,WBGene00001209,Sequence name for WBGene00001209(egl-45). History: N.A.
ZK652.6a,0,-0.679456806,-0.670582949,-0.611014581,-0.594537418,-0.557087863,-1.458556508,-1.24569221,-1.87522976,-0.655700607,-0.6809113,-0.91743317,-0.649231887,-0.847650596,-2.20226363,-1.083966552,ZK652.6a,WBGene00022785,Molecule name for WBGene00022785(kcmf-1). History: N.A.
ZK652.9,0,0.71195517,0.492392589,1.45163596,1.66833347,1.520250629,0.641139437,0.673986075,0.426149486,1.181453976,0.816671563,1.13905766,0.579168846,2.231474156,0.837376268,1.508666215,ZK652.9,WBGene00000765,Sequence name for WBGene00000765(coq-5). History: N.A.
ZK652.2,0,0.232422618,0.575047621,1.014386535,1.102611967,0.864843776,6.692935292,6.535839546,6.747889592,0.481679866,0.513206958,0.376563061,0.388311103,1.433963022,9.606744902,0.659527983,ZK652.2,WBGene00022783,Sequence name for WBGene00022783(tomm-7). History: N.A.
ZK688.8,0,0.754495103,0.632902414,0.009383269,0.163822326,0.169371824,-0.572767493,-0.414378852,-0.935508776,0.21978571,-0.052661307,0.730648448,0.667197173,0.164744915,-0.924601669,0.43173748,ZK688.8,WBGene00001628,Sequence name for WBGene00001628(gly-3). History: N.A.
C29E4.4,0,0.810280055,0.665356058,1.725460453,1.75504005,1.749276128,0.719295243,0.887457396,0.460522202,1.297792473,0.866943412,0.987657121,0.709630967,2.514990937,0.994149054,1.515980586,C29E4.4,WBGene00003801,Sequence name for WBGene00003801(npp-15). History: N.A.
C29E4.2,0,0.811904854,0.628631239,1.473509529,1.474898403,1.382733002,0.680078933,0.903402856,0.248390478,0.774018799,0.356647922,0.486884128,0.692751426,2.082838516,0.880944345,0.777877529,C29E4.2,WBGene00016202,Sequence name for WBGene00016202(kle-2). History: Renamed on 2006-03-22; Renamed on 2007-07-06
F54H12.6,0,0.414087439,0.351136414,0.576029284,0.58069246,0.583496801,-0.027170233,0.113698621,-0.209600653,4.714952397,5.214634221,3.292306181,0.367994886,0.836868222,-0.059185249,6.358386391,F54H12.6,WBGene00018846,Sequence name for WBGene00018846(eef-1B.1). History: N.A.
C06G4.1,0,0.561296402,0.493925252,0.753663699,0.718687075,0.66862172,0.648162448,0.781782478,0.056740365,0.744390961,0.538539517,0.51220609,0.507454349,1.029590133,0.714944499,0.863278208,C06G4.1,WBGene00015557,Sequence name for WBGene00015557(hrpk-2). History: N.A.
F44B9.3a,0,0.846630899,0.726489941,1.684794336,1.639808611,1.609518494,0.909763402,1.11503697,0.611925552,1.070135651,0.697009982,0.762621333,0.756511212,2.372810845,1.267997138,1.216560752,F44B9.3a,WBGene00000508,Molecule name for WBGene00000508(cit-1.2). History: N.A.
F44B9.6,0,-0.107035868,-0.130734009,-0.76394268,-0.7122468,-0.841881736,-1.433787885,-1.177458155,-1.792242926,1.434564089,1.448048393,1.121842549,-0.114343141,-1.114756616,-2.117630565,1.925735805,F44B9.6,WBGene00003021,Sequence name for WBGene00003021(lin-36). History: N.A.
F44B9.8,0,0.23754912,0.070586379,0.491281786,0.614959979,0.509173323,-0.506672385,-0.21451904,-0.586545052,0.546240209,0.396487159,0.122365676,0.148181852,0.776850445,-0.62888831,0.512201484,F44B9.8,WBGene00018409,Public name for WBGene00018409. History: N.A.
K12H4.8,0,0.556776333,0.383970946,1.410791227,1.59728819,1.452856711,0.407160523,0.541777933,0.121021956,1.229643531,0.854469759,0.825024116,0.452403811,2.14525681,0.514542193,1.39899937,K12H4.8,WBGene00000939,Sequence name for WBGene00000939(dcr-1). History: N.A.
C14B9.8,0,0.475438106,0.389046213,0.925990932,0.931921225,0.885591727,0.000564176,0.171015927,-0.371596583,0.690677319,0.388283734,0.463624271,0.41572908,1.319346483,-0.096187595,0.741826732,C14B9.8,WBGene00015754,Public name for WBGene00015754. History: N.A.
C50C3.6,0,0.936863805,0.794869967,1.655729755,1.531328995,1.546956362,1.082488896,1.148254103,0.546624417,0.814958839,0.497156369,0.595818995,0.832787908,2.276580042,1.335631399,0.917522404,C50C3.6,WBGene00004187,Sequence name for WBGene00004187(prp-8). History: N.A.
C50C3.19,0,1.063466277,1.065627023,-4.675631826,-4.821866622,-5.167811361,-6.309498772,-10.10968403,-6.640440016,0.438271291,-0.056855169,1.312840358,1.023877448,-7.052523245,-11.08933449,0.814765141,C50C3.19,WBGene00220258,Public name for WBGene00220258. History: N.A.
C50C3.1,0,0.042801759,0.149962726,-1.012930889,-1.057089403,-0.99417846,-2.025859335,-1.899113286,-2.385227129,1.354113699,1.418363719,1.399854521,0.092700122,-1.473568115,-3.034564629,2.006467532,C50C3.1,WBGene00016799,Public name for WBGene00016799. History: N.A.
C02F5.4,0,0.576347091,0.356186732,1.568028484,1.61572822,1.61438962,0.615969329,0.770394492,0.421166695,1.232164271,0.993768946,0.767618698,0.448453974,2.307420636,0.869238437,1.439594167,C02F5.4,WBGene00015347,Sequence name for WBGene00015347(cids-1). History: N.A.
C02F5.1,0,0.713949008,0.625713156,1.589713723,1.611082343,1.601057181,0.78296612,0.932131772,0.42266201,1.151869613,0.792732441,0.881743643,0.64424132,2.309203289,1.028045203,1.359184974,C02F5.1,WBGene00002231,Sequence name for WBGene00002231(knl-1). History: N.A.
F09G8.3,0,0.756684838,0.648314176,1.549714699,1.771496112,1.598193231,0.63427751,0.699688782,0.37511462,1.223855277,0.993774809,0.971061161,0.675661703,2.365733272,0.821894185,1.53343635,F09G8.3,WBGene00017319,Sequence name for WBGene00017319(mrps-9). History: N.A.
F10E9.5,0,-0.064828906,0.02470547,-0.836072281,-0.96457531,-1.118806701,-2.21030803,-2.12181328,-2.554307132,1.555929456,1.575587039,1.170390345,-0.019295294,-1.403960743,-3.311672054,2.068779888,F10E9.5,WBGene00017357,Public name for WBGene00017357. History: N.A.
F10E9.2,0,-1.300022034,-1.17364593,-3.829536497,-4.427213218,-4.274068747,-3.93675632,-3.802862625,-5.906279472,-3.065114194,-2.850266808,-3.476961266,-1.189582835,-6.026049884,-6.562289992,-4.516761871,F10E9.2,WBGene00017354,Public name for WBGene00017354. History: N.A.
F10E9.8,0,0.657563843,0.490128733,1.434843665,1.588023485,1.506718623,0.474420893,0.684681365,0.327523859,1.160749932,0.723701252,0.773801902,0.551923463,2.178270311,0.714916042,1.278349515,F10E9.8,WBGene00004726,Sequence name for WBGene00004726(sas-4). History: N.A.
R05D3.7,0,0.898487949,0.779246466,1.721934697,1.627721627,1.624916181,0.706876672,0.902866738,0.306287251,1.235466297,0.742174991,0.948371446,0.806819707,2.392263695,0.921415978,1.407114687,R05D3.7,WBGene00006840,Sequence name for WBGene00006840(unc-116). History: N.A.
R05D3.8,0,0.141338789,0.03996502,-2.29839989,-2.44215912,-2.548776125,-4.309857166,-3.704977362,-3.88266638,2.425504958,2.476050166,2.055255249,0.087188702,-3.505429217,-5.72148852,3.345518609,R05D3.8,WBGene00019881,Public name for WBGene00019881. History: N.A.
R05D3.2,0,0.199782046,0.192378347,1.086882037,1.222942355,1.16339665,0.180970287,0.270973076,-0.039676526,0.717276878,0.469193039,0.476808476,0.188589285,1.670266258,0.19825844,0.79986783,R05D3.2,WBGene00019877,Public name for WBGene00019877. History: N.A.
R05D3.11,0,0.533310164,0.379676244,1.162817702,1.138778691,1.11204385,0.272053946,0.468549673,-0.174724124,0.667112138,0.232941947,0.416538776,0.439053654,1.64161395,0.272130514,0.63314733,R05D3.11,WBGene00019883,Sequence name for WBGene00019883(met-2). History: N.A.
ZK1236.6,0,-0.204446184,-0.32319892,-1.641709933,-1.282273968,-1.444320778,-2.127431233,-2.040528268,-2.17599788,0.712245984,1.084308183,0.658407713,-0.253743658,-2.100710499,-3.050798618,1.18058711,ZK1236.6,WBGene00004175,Sequence name for WBGene00004175(pqn-96). History: N.A.
C30C11.2,0,0.92532209,0.706719701,1.576085196,1.515641999,1.599816919,0.567590393,0.781587082,-0.080105859,0.848213176,0.56932641,0.449058563,0.784846199,2.256155809,0.610294442,0.897643964,C30C11.2,WBGene00004460,Sequence name for WBGene00004460(rpn-3). History: N.A.
C06E1.9,0,0.283794149,0.26549582,0.815441365,0.710378641,0.845274754,-0.400907338,-0.251503062,-0.601309467,0.178391727,-0.142160119,-0.09813196,0.264152638,1.140255551,-0.602911812,-0.029767777,C06E1.9,WBGene00015524,Public name for WBGene00015524. History: N.A.
C06E1.10,0,0.853717671,0.620815003,1.492239511,1.526770589,1.482477144,0.421171734,0.631163293,-0.1561839,0.88974695,0.548768605,0.800789225,0.709100325,2.164757775,0.430957596,1.076877967,C06E1.10,WBGene00015525,Sequence name for WBGene00015525(rha-2). History: N.A.
C13G5.2,0,0.732249198,0.61523968,0.217209702,0.193840194,0.249469155,-0.783861139,-0.681818536,-1.296403821,0.271770352,-0.090847107,0.401674337,0.648005174,0.31764252,-1.328281387,0.280170214,C13G5.2,WBGene00015747,Public name for WBGene00015747. History: N.A.
F22B7.13,0,0.694386478,0.648595967,1.518230031,1.539834268,1.492913803,0.568116516,0.692854874,0.278969183,1.354849684,0.958944343,1.059905247,0.645838038,2.188557846,0.740554876,1.622406404,F22B7.13,WBGene00001688,Sequence name for WBGene00001688(gpr-1). History: N.A.
B0523.5,0,0.372861735,0.106541848,0.874573489,0.925652937,0.840526469,0.559316866,0.814899872,0.448955612,0.55558909,0.363876029,0.162772635,0.230544391,1.269933702,0.876760569,0.520446347,B0523.5,WBGene00001443,Sequence name for WBGene00001443(fli-1). History: N.A.
B0303.2,0,-0.742567657,-0.668041405,-6.544731929,-6.096850925,-6.524375651,-7.175009945,-7.699994973,-6.662661351,-2.758925369,-2.845832666,-2.666997375,-0.678359566,-9.216877763,-10.35742811,-3.977873503,B0303.2,WBGene00015124,Sequence name for WBGene00015124(anmt-1). History: N.A.
ZK370.7,0,0.030747834,0.124947926,-2.048634396,-1.804665581,-2.16180951,-2.206484539,-2.179144212,-2.658158079,1.462234154,1.313141541,1.418189424,0.074873834,-2.892656209,-3.387345443,2.016678534,ZK370.7,WBGene00022721,Sequence name for WBGene00022721(ugtp-1). History: N.A.
ZK370.8,0,0.720376419,0.455002554,1.572960547,1.646394438,1.595178236,0.97416019,1.194840377,0.788623506,1.310588094,1.11439757,1.050206404,0.565237805,2.315301067,1.422316528,1.671214121,ZK370.8,WBGene00022722,Sequence name for WBGene00022722(tomm-70). History: N.A.
K02D10.2,0,0.169621717,0.170510654,-5.740994264,-6.237574869,-5.566487306,-7.133412332,-10.10968403,-5.165776505,-1.29185209,-1.685644298,-0.284495805,0.163569095,-8.437388639,-10.77638992,-1.568686653,K02D10.2,WBGene00019302,Public name for WBGene00019302. History: N.A.
K02D10.3,0,0.191668759,0.190112526,-4.782489212,-10.10968403,-5.588811507,-6.057124244,-6.071283649,-6.286712995,-1.034531356,-1.455230583,-0.616291641,0.183597989,-9.84927171,-8.855801194,-1.493696032,K02D10.3,WBGene00019303,Public name for WBGene00019303. History: N.A.
F54F2.2b,0,0.188628866,0.223989535,-5.290419397,-5.941150682,-6.250892372,-5.178760068,-5.293002931,-5.482456791,-0.215734483,-0.360849183,0.154937743,0.198427507,-8.407287294,-7.672357924,-0.202768827,F54F2.2b,WBGene00006975,Molecule name for WBGene00006975(zfp-1). History: N.A.
K01F9.5b,0,-0.074779236,-0.124308327,0.924712493,0.882354323,0.953655094,0.381040167,0.26450373,0.157152791,-0.492289425,-0.646477514,0.446671765,-0.09574088,1.327626603,0.38601551,-0.332827425,K01F9.5b,WBGene00003331,Molecule name for WBGene00003331(mir-238). History: N.A.
