gene_id,gene_name,log2 fold change (MLE): group dpy f4 vs wt f3,Benjamini-Hochberg adjusted p-values,mutant_f2_smRNAseq_rep1,mutant_f2_smRNAseq_rep2,mutant_f2_smRNAseq_rep3,mutant_f2_smRNAseq_rep4,wt_smRNAseq_rep1,wt_smRNAseq_rep2,wt_smRNAseq_rep3,wt_smRNAseq_rep4,Input,Suggested Match,History
WBGene00009307,F32A11.1,-3.68211262785972,0.01943599724366,0.0,0.0,0.0,0.0,303.87790039783,753.777193328149,706.779713387163,788.818155321205,WBGene00009307,WBGene00009307,History: N.A.
WBGene00010247,F58D5.8,-3.68211262785972,0.01943599724366,0.0,0.0,0.0,0.0,381.421131101984,946.125234186839,887.134988648859,990.107910586785,WBGene00010247,WBGene00010247,History: N.A.
WBGene00018511,F46F11.8,-3.68211262785972,0.01943599724366,0.0,0.0,0.0,0.0,302.968766813992,751.52206335559,704.665189188547,786.458190757791,WBGene00018511,WBGene00018511,History: N.A.
WBGene00006049,ssp-32,-3.69906880924301,0.0194537572632895,0.0,0.0,0.0,0.0,1796.31592563329,3713.17442241842,1392.66423938668,777.157872167898,WBGene00006049,WBGene00006049,History: N.A.
WBGene00019819,R02D3.1,-3.68629929952401,0.0195579725301918,0.0,0.0,0.0,0.0,257.268492366025,319.080660116362,398.914939322574,111.304604746816,WBGene00019819,WBGene00019819,History: N.A.
WBGene00021292,copb-1,-3.68629929952401,0.0195579725301918,0.0,0.0,0.0,0.0,251.75216981374,312.238967901312,390.361449324669,108.918023725209,WBGene00021292,WBGene00021292,History: N.A.
WBGene00003437,msp-42,-3.69763325158786,0.0195765639519641,0.0,0.0,0.0,0.0,1118.97580450361,1850.43277846487,1735.05959105909,4841.13536391881,WBGene00003437,WBGene00003437,History: N.A.
WBGene00006624,try-6,-3.68665546220557,0.0195765639519641,0.0,0.0,0.0,0.0,312.312445050352,516.466203395746,726.397346141163,1080.9505022289,WBGene00006624,WBGene00006624,History: N.A.
WBGene00011491,T05F1.5,-3.7509787714615,0.0198187975997516,0.0,0.0,0.0,0.0,959.87971855523,529.112690208754,0.0,1384.27409300048,WBGene00011491,WBGene00011491,History: N.A.
WBGene00019341,K02F6.7,-3.7486682473667,0.0198716837412687,0.0,0.0,0.0,0.0,1206.28124249645,398.961683028161,561.130052379445,0.0,WBGene00019341,WBGene00019341,History: N.A.
WBGene00022069,eel-1,-3.69935481901374,0.020207612453464,0.0,0.0,0.0,0.0,30.6568713562633,101.393576902185,23.7679396035492,106.107076469453,WBGene00022069,WBGene00022069,History: N.A.
WBGene00000472,cey-1,-3.25192977817946,0.0202298713442336,0.0,245.080283899594,0.0,0.0,879.947663787778,242.525947068893,909.618496688475,1015.2011595879,WBGene00000472,WBGene00000472,History: N.A.
WBGene00018198,F39E9.6,-3.69978837952515,0.0203366015569185,0.0,0.0,0.0,0.0,3000.51289800227,826.983538029978,3877.10846890983,865.427655179561,WBGene00018198,WBGene00018198,History: N.A.
WBGene00194935,M02G9.4,-3.69978837952515,0.0203366015569185,0.0,0.0,0.0,0.0,4294.02022505626,1183.49234241039,5548.51211981795,1238.50954186474,WBGene00194935,WBGene00194935,History: N.A.
WBGene00018006,hpo-3,-3.68357138679449,0.0206845035976205,0.0,0.0,0.0,0.0,182.217382469774,753.32508524998,282.542317572376,315.338012008747,WBGene00018006,WBGene00018006,History: Renamed on 2018-12-11
WBGene00011892,T21C9.4,-3.72695920145687,0.0207784216846961,0.0,0.0,0.0,0.0,2032.11993928248,0.0,1575.48053168075,2344.46956754329,WBGene00011892,WBGene00011892,History: N.A.
WBGene00021214,hasp-2,-3.67072276590962,0.0208192295446449,0.0,0.0,0.0,0.0,169.34332827354,420.060618188304,525.160177226916,293.058695942911,WBGene00021214,WBGene00021214,History: N.A.
WBGene00016209,C29E4.12,-3.69462592764412,0.0208789812916423,0.0,0.0,0.0,0.0,803.708811964895,3322.70171529902,623.106718217651,2086.29881159358,WBGene00016209,WBGene00016209,History: N.A.
WBGene00020356,T08B6.9,-3.70547134611433,0.0210562881195425,0.0,0.0,0.0,0.0,488.623933932819,1212.04463052645,189.412416153013,211.398190800797,WBGene00020356,WBGene00020356,History: N.A.
WBGene00001153,ech-4,-3.67975941245574,0.0217805451507037,0.0,0.0,0.0,0.0,303.195539843044,250.694859956692,940.256844256575,1049.39580942432,WBGene00001153,WBGene00001153,History: Renamed on 2005-04-01
WBGene00014941,Y67H2A.9,-3.73592729476336,0.0222956943770052,0.0,0.0,0.0,0.0,702.026414610584,580.465048357264,0.0,1822.34766211987,WBGene00014941,WBGene00014941,History: N.A.
WBGene00010284,aman-2,-3.66377382175305,0.0223296729543939,0.0,0.0,0.0,0.0,111.650838266347,184.63524415774,432.808415079515,193.218412540089,WBGene00010284,WBGene00010284,History: N.A.
WBGene00016400,C34D4.4,-3.66377382175305,0.0223296729543939,0.0,0.0,0.0,0.0,407.514327193468,673.900066201491,1579.70717294616,705.22776729924,WBGene00016400,WBGene00016400,History: N.A.
WBGene00015210,B0496.1,-3.68972269486833,0.0224443919848737,0.0,0.0,0.0,0.0,430.4667813287,2135.56854135265,333.736223147392,744.948353555201,WBGene00015210,WBGene00015210,History: N.A.
WBGene00004458,rpn-1,-3.28034873410889,0.0229789087691898,0.0,106.566710348029,0.0,0.0,510.162772330361,632.736145281123,0.0,220.716750848691,WBGene00004458,WBGene00004458,History: N.A.
WBGene00004374,rme-2,-3.70000961518969,0.0239021403399962,0.0,0.0,0.0,0.0,276.309168642774,0.0,428.438998610772,478.169441129225,WBGene00004374,WBGene00004374,History: N.A.
WBGene00011061,wago-1,-4.5953636280396,0.0243059060765241,0.0,0.0,0.0,0.0,660.582585176626,764.676559137308,0.0,685.90645860611,WBGene00011061,WBGene00011061,History: N.A.
WBGene00004178,prg-1,-3.25339069899127,0.0243843002212462,91.0140099354311,0.0,0.0,0.0,606.618107420901,501.57743601968,470.30443426686,0.0,WBGene00004178,WBGene00004178,History: N.A.
WBGene00000585,cogc-2,-3.69491494344619,0.0246839246449367,0.0,0.0,0.0,0.0,551.865451267448,304.203753771245,713.09215708832,0.0,WBGene00000585,WBGene00000585,History: Renamed on 2006-01-17
WBGene00007427,C08B6.6,-3.69491494344619,0.0246839246449367,0.0,0.0,0.0,0.0,1849.63123849455,1019.56874551641,2389.99837124578,0.0,WBGene00007427,WBGene00007427,History: N.A.
WBGene00020659,T21G5.1,-3.26441544129663,0.0252372960246873,134.012359723008,0.0,0.0,0.0,446.603353065388,738.540976630962,0.0,1159.31047524054,WBGene00020659,WBGene00020659,History: N.A.
WBGene00020937,W02D3.12,-3.6884391502379,0.0253903792574848,0.0,0.0,0.0,0.0,2477.48771394683,0.0,4801.92333305346,3215.57981970387,WBGene00020937,WBGene00020937,History: N.A.
WBGene00017125,acdh-12,-4.57410285741634,0.0256513355161365,0.0,0.0,0.0,0.0,1385.19037059704,654.47646878777,1073.9230590483,0.0,WBGene00017125,WBGene00017125,History: N.A.
WBGene00021287,Y24D9B.1,-3.70568656119168,0.0259006235243637,0.0,0.0,0.0,0.0,219.074765403086,905.701278805141,0.0,758.243808215732,WBGene00021287,WBGene00021287,History: N.A.
WBGene00020274,T05H4.11,-3.60648284214995,0.026460475137582,0.0,0.0,0.0,0.0,1411.39108442616,583.498837808608,273.559047022383,610.624042417634,WBGene00020274,WBGene00020274,History: N.A.
WBGene00008768,F13G3.10,-3.67365149589891,0.026930312937171,0.0,0.0,0.0,0.0,1687.78850512628,2093.30208063838,3271.31027064267,0.0,WBGene00008768,WBGene00008768,History: N.A.
WBGene00002250,lap-2,-3.58983491461479,0.0275370751253862,0.0,0.0,0.0,0.0,594.233605716832,327.558271786935,153.567621506942,514.178289018663,WBGene00002250,WBGene00002250,History: N.A.
WBGene00009238,selt-1.2,-3.58983491461479,0.0275370751253862,0.0,0.0,0.0,0.0,1866.67853101524,1028.9656924797,482.405201200762,1615.19907994342,WBGene00009238,WBGene00009238,History: N.A.
WBGene00017643,czw-1,-3.58983491461479,0.0275370751253862,0.0,0.0,0.0,0.0,470.828254045301,259.533772105495,121.67601161631,407.398140659886,WBGene00017643,WBGene00017643,History: N.A.
WBGene00008185,best-10,-3.58482813733896,0.0280785890796853,0.0,0.0,0.0,0.0,934.056666941523,772.317447122539,241.387998448652,538.813528589888,WBGene00008185,WBGene00008185,History: N.A.
WBGene00013325,Y57G11C.36,-3.65245304200604,0.0282147561136972,0.0,0.0,0.0,0.0,0.0,561.018983085663,701.386456687205,587.099163061511,WBGene00013325,WBGene00013325,History: N.A.
WBGene00022718,ZK370.4,-3.65245304200604,0.0282147561136972,0.0,0.0,0.0,0.0,0.0,231.944828879599,289.977641719018,242.727285559364,WBGene00022718,WBGene00022718,History: N.A.
WBGene00004208,ptc-1,-3.58290204612287,0.0282312896748472,0.0,0.0,0.0,0.0,239.922551567803,66.1260282136508,124.006233359011,207.600118665976,WBGene00004208,WBGene00004208,History: N.A.
WBGene00015942,osta-2,-3.19210738515821,0.0283412103284174,0.0,0.0,0.0,215.943232387176,0.0,481.911270362793,903.728880522866,504.313957334852,WBGene00015942,WBGene00015942,History: N.A.
WBGene00016493,C37A2.7,-3.59548749267739,0.0290969673777176,0.0,0.0,0.0,0.0,2706.47599931163,745.942834971361,699.433821785514,3122.47839953427,WBGene00016493,WBGene00016493,History: N.A.
WBGene00000549,cls-2,-3.56085056291758,0.0291735206025795,0.0,0.0,0.0,0.0,243.650671416726,201.460651369709,188.899720891246,316.238977757343,WBGene00000549,WBGene00000549,History: N.A.
WBGene00003132,mat-1,-3.56085056291758,0.0291735206025795,0.0,0.0,0.0,0.0,305.136904881587,252.300062449824,236.569330306362,396.043164234714,WBGene00003132,WBGene00003132,History: Renamed on 2015-03-03
WBGene00007630,har-1,-3.65395925778396,0.0291735206025795,0.0,0.0,0.0,0.0,0.0,2399.20009242221,1349.76698846001,1004.29283767256,WBGene00007630,WBGene00007630,History: N.A.
WBGene00017035,D1065.3,-3.56085056291758,0.0291735206025795,0.0,0.0,0.0,0.0,218.601857112956,180.749235241307,169.479647048945,283.727631150342,WBGene00017035,WBGene00017035,History: N.A.
WBGene00022085,Y69A2AR.14,-3.56085056291758,0.0291735206025795,0.0,0.0,0.0,0.0,435.324278592485,359.944473833575,337.502188051258,565.01590598773,WBGene00022085,WBGene00022085,History: N.A.
WBGene00018151,F37C12.3,-3.67153405936543,0.0293723513277378,0.0,0.0,0.0,0.0,657.579937062187,0.0,2549.07293816312,2275.96233992027,WBGene00018151,WBGene00018151,History: N.A.
WBGene00007548,C13C4.4,-3.57083701745012,0.0294381124361369,0.0,0.0,0.0,0.0,1192.54928723348,328.683349266085,924.570518101166,687.925810299749,WBGene00007548,WBGene00007548,History: N.A.
WBGene00044912,H38K22.7,-3.57083701745012,0.0294381124361369,0.0,0.0,0.0,0.0,3785.6938432739,1043.39044517801,2935.00734562333,2183.78941026618,WBGene00044912,WBGene00044912,History: N.A.
WBGene00000869,cyc-1,-3.58815403270719,0.0296612984874369,0.0,0.0,0.0,0.0,1113.59241575342,230.191294090819,647.517084498342,240.89223391596,WBGene00000869,WBGene00000869,History: N.A.
WBGene00004427,rpl-15,-3.55573052429664,0.0296612984874369,0.0,0.0,0.0,0.0,1122.07546047176,1391.66897327759,869.932925157053,970.909142237457,WBGene00004427,WBGene00004427,History: N.A.
WBGene00010892,dhhc-6,-3.55573052429664,0.0296612984874369,0.0,0.0,0.0,0.0,556.796207876711,690.573882272456,431.678056332228,481.78446783192,WBGene00010892,WBGene00010892,History: N.A.
WBGene00020419,acdh-4,-3.55573052429664,0.0296612984874369,0.0,0.0,0.0,0.0,616.07489160503,764.095056050512,477.636176398017,533.077110795015,WBGene00020419,WBGene00020419,History: N.A.
WBGene00019322,ahcy-1,-4.78845143518641,0.0297147091530213,0.0,0.0,0.0,0.0,745.526210853326,1849.29754363145,0.0,1935.26613688926,WBGene00019322,WBGene00019322,History: Renamed on 2005-02-01; Renamed on 2015-03-05
WBGene00015522,C06E1.7,-3.56804621427709,0.0297769688905301,0.0,0.0,0.0,0.0,594.815332203094,737.727605511324,230.576935375695,772.02246772626,WBGene00015522,WBGene00015522,History: N.A.
WBGene00004506,rpt-6,-3.57325233606657,0.0298349433255662,0.0,0.0,0.0,0.0,568.917473638072,470.404961941209,220.537771054562,984.545506594725,WBGene00004506,WBGene00004506,History: N.A.
WBGene00006734,ufd-2,-3.57325233606657,0.0298349433255662,0.0,0.0,0.0,0.0,251.9087321084,208.288764242625,97.651052855005,435.943035258361,WBGene00006734,WBGene00006734,History: N.A.
WBGene00006795,unc-61,-3.57325233606657,0.0298349433255662,0.0,0.0,0.0,0.0,405.677757867108,335.431480122325,157.258781162592,702.049474907806,WBGene00006795,WBGene00006795,History: N.A.
WBGene00011203,R10E4.7,-3.57325233606657,0.0298349433255662,0.0,0.0,0.0,0.0,1022.90212431896,845.77861843975,396.522457047596,1770.1929310491,WBGene00011203,WBGene00011203,History: N.A.
WBGene00011919,T22C1.9,-3.57325233606657,0.0298349433255662,0.0,0.0,0.0,0.0,898.157962816645,742.634884483683,348.16605984667,1554.3157443358,WBGene00011919,WBGene00011919,History: N.A.
WBGene00017699,flcn-1,-3.57325233606657,0.0298349433255662,0.0,0.0,0.0,0.0,234.686698279436,194.048860314103,90.9750249077914,406.13928197882,WBGene00017699,WBGene00017699,History: N.A.
WBGene00022628,ZC513.3,-3.64499753310346,0.0299444435568633,0.0,0.0,0.0,0.0,0.0,360.137992367894,844.209102101333,565.319677980197,WBGene00022628,WBGene00022628,History: N.A.
WBGene00015567,bath-44,-3.18911247718734,0.0301017217213489,0.0,175.365736821419,0.0,0.0,209.880435870625,347.075992644706,1301.7441905977,181.60528515426,WBGene00015567,WBGene00015567,History: N.A.
WBGene00013158,Y53F4B.11,-3.54860120094461,0.0302967181922292,0.0,0.0,0.0,0.0,943.118140233543,779.809855418256,1096.78388584993,816.061001973742,WBGene00013158,WBGene00013158,History: N.A.
WBGene00017553,nep-8,-3.54860120094461,0.0302967181922292,0.0,0.0,0.0,0.0,369.08359109823,305.173879637486,429.219753050154,319.36054701387,WBGene00017553,WBGene00017553,History: N.A.
WBGene00016583,tag-335,-3.58023564784473,0.030451024044413,0.0,0.0,0.0,0.0,822.197377328093,906.436624904306,212.480234087751,237.143572630394,WBGene00016583,WBGene00016583,History: N.A.
WBGene00016963,C56C10.6,-3.56615508044049,0.0305435356489321,0.0,0.0,0.0,0.0,602.781608973671,249.202628647426,467.330038663238,1043.14940579679,WBGene00016963,WBGene00016963,History: N.A.
WBGene00195150,Y81G3A.6,-3.56615508044049,0.0305435356489321,0.0,0.0,0.0,0.0,1820.53591564183,752.647939105935,1411.4417347492,3150.54562110312,WBGene00195150,WBGene00195150,History: N.A.
WBGene00003796,npp-10,-3.56296222051887,0.0308943228299359,0.0,0.0,0.0,0.0,147.190858005199,243.407218678882,57.0577372786512,127.361264661236,WBGene00003796,WBGene00003796,History: N.A.
WBGene00008812,F14F7.5,-3.56296222051887,0.0308943228299359,0.0,0.0,0.0,0.0,287.793421833255,475.919478368939,111.561558075203,249.021811969962,WBGene00008812,WBGene00008812,"History: Split into F14F7.7(WBGene00206390). History of WBGene00008812: Split into ""WBGene00206390"" on 2011-01-21"
WBGene00017920,jmjd-1.2,-3.56296222051887,0.0308943228299359,0.0,0.0,0.0,0.0,263.802827242141,436.246607492206,102.261734282545,228.263236957162,WBGene00017920,WBGene00017920,History: N.A.
WBGene00006959,xbp-1,-3.62111766697871,0.0310663380983191,0.0,0.0,0.0,0.0,1120.52348888052,463.248039975299,0.0,727.174689518096,WBGene00006959,WBGene00006959,History: N.A.
WBGene00012015,T25B9.9,-3.6245318344669,0.0318742027698476,0.0,0.0,0.0,0.0,1219.35352567823,0.0,378.140621290423,422.032751773296,WBGene00012015,WBGene00012015,History: N.A.
WBGene00003225,mev-1,-3.55876425289154,0.0328971046129849,0.0,0.0,0.0,0.0,1639.95644222796,451.995051149988,1695.25390543426,473.00701801312,WBGene00003225,WBGene00003225,History: Renamed on 2006-07-19
WBGene00013926,nep-1,-3.53838284088952,0.0331342713620249,0.0,0.0,0.0,0.0,160.169727651367,397.305258484153,248.355702634793,415.774852132529,WBGene00013926,WBGene00013926,History: N.A.
WBGene00015937,C17H12.12,-3.53838284088952,0.0331342713620249,0.0,0.0,0.0,0.0,209.338109162949,519.268733181614,324.59512762966,543.408062554608,WBGene00015937,WBGene00015937,History: N.A.
WBGene00017815,F26B1.1,-3.53838284088952,0.0331342713620249,0.0,0.0,0.0,0.0,732.494107107246,1816.97106456858,1135.78946105496,1901.43689157896,WBGene00017815,WBGene00017815,"History: Split into F26B1.8(WBGene00194703). History of WBGene00017815: Split into ""WBGene00194703"" on 2009-07-23"
WBGene00001137,eat-6,-3.54127213693821,0.0334241691268345,0.0,0.0,0.0,0.0,250.739239387377,103.660889168103,388.790821394857,216.959579292926,WBGene00001137,WBGene00001137,History: N.A.
WBGene00219580,linc-18,-3.54127213693821,0.0334241691268345,0.0,0.0,0.0,0.0,3894.89655029141,1610.23236972183,6039.34203810954,3370.17500334348,WBGene00219580,WBGene00219580,History: N.A.
WBGene00004043,plk-2,-3.53104006110947,0.0339870182206264,0.0,0.0,0.0,0.0,186.067634924349,307.697136336372,432.768653167243,483.00165413099,WBGene00004043,WBGene00004043,History: N.A.
WBGene00014086,ZK809.3,-3.53104006110947,0.0339870182206264,0.0,0.0,0.0,0.0,514.700433583617,851.152053118529,1197.12497832921,1336.07954389221,WBGene00014086,WBGene00014086,History: N.A.
WBGene00044257,Y45F10D.16,-3.53104006110947,0.0339870182206264,0.0,0.0,0.0,0.0,588.763432020795,973.628874715526,1369.38569468763,1528.33517593483,WBGene00044257,WBGene00044257,History: N.A.
WBGene00019008,pdxk-1,-3.53596089665362,0.0340454123532871,0.0,0.0,0.0,0.0,660.259561907591,545.930452978225,1023.78414337961,285.654605010368,WBGene00019008,WBGene00019008,History: N.A.
WBGene00021472,Y39G10AR.16,-3.5578599689926,0.0342810761784458,0.0,0.0,0.0,0.0,1008.88976645157,2085.48152491993,391.090642567492,436.485928203888,WBGene00021472,WBGene00021472,History: N.A.
WBGene00004441,rpl-27,-3.53297037507996,0.0344919366400903,0.0,0.0,0.0,0.0,872.994054375661,2887.31321467363,1353.64562923145,1510.76810494708,WBGene00004441,WBGene00004441,History: N.A.
WBGene00004766,sel-9,-3.53297037507996,0.0344919366400903,0.0,0.0,0.0,0.0,521.32463478804,1724.212781993,808.354661471547,902.183269878306,WBGene00004766,WBGene00004766,History: Renamed on 2019-01-09
WBGene00006579,tlk-1,-3.53297037507996,0.0344919366400903,0.0,0.0,0.0,0.0,104.642015301035,346.089726584491,162.255637293565,181.089227769425,WBGene00006579,WBGene00006579,History: N.A.
WBGene00007224,C01G6.2,-3.54878954798908,0.0354503342520893,0.0,0.0,0.0,0.0,581.161034763712,480.528454665913,901.135684309027,2514.33429230791,WBGene00007224,WBGene00007224,History: N.A.
WBGene00012722,Y39G8B.1,-3.54878954798908,0.0354503342520893,0.0,0.0,0.0,0.0,314.250768991704,259.835789683585,487.270420452593,1359.57408978946,WBGene00012722,WBGene00012722,History: N.A.
WBGene00009413,oac-19,-3.58145369713535,0.0361259847395536,0.0,0.0,0.0,0.0,375.411715690739,465.609359919566,0.0,649.672289801153,WBGene00009413,WBGene00009413,History: N.A.
WBGene00020184,uba-5,-3.51807792234161,0.0363932452190597,0.0,0.0,0.0,0.0,251.9087321084,416.57752848525,781.20842284004,435.943035258361,WBGene00020184,WBGene00020184,History: N.A.
WBGene00022783,tomm-7,-3.51807792234161,0.0363932452190597,0.0,0.0,0.0,0.0,1406.49042093857,2325.89120070931,4361.74702752356,2434.01528019251,WBGene00022783,WBGene00022783,History: N.A.
WBGene00013656,Y105C5B.17,-3.57614417832764,0.036814653836026,0.0,0.0,0.0,0.0,1444.09711668559,2388.08080500635,0.0,1874.32192699317,WBGene00013656,WBGene00013656,History: N.A.
WBGene00008414,D2030.4,-3.55932758435307,0.0391869458636393,0.0,0.0,0.0,0.0,1626.78410132653,0.0,1891.84208422708,2815.24658913833,WBGene00008414,WBGene00008414,History: N.A.
WBGene00020293,nep-20,-3.08477092062167,0.0397422507097019,0.0,135.112124576982,0.0,0.0,323.40857583258,133.703925310236,877.57305463947,139.919441256576,WBGene00020293,WBGene00020293,History: N.A.
WBGene00255375,F08B4.8,-3.55368250711343,0.0398843923252886,0.0,0.0,0.0,0.0,2826.06447369982,1557.80619954484,2921.35614866694,0.0,WBGene00255375,WBGene00255375,History: N.A.
WBGene00007978,C36B1.11,-4.28515610485234,0.0428886467872374,0.0,0.0,0.0,0.0,2152.98761473967,762.934699093715,0.0,1064.5351567129,WBGene00007978,WBGene00007978,History: N.A.
WBGene00017827,F26F4.5,-3.04886330287871,0.0429482739896429,0.0,0.0,0.0,261.3126172532,1175.47661413322,583.160184971807,0.0,406.846431047849,WBGene00017827,WBGene00017827,History: N.A.
WBGene00010323,dhhc-12,-3.56928154207585,0.0431995985864272,0.0,0.0,0.0,0.0,373.335706203048,617.379415487818,0.0,1938.2388959321,WBGene00010323,WBGene00010323,History: N.A.
WBGene00016439,C35D10.1,-3.55169102046479,0.0437789069010387,0.0,0.0,0.0,0.0,1351.73272935586,0.0,1746.63952158897,389.875639986343,WBGene00016439,WBGene00016439,History: N.A.
